Node1,Node2,Weight
E2F5,SETD2,0.145722174
E2F5,SHB,-0.126950117
E2F5,SLC16A2,0.595019395
E2F5,SLC25A20,-0.763214165
E2F5,SLC39A14,0.558003399
E2F5,SMARCE1,-0.55221921
E2F5,SMC3,-0.175967076
E2F5,SMC4,0.79197887
E2F5,SORL1,-0.467719781
E2F5,SPRY2,0.6746143
E2F5,STAG1,-0.08677927
E2F5,STK35,0.470383683
E2F5,STMN1,-0.40103766
E2F5,STOML2,0.04097549
E2F5,SUV39H1,0.076016053
E2F5,TACC3,0.145028231
E2F5,TCP1,0.018438643
E2F5,TMEM53,-0.693989567
E2F5,TMPO,-0.04786625
E2F5,TRMT6,-0.208179129
E2F5,TSPAN7,0.266069098
E2F5,TUFT1,0.709591759
E2F5,UBE2S,0.573915304
E2F5,UHRF1,0.234542896
E2F5,UNG,0.183775568
E2F5,WNT5A,0.152327282
E2F5,WNT9A,-0.349863912
E2F5,WRAP73,-0.577542859
E2F5,XPO1,-0.569251289
ECHS1,ACADM,0.583671194
ECHS1,IVD,0.339991541
EGFR,ATP6AP1,0.300488469
EGFR,ATP6V1C2,-0.456214583
EGFR,ATP6V1H,0.442168243
EGFR,FGF23,0.010311062
EGFR,NR3C2,0.414240667
EGFR,PLCB1,0.5458756
EGFR,PLCB2,-0.045021918
EGFR,TSG101,0.258323725
EGFR,XRCC6,-0.177046145
EGR1,ACD,-0.649456312
EGR1,ADAMTS13,-0.081928504
EGR1,AGAP1,-0.379670611
EGR1,AGAP3,-0.01220977
EGR1,ANKH,0.160366114
EGR1,ARHGEF11,0.02265866
EGR1,ARL6IP6,0.700718887
EGR1,ARRDC4,0.409121407
EGR1,ASXL2,0.150569784
EGR1,BZW2,-0.115271669
EGR1,C12orf75,0.439916372
EGR1,C18orf21,0.21718062
EGR1,C1orf216,-0.054613834
EGR1,C1orf35,-0.625092201
EGR1,C1orf43,-0.026135309
EGR1,CALM1,0.56214097
EGR1,CAMSAP1,-0.561816302
EGR1,CAMSAP2,0.187026035
EGR1,CCT4,-0.531835547
EGR1,CCT6A,-0.409826956
EGR1,CDK5,-0.620827818
EGR1,CENPJ,0.245590474
EGR1,CENPQ,-0.082283954
EGR1,CEP70,-0.266285621
EGR1,CHD1L,-0.185391321
EGR1,CHRAC1,0.773072639
EGR1,CIAO1,-0.104848773
EGR1,CLK2,0.179405574
EGR1,CNOT10,-0.452068078
EGR1,COPS7A,-0.469208691
EGR1,CPSF1,0.768392233
EGR1,CTDSP2,0.052102463
EGR1,DCAF7,0.087224051
EGR1,DHX35,0.167818082
EGR1,DNAJC5,-0.018372773
EGR1,DONSON,-0.288322712
EGR1,DSTYK,0.021355054
EGR1,EIF4H,0.797223306
EGR1,EP400,0.162070702
EGR1,ERGIC3,-0.044037889
EGR1,ETV4,-0.155126727
EGR1,EZH1,0.117026223
EGR1,EZH2,-0.011049295
EGR1,F3,0.600399343
EGR1,FAF1,-0.113962794
EGR1,FAM168A,0.069512488
EGR1,FAM20B,0.03622836
EGR1,FAM83H,0.027830346
EGR1,FAS,-0.367394875
EGR1,FASTKD3,-0.042879975
EGR1,FIGNL1,-0.140717798
EGR1,FNDC4,0.08574073
EGR1,FOXM1,-0.62328193
EGR1,GALNT11,0.379452762
EGR1,GNPAT,-0.441994736
EGR1,GPANK1,0.410732501
EGR1,GREM2,-0.042866385
EGR1,GTF2H4,0.394651745
EGR1,HMGCL,-0.231791313
EGR1,HSPA4,0.071315669
EGR1,HSPB1,0.171659714
EGR1,IER2,0.847878198
EGR1,IGF2BP3,-0.434104559
EGR1,INTS10,-0.050379828
EGR1,INTS4,-0.248503664
EGR1,IQSEC1,0.112558741
EGR1,ITGB3BP,-0.199624896
EGR1,KHDRBS1,0.565346565
EGR1,KIF15,-0.346210931
EGR1,KIF2C,-0.1325166
EGR1,LCMT1,0.176523243
EGR1,LSM2,-0.270771717
EGR1,LY6E,-0.210428845
EGR1,LYRM4,-0.182310793
EGR1,MANEAL,-0.12677961
EGR1,MASTL,-0.011085125
EGR1,MID1,0.236291751
EGR1,MORC2,0.022474683
EGR1,MRPL55,-0.356856188
EGR1,MSH2,-0.231144569
EGR1,MSH6,-0.038043919
EGR1,MYOZ3,-0.53312712
EGR1,MZT1,0.367415928
EGR1,NACA,0.081682955
EGR1,NAF1,0.085404656
EGR1,NCAPD2,-0.350869063
EGR1,NCAPG2,0.208778553
EGR1,NIPAL3,-0.069974494
EGR1,NME1,-0.477066724
EGR1,NOM1,-0.038667529
EGR1,NOSIP,-0.396572837
EGR1,NSF,-0.278207249
EGR1,NUB1,-0.269147842
EGR1,NUP133,-0.318115114
EGR1,OGG1,0.191396674
EGR1,PABPC1,0.732013871
EGR1,PABPC4,0.756616086
EGR1,PDCD11,-0.324014978
EGR1,PGP,-0.202557024
EGR1,PLOD3,0.428800107
EGR1,PMF1,0.116914487
EGR1,POLA1,-0.242032413
EGR1,PRDM15,-0.24178373
EGR1,PRKAR2B,0.248157459
EGR1,PRPF3,-0.180453883
EGR1,PTBP1,0.138170931
EGR1,PTPN3,-0.333082215
EGR1,PUF60,-0.262887033
EGR1,PUS10,-0.210474921
EGR1,RAD21,0.294919998
EGR1,RANBP1,-0.339402342
EGR1,RBBP7,-0.117939132
EGR1,RCAN1,0.073975771
EGR1,REPIN1,0.192356426
EGR1,RHOD,-0.276438432
EGR1,RNF144A,0.125853948
EGR1,RPLP2,0.439114219
EGR1,RPS24,0.201174121
EGR1,SASS6,-0.005996807
EGR1,SATB2,0.057994632
EGR1,SETDB1,0.147612655
EGR1,SHBG,0.428135086
EGR1,SLC25A6,0.324090911
EGR1,SLC7A8,-0.009450554
EGR1,SNX12,-0.138357
EGR1,SNX27,0.39869147
EGR1,SPRYD4,-0.278495115
EGR1,SRXN1,-0.042662812
EGR1,STK24,0.51734422
EGR1,STK39,0.507165292
EGR1,TBXA2R,-0.085958621
EGR1,TCFL5,0.273006686
EGR1,TDRKH,0.229476456
EGR1,TIGD1,-0.062112913
EGR1,TLCD1,-0.07998948
EGR1,TMPO,-0.043051216
EGR1,TNF,0.3402862
EGR1,TPMT,-0.4271425
EGR1,TRIM10,-0.363406327
EGR1,TRIM15,0.144229981
EGR1,TRRAP,0.160330388
EGR1,TSPYL1,0.215106814
EGR1,TTPAL,-0.055475516
EGR1,UBE2N,-0.465615529
EGR1,UBQLN4,-0.231347722
EGR1,USH1G,-0.641786436
EGR1,VPS26A,-0.051101381
EGR1,XPO5,-0.494906737
EGR1,XPOT,-0.050465609
EGR1,XRCC6,-0.425205862
EGR1,YEATS2,0.251696815
EGR1,ZBTB37,0.191525552
EGR1,ZHX1,0.454906837
EGR1,ZNF3,0.292975171
EGR1,ZNF398,-0.142566477
EGR1,ZNF445,-0.538750147
EGR1,ZNF652,0.141049175
EGR1,ZNF706,0.335167779
EGR2,AGAP1,-0.022123346
EGR2,AGAP3,0.111338562
EGR2,ANKH,-0.101405522
EGR2,AP1S1,-0.656726455
EGR2,ARID4B,0.343693622
EGR2,BROX,-0.318563929
EGR2,C12orf75,0.016106747
EGR2,CCDC124,-0.245866916
EGR2,CDYL,-0.292100866
EGR2,CEP70,-0.315179682
EGR2,CKAP5,-0.243102353
EGR2,COLEC12,0.160780376
EGR2,CSNK1G1,0.256229115
EGR2,CYP39A1,-0.027473657
EGR2,DDX20,0.127288345
EGR2,EIF3B,0.148796618
EGR2,ERGIC3,0.435255772
EGR2,F3,0.22860262
EGR2,FAM83H,-0.028018769
EGR2,FAS,-0.506807283
EGR2,KCNN2,0.351662144
EGR2,KIF2C,-0.002136857
EGR2,LRRC42,-0.309057924
EGR2,LSM2,-0.04434962
EGR2,MASTL,-0.019233357
EGR2,MATR3,0.238688895
EGR2,MAZ,-0.216011825
EGR2,MID1,-0.004955535
EGR2,MORC2,0.626628543
EGR2,MRPL34,-0.534760676
EGR2,MTCH1,0.238695828
EGR2,NDUFA4L2,0.105801662
EGR2,NKIRAS2,0.23932464
EGR2,NTN4,-0.199856242
EGR2,PABPC1,0.560020184
EGR2,PABPC4,0.676389241
EGR2,PAFAH1B3,-0.024051397
EGR2,PGP,0.22401527
EGR2,PPOX,0.459895277
EGR2,PRKAR2B,-0.035856142
EGR2,PRPF3,0.194370608
EGR2,PRR14L,0.124208902
EGR2,PTGS2,0.651747673
EGR2,PTPN3,-0.009517132
EGR2,RBBP7,-0.612827147
EGR2,RNASEH2A,-0.181680491
EGR2,SF3B4,0.581068088
EGR2,SFT2D2,-0.025313451
EGR2,SLC25A39,-0.45348919
EGR2,SOCS2,0.607188578
EGR2,SORT1,0.253444807
EGR2,SPNS1,0.13043011
EGR2,STAMBP,0.280012295
EGR2,TDRKH,0.162186519
EGR2,THOC6,0.097903684
EGR2,TLCD1,0.14030122
EGR2,TRMT112,0.221421995
EGR2,UBE2Z,0.071351246
EGR2,USP1,-0.174708071
EGR2,XPR1,-0.570728064
EGR2,ZSWIM6,0.677138404
EGR3,AGAP1,-0.182487406
EGR3,AGAP3,0.013439141
EGR3,AHCTF1,0.52383784
EGR3,AP1S1,-0.800999732
EGR3,ARID4B,0.308842022
EGR3,BROX,-0.2695755
EGR3,C12orf75,0.238687478
EGR3,CALM1,0.62967081
EGR3,CAMSAP2,0.475489732
EGR3,CCDC124,-0.295677671
EGR3,CDYL,-0.05526167
EGR3,CEP70,-0.435165139
EGR3,CHKA,-0.149683312
EGR3,CKAP5,-0.357514132
EGR3,COLEC12,0.151521508
EGR3,CSNK1G1,-0.049460918
EGR3,CYP39A1,-0.011321888
EGR3,DCAF11,-0.226517257
EGR3,DNAJC14,-0.191449279
EGR3,ERGIC3,0.103098453
EGR3,EZH1,-0.28124334
EGR3,FAM20B,0.046171242
EGR3,FAM83H,-0.239042262
EGR3,FKBP1A,-0.115570795
EGR3,FREM2,0.329276525
EGR3,FSD1L,-0.224886222
EGR3,HNRNPL,-0.222984836
EGR3,HNRNPU,0.166422687
EGR3,IFFO1,0.114491651
EGR3,KCNN2,0.25508941
EGR3,KDM5B,-0.079720894
EGR3,KIF2C,0.305835426
EGR3,LRRC42,-0.171228753
EGR3,LSM2,0.13457257
EGR3,LYVE1,-0.004908806
EGR3,MASTL,-0.483072009
EGR3,MATR3,-0.024709674
EGR3,MAZ,-0.097731461
EGR3,MID1,-0.41441641
EGR3,MLLT6,0.314107064
EGR3,MORC2,0.389853668
EGR3,MRPL34,-0.32202856
EGR3,MTCH1,-0.030830139
EGR3,NDUFA4L2,0.742617229
EGR3,NKIRAS2,-0.286079956
EGR3,NR2C2,-0.140970238
EGR3,NSF,-0.489379318
EGR3,NTN4,-0.06880669
EGR3,PABPC1,0.394793293
EGR3,PAFAH1B3,0.200218163
EGR3,PGP,-0.474170294
EGR3,PITPNM3,0.295337347
EGR3,PPOX,0.142536451
EGR3,PRKAR2B,0.156752106
EGR3,PRPF3,0.20822889
EGR3,PRR14L,-0.263431997
EGR3,PTPN3,0.2213369
EGR3,PURA,-0.295448237
EGR3,RANBP1,0.309090312
EGR3,RBBP7,-0.260548965
EGR3,RNASEH2A,-0.524969436
EGR3,SF3B4,0.379698944
EGR3,SFT2D2,-0.007120189
EGR3,SNX27,-0.173497209
EGR3,SNX30,0.297115249
EGR3,SOCS2,0.696363937
EGR3,SORT1,0.028569052
EGR3,SPINT2,-0.328881068
EGR3,SPNS1,-0.266206073
EGR3,STAMBP,-0.131311007
EGR3,TAF5,-0.287414928
EGR3,TDRKH,0.163655304
EGR3,THOC2,0.4513428
EGR3,THOC6,-0.05833954
EGR3,TLCD1,-0.249053849
EGR3,UBAP2L,-0.141383554
EGR3,UBE2Z,0.108389135
EGR3,USP39,-0.184461627
EGR3,USP43,0.20960341
EGR3,XPR1,-0.6448716
EGR3,ZNF706,0.070676281
EGR3,ZSWIM5,0.105475743
EGR3,ZSWIM6,0.531898044
EHD3,RBSN,-0.088703926
EHHADH,ACAT1,0.328213921
EHHADH,IVD,0.1926348
ELAVL1,ATF5,0.104366712
ELAVL1,TRAF5,0.402085024
ELAVL1,ZFP36,-0.596090788
ELK1,ACD,-0.427431437
ELK1,ACTG1,0.028963339
ELK1,ACTG2,0.261778989
ELK1,ALYREF,-0.205059946
ELK1,AP3B1,-0.539888089
ELK1,AP5M1,-0.229604335
ELK1,ARF1,-0.013469069
ELK1,ARID2,0.58586923
ELK1,ASXL2,0.223378771
ELK1,BANF1,-0.208550234
ELK1,BLM,0.420637516
ELK1,BRCA1,-0.366639035
ELK1,BROX,-0.283647175
ELK1,C17orf58,-0.004567779
ELK1,CBLN2,-0.636878652
ELK1,CDCA8,-0.567953665
ELK1,CENPF,0.339637034
ELK1,CIDEB,-0.126026766
ELK1,CLK2,0.136650935
ELK1,COMMD5,-0.244384796
ELK1,COPA,0.079902039
ELK1,CPSF3,-0.728171575
ELK1,CSPP1,0.693711849
ELK1,DAP3,-0.497896832
ELK1,DCAF8,0.556005227
ELK1,DDX55,0.18085946
ELK1,DISP1,-0.445299558
ELK1,EGR1,0.639955392
ELK1,EIF2AK1,-0.051045807
ELK1,EIF3G,-0.276931593
ELK1,EMG1,0.135685496
ELK1,EPB41L4A,0.103332499
ELK1,EPHA2,0.489445433
ELK1,ERCC3,-0.260770407
ELK1,EXOSC10,-0.389479216
ELK1,EZH2,0.159883516
ELK1,FANCI,0.369807683
ELK1,FBXL18,-0.182353745
ELK1,FBXW2,0.326070457
ELK1,FOS,0.43802631
ELK1,FUT4,-0.235613604
ELK1,FZD4,0.287747311
ELK1,GPANK1,0.140659572
ELK1,HEATR1,0.109138787
ELK1,ITGB3BP,0.040457734
ELK1,ITPA,0.126837512
ELK1,KCND3,-0.006189087
ELK1,KIF4A,-0.010816854
ELK1,KLHDC3,0.26183764
ELK1,LASP1,0.387911949
ELK1,LRRC4C,0.299281522
ELK1,MCM10,-0.458321169
ELK1,MECOM,0.603477319
ELK1,MLEC,0.579774278
ELK1,MSH3,-0.096018402
ELK1,MTBP,-0.070088772
ELK1,MTIF2,-0.591188518
ELK1,NOL7,-0.233566834
ELK1,NUP155,-0.437883801
ELK1,OGG1,0.527379022
ELK1,OSTF1,0.091182759
ELK1,PARD3,-0.596579059
ELK1,POLA1,0.36117924
ELK1,PPOX,0.167573974
ELK1,PRCP,0.100842738
ELK1,PRPF19,0.061671452
ELK1,PUF60,-0.571038095
ELK1,RABIF,-0.821189921
ELK1,RAC1,0.007081082
ELK1,RALA,0.042277443
ELK1,RBM22,0.293639204
ELK1,RBP5,-0.255855863
ELK1,RNF150,0.00279559
ELK1,RNPS1,-0.034025273
ELK1,RPL15,0.588274971
ELK1,RPL37,0.705711007
ELK1,SEC24C,-0.33770314
ELK1,SENP1,0.408114764
ELK1,SERPINI1,0.101128225
ELK1,SETDB1,-0.259575416
ELK1,SF3B2,0.306007765
ELK1,SFR1,0.281562443
ELK1,SKP2,0.402769393
ELK1,SLBP,0.601677277
ELK1,SLC25A20,-0.807369899
ELK1,SMG8,0.03450471
ELK1,SND1,0.065755757
ELK1,SNX12,-0.437959172
ELK1,TMEM68,-0.51358158
ELK1,TNF,0.290245961
ELK1,TRIM15,0.383808266
ELK1,TRRAP,0.168278364
ELK1,UBE2J2,-0.368742685
ELK1,UBE2Q1,-0.125386866
ELK1,UGGT1,0.48267011
ELK1,WDR46,0.00537824
ELK1,ZNF581,0.434537088
ELK1,ZNF623,0.18325621
ELK1,ZSCAN29,0.362216617
ELK4,NR2C2,0.486635247
ENAH,ACTB,0.683436799
ENAH,E2F2,-0.702188186
EP400,TRRAP,0.544610248
EPHX2,CYP2B6,0.382559227
ERCC3,GTF2H4,-0.225981913
ERCC3,MNAT1,0.396345826
ETS2,BRCA1,0.432294142
ETS2,CD163,0.285708981
ETS2,CD34,-0.438557699
ETS2,CD4,-0.324840262
ETS2,EGR1,0.218828463
ETS2,ETV4,-0.246291481
ETS2,NAE1,0.044581288
ETS2,ZMYND11,-0.371832914
ETV4,APOH,-0.170821139
ETV4,BCHE,-0.190484196
ETV4,CETP,-0.202851832
ETV4,F9,-0.243839002
ETV4,GJB2,0.082180914
ETV4,LOX,-0.044916413
ETV4,MEP1B,0.117269203
ETV4,MMP12,0.872520938
ETV4,MMP9,0.656853771
ETV4,NR3C2,-0.463968779
ETV4,OAS2,0.255275168
ETV4,PCSK6,-0.118326134
ETV4,PTGS2,0.0558353
ETV4,TCF3,0.224529299
ETV4,TNF,-0.282433246
EXOC2,EXOC4,0.401473324
EXOC2,RALA,0.604338128
EZH1,ZMYND11,0.674647349
EZH2,ADAMTS1,0.009082204
EZH2,AXL,0.117687645
EZH2,KPNB1,-0.310372212
EZH2,RPLP0,0.567215116
EZH2,SUZ12,-0.073100958
EZH2,ZMYND11,-0.360678012
FANCC,FANCI,0.545563008
FANCF,E2F3,0.417041321
FANCF,FANCI,0.349790359
FANCG,FANCI,0.140825389
FCER1A,FYN,-0.585953793
FDPS,GGPS1,-0.251806636
FOLH1,ASPA,0.215032388
FOS,AQP3,0.587062485
FOS,ARID1B,-0.021777442
FOS,ASAP2,0.517911946
FOS,ATF2,0.523032165
FOS,BRCA1,-0.57100371
FOS,CHST4,0.229103698
FOS,CKS1B,-0.332131704
FOS,DNASE1L3,0.012296851
FOS,DOCK5,-0.389426061
FOS,EFTUD2,-0.353574904
FOS,EGR1,0.824811981
FOS,ETS2,-0.117170292
FOS,ETV4,-0.087417683
FOS,F3,0.574894477
FOS,FAF1,-0.118807421
FOS,FAS,0.054088978
FOS,FTL,0.60811599
FOS,GTF2H4,0.045700157
FOS,HMGA1,0.566184292
FOS,HSPB1,0.457238024
FOS,INPP5A,-0.169907884
FOS,KDM6A,0.295099915
FOS,MAP2,0.122865858
FOS,MFSD6,0.708905407
FOS,MID1,0.573797561
FOS,MT2A,-0.115936756
FOS,NDRG1,0.759263816
FOS,NME1,-0.659595266
FOS,NQO1,-0.019098931
FOS,NTF3,-0.012327567
FOS,PIWIL4,0.435348333
FOS,PTPN3,-0.664317763
FOS,RBBP7,-0.094027606
FOS,REPIN1,0.193951971
FOS,S100A8,0.354720961
FOS,S100P,0.189131094
FOS,SEMA3F,0.095692091
FOS,SMAD3,-0.314250483
FOS,SMARCA2,0.204884945
FOS,SNX27,0.566150792
FOS,SRXN1,0.084415902
FOS,TNF,0.023506393
FOS,TPD52L2,-0.191879962
FOS,TSPAN1,-0.472787982
FOSB,ADRA1B,0.429562548
FOSB,ANK3,0.123675889
FOSB,ANXA10,0.042655938
FOSB,ANXA3,0.240707535
FOSB,AQP1,-0.003899064
FOSB,ASAP2,0.029848515
FOSB,BRD8,-0.133711176
FOSB,C6orf62,0.171309365
FOSB,CHST4,-0.301596992
FOSB,CLIC1,0.028942162
FOSB,CSRNP1,0.231429233
FOSB,CXCL14,0.434224952
FOSB,DUS4L,0.057765654
FOSB,EFTUD2,-0.563562688
FOSB,F3,-0.068872498
FOSB,FAF1,-0.137596159
FOSB,FAM83H,-0.049158201
FOSB,FTL,0.651727716
FOSB,GABARAPL1,-0.03621127
FOSB,KAT7,-0.136627097
FOSB,KCNMB2,0.114774404
FOSB,KCNN2,0.514592922
FOSB,KCNN3,-0.417153807
FOSB,KIF14,0.508505523
FOSB,MAP2,-0.208743984
FOSB,MDC1,-0.15683712
FOSB,MICAL2,0.211619154
FOSB,MMP9,-0.271921789
FOSB,NUAK1,0.067798766
FOSB,PCDHGA4,0.713523743
FOSB,PCSK6,-0.253995282
FOSB,PRKAR2A,-0.333543295
FOSB,PRSS53,0.109757559
FOSB,PSMG3,0.178193903
FOSB,PTH1R,0.183605672
FOSB,QSER1,0.00795671
FOSB,RBBP7,-0.619363752
FOSB,RPP40,-0.569398367
FOSB,S100A8,0.74082161
FOSB,SEMA3F,0.177338385
FOSB,SERPINE1,-0.280429339
FOSB,SLC34A2,-0.082559526
FOSB,SPRR1A,0.092362629
FOSB,SRPK2,0.166923587
FOSB,SRXN1,-0.100470865
FOSB,STK3,0.50272191
FOSB,STOML2,-0.371411877
FOSB,TAF4,0.276161585
FOSB,TCEA2,0.202715268
FOSB,TFPI2,0.427410922
FOSB,TPD52L2,0.274919262
FOSB,TPPP2,0.011496806
FOSB,TSPAN1,-0.406716412
FOSB,ZFP36,0.127661389
FOSB,ZNF532,0.28481017
FRMD6,EGR2,0.349431801
FRMD6,EGR3,0.386003305
FRMD6,STK3,0.155206971
FTCD,AMDHD1,-0.162444017
FTCD,MTHFD1,0.14312631
FTCD,MTHFD1L,-0.163740911
FUBP1,PUF60,0.416337902
FYN,EGR1,-0.156919793
FYN,HNRNPK,-0.243958744
FYN,KHDRBS1,-0.089318311
FZD1,DVL1,-0.390946855
FZD1,TCF3,0.168305916
FZD2,DVL1,0.71955356
FZD3,EGR2,-0.405201449
FZD4,CTNNB1,0.745164593
FZD5,CTNNB1,0.38433152
FZD5,DVL1,-0.39042924
FZD5,EGR1,-0.109830426
FZD8,DVL1,0.218521828
FZD9,EGR2,-0.344315285
FZD9,EGR3,-0.339988874
GAB1,MET,0.800258522
GAB1,SHC1,0.411620674
GAB1,SHC3,0.008338056
GADD45A,BRCA1,-0.431778532
GADD45A,CDK1,0.232851522
GADD45A,E2F4,-0.424379358
GADD45A,MAP3K4,0.376194886
GADD45B,CDK1,-0.761100355
GADD45B,EGR1,0.377566916
GADD45B,FOS,0.122171536
GADD45B,MAP3K4,-0.728312513
GADD45B,SMAD3,-0.338456562
GADD45B,SMAD4,-0.029508931
GADD45G,CDK1,-0.750088586
GADD45G,MAP3K4,-0.630658768
GADD45G,PCNA,-0.004220858
GCH1,NFYC,-0.530357064
GDF5,BMPR1A,-0.220233039
GGPS1,E2F3,-0.39875966
GGPS1,E2F4,-0.177570495
GLS2,GLUL,-0.479622291
GLUD2,GLUL,-0.35441719
GLUD2,NIT2,0.699949045
GMPS,TPMT,0.145164908
GNB1,EGR2,-0.147805647
GRB2,EGR1,0.147337968
GRB2,ELK1,-0.051875241
GRB2,FGFR4,0.702378202
GRB2,IGF1R,0.385386564
GRB2,KHDRBS1,0.181791395
GRB2,MAP2K1,-0.662493501
GRB2,MAPK1,0.24104526
GRB2,MET,0.517614038
GRB2,NGFR,-0.170002813
GRB2,NPM1,0.123239243
GRB2,PDGFRA,0.440886772
GRB2,SHC3,-0.23686281
GRB2,SHC4,-0.428279353
GSK3B,CREB3L4,-0.075910984
GSK3B,FRAT1,0.170249024
GSK3B,NFYC,0.420069506
GSK3B,PARD3,0.160508003
GSTM4,EGR1,0.374867839
GSTM4,FOS,0.131083865
GSTM4,TLE1,0.312519563
GSTP1,FOS,0.791882278
GTF2IRD1,EXOSC4,0.142292149
HAO1,PGP,0.019650271
HAO2,CAT,0.463809993
HAO2,PGP,0.376185719
HAX1,ABCB4,0.104077945
HAX1,EIF3F,-0.234825419
HDAC1,BIRC5,0.016583332
HDAC1,BRCA1,-0.756849655
HDAC1,BUB1B,0.692114088
HDAC1,CD1D,-0.076661389
HDAC1,CDC20,0.301492033
HDAC1,DEFB1,0.193531166
HDAC1,DNMT3A,0.49667135
HDAC1,EGR1,0.233054644
HDAC1,EZH2,-0.731166886
HDAC1,FOS,0.285703416
HDAC1,HDAC2,0.379304538
HDAC1,HIF1AN,0.350396367
HDAC1,MICB,0.441531967
HDAC1,RBBP7,0.844257405
HDAC1,RFC1,0.610162058
HDAC1,RHOB,-0.025661477
HDAC1,RUVBL2,-0.555860188
HDAC1,SETDB1,0.827568628
HDAC1,SFRP1,-0.41844866
HDAC1,SMAD2,0.596182461
HDAC1,SUV39H1,0.000685605
HDAC1,TOP2A,0.666458696
HDAC1,ZMYND11,0.53281521
HDAC2,BRCA1,-0.701811706
HDAC2,BUB3,0.717439683
HDAC2,CCNE1,-0.245253136
HDAC2,CD1D,-0.305668652
HDAC2,CDC20,-0.053871382
HDAC2,CDYL,0.1574153
HDAC2,DDX20,0.659574378
HDAC2,FOS,0.211084458
HDAC2,HIF1AN,0.036366924
HDAC2,MECOM,0.171713765
HDAC2,PA2G4,0.29831204
HDAC2,PTMA,0.08572151
HDAC2,RBBP7,0.431940378
HDAC2,RFX5,-0.042494166
HDAC2,SETDB1,0.148348523
HDAC2,SNW1,0.452543015
HDAC2,TOP2A,0.242543751
HDAC4,IL10,0.485285806
HDAC4,RUVBL2,0.419029059
HDAC6,EGR1,-0.132302743
HDAC6,TARDBP,-0.084305368
HDGF,FAS,0.117832823
HGF,EGFR,0.076737301
HGF,MET,0.034800052
HGS,SMAD2,0.33143279
HGS,SMAD3,0.315802782
HGS,TSG101,0.170792768
HK3,BAX,0.207147589
HKDC1,BAX,0.355594039
HLTF,EEF1G,0.035002819
HLTF,HERC2,-0.093578725
HMGA1,IL1B,-0.482172713
HMGA1,PTGS2,0.485336772
HMGA1,RNF4,0.006853936
HMGA1,SLC2A3,0.303476471
HMGB2,SET,0.837824951
HMGB2,TNF,-0.700126229
HOMER1,ATF2,0.763999966
HOMER1,EGR1,0.358510504
HRAS,CAMK1,-0.170764942
HRAS,MAZ,0.216582948
HRAS,PDGFRA,-0.521404293
HRAS,TPM3,0.51503298
HRAS,TPR,0.428467092
HSF2,A2MP1,0.563924393
HSF2,ATOH8,-0.206241227
HSF2,BMPR1B,0.163271965
HSF2,CCT3,-0.18788817
HSF2,CCT4,-0.649434116
HSF2,GDI1,0.697336909
HSF2,HNRNPA1,0.686687548
HSF2,HSPA4,-0.235429576
HSF2,KIN,0.754170493
HSF2,KNTC1,0.636644552
HSF2,KRTAP13-1,0.411210517
HSF2,MDC1,0.576799005
HSF2,NCAPD2,0.659708185
HSF2,NCAPG,0.32142438
HSF2,NOSIP,0.316008525
HSF2,NR2C2,0.702177102
HSF2,NUTF2,-0.381215172
HSF2,PTGES3,0.041805532
HSF2,SMG8,-0.481343841
HSF2,SNRNP40,-0.506372221
HSF2,ST3GAL6,-0.680722974
HSF2,SUCLG2,-0.132164854
HSF2,TRMT12,0.50498354
HSF2,UBE2I,0.551913909
HSF2,YEATS2,0.507403736
HSF2,ZMAT2,0.557478772
HSP90AA1,NR2C2,0.030066413
HSP90AA1,NR3C2,-0.074654387
HSP90AB1,ATF2,0.118118533
HSP90AB1,EGR1,-0.17403754
HSP90AB1,FOS,-0.183292444
HSP90AB1,NR2C2,-0.341668233
HTATSF1,SNRPB2,0.331890697
IGF1,BRCA1,0.735022767
IGF1,DCN,-0.65275849
IGF1,GSK3B,-0.539442355
IGF1,HDAC2,-0.356829977
IGF1,IGF1R,-0.185246359
IGF1,MAPK1,-0.504149168
IGF1,MAPK3,0.125541986
IGF1R,BRCA1,-0.438655624
IGF1R,E2F3,0.355860787
IGF1R,EGR1,0.251951102
IGF1R,PLCB1,0.166629606
IGF1R,PTK2,0.63481015
IGFBP3,DNMT3A,0.356721348
IL1RAP,MYD88,-0.72689606
ILF2,EEF1G,0.088635661
ILF2,ILF3,0.333239151
ILF3,BIRC5,-0.131636729
ILF3,DHX9,0.573224038
ILF3,NDRG1,0.358463006
ILF3,XPO5,-0.145628879
IMPDH2,TPMT,-0.339077163
IRF3,MAVS,-0.151162972
JDP2,SNW1,-0.189869312
KAT7,CEP70,-0.021178143
KAT7,RPS10,0.067398246
KAT7,SNAPIN,-0.074913662
KDM3B,ACTL6B,-0.343366953
KHDRBS1,HNRNPK,-0.244864616
KNTC1,ZWILCH,0.689366
KRAS,ETS2,0.844897429
KRAS,FOS,0.021790359
KRAS,MAPK1,-0.378140011
KRAS,NR3C2,-0.070581445
KRAS,TCF3,-0.072150102
LAMA2,ITGA6,0.507652769
LAMA4,BRD7,0.16283315
LAMA4,ITGA6,-0.33949185
LAMB4,ITGA6,0.424494801
LIPG,MGLL,-0.765613221
LPCAT1,EGR1,0.780021152
LPCAT1,PLAAT3,-0.42925879
LRP5,DVL1,-0.76829078
LRP5,EGR3,-0.295360763
LRP6,ATF5,0.334219071
LRP6,DVL1,-0.571780106
