id	filename	md5	size	state
0dbea4cc-32b6-42af-b4f0-fa0a67b05a7f	0dbea4cc-32b6-42af-b4f0-fa0a67b05a7f/ebbdae1d-a199-4577-a73a-77e9c6a55a92.rna_seq.augmented_star_gene_counts.tsv	100989b20d9deb7c2da3433def64bdf2	4196151	validated
0f6b6a94-1881-45a2-a6ea-a70483f379e6	0f6b6a94-1881-45a2-a6ea-a70483f379e6/81811a46-64f2-48ab-bfd4-1a4f9e4d5554.rna_seq.augmented_star_gene_counts.tsv	a1641aa4a3b8db0cbf004ac99425db9e	4202273	validated
1081e397-a17c-42f5-9f04-b937361441df	1081e397-a17c-42f5-9f04-b937361441df/cfa3467d-9796-4c34-b2ca-9cda7a5d20dc.rna_seq.augmented_star_gene_counts.tsv	2da437abe558bd5d19f58030ed377b73	4215939	validated
11e8ec14-c489-4c66-b387-fea14555a3f3	11e8ec14-c489-4c66-b387-fea14555a3f3/8463e3a8-18a2-42ea-8edc-3c0b78de1b40.rna_seq.augmented_star_gene_counts.tsv	b04e884dff331461fb611122bb87bd1b	4201778	validated
15be9837-f3e7-45eb-8822-e98341e80362	15be9837-f3e7-45eb-8822-e98341e80362/bda1aaaa-f62f-4156-ab54-5f850720f2a3.rna_seq.augmented_star_gene_counts.tsv	9c9f82517e51694aa3e6dd8e116c908d	4225631	validated
18ec5ded-6efc-4514-bbbe-c6df897b3e08	18ec5ded-6efc-4514-bbbe-c6df897b3e08/65518e95-98ee-4567-a9cb-e2ef4e9ad5ff.rna_seq.augmented_star_gene_counts.tsv	eebbedba1b16fed1902d9d4a7f2caaad	4187548	validated
1c6335e8-4ab5-483e-a3b2-b1c7e9ffdb93	1c6335e8-4ab5-483e-a3b2-b1c7e9ffdb93/d40dc69d-6e72-488a-801f-fb5b1917b6c2.rna_seq.augmented_star_gene_counts.tsv	206fe14f8eb2f2f3083b0db0eaa627db	4199634	validated
1ce43195-215f-41ac-87d3-146e942bceae	1ce43195-215f-41ac-87d3-146e942bceae/36508e6f-d4aa-48e6-8b63-8d11d20c4098.rna_seq.augmented_star_gene_counts.tsv	4b3796e9b4e3f17a1fc5e31679c6da3a	4217491	validated
1e1587e8-8938-4578-8529-0831573a9fe1	1e1587e8-8938-4578-8529-0831573a9fe1/a5b5b737-3f68-49a0-ac50-2884dbb90496.rna_seq.augmented_star_gene_counts.tsv	ba6028495a34a3141023e5c4a9390a84	4223279	validated
1f63ae9f-5b3d-4367-aba8-d6222cc05667	1f63ae9f-5b3d-4367-aba8-d6222cc05667/6916d291-a782-4469-8a66-e9454cc3752f.rna_seq.augmented_star_gene_counts.tsv	b3ffc16d0c81c03d25622087d03940d1	4213813	validated
206524fb-7569-4503-a482-f41e9137d856	206524fb-7569-4503-a482-f41e9137d856/f478905e-87fd-42af-b39b-f2358f83dfed.rna_seq.augmented_star_gene_counts.tsv	13190483177f8fbdb370afa7a5c52da6	4216223	validated
2157c1f3-890e-4f10-a48d-dbe80e021ecc	2157c1f3-890e-4f10-a48d-dbe80e021ecc/b2dfe637-d3a5-4400-88db-5d60f0a167d5.rna_seq.augmented_star_gene_counts.tsv	126470117d9b7802ea4ca07ee66bba28	4217219	validated
21f8d42a-a743-49d4-a39b-473ad03f5ce8	21f8d42a-a743-49d4-a39b-473ad03f5ce8/fe42792f-4116-4e5f-8db3-678b74cfd263.rna_seq.augmented_star_gene_counts.tsv	19e29343989fa7ddaa66a7d49da9df92	4231530	validated
228b84dd-0200-4c42-99de-cc9246428d80	228b84dd-0200-4c42-99de-cc9246428d80/e312bd4b-0a13-4998-8f0b-cb55ab6072b9.rna_seq.augmented_star_gene_counts.tsv	19dc405996be6007e57a158609e1b08f	4212838	validated
26572c76-a5c1-40d8-988c-126df7987e14	26572c76-a5c1-40d8-988c-126df7987e14/04bd19d1-c3b4-446a-bf70-bbdd4a251690.rna_seq.augmented_star_gene_counts.tsv	bf373f4fe3d6a1d7ebb7cb8ccbc03490	4237302	validated
2675b7a5-87fb-481c-a09f-00116663a0a3	2675b7a5-87fb-481c-a09f-00116663a0a3/ce954e33-e1ab-4def-b5ef-82c58a6f0806.rna_seq.augmented_star_gene_counts.tsv	e5884f3cc5fe46a2f419e2ac437d40e3	4200026	validated
2689508f-8a07-4819-b5d0-e955e176a843	2689508f-8a07-4819-b5d0-e955e176a843/2bcba179-bae2-493f-8a0e-120461c327f7.rna_seq.augmented_star_gene_counts.tsv	fa91893a9c94d0f8e00fa439b2d69f98	4207967	validated
283e4191-59da-4caf-99a3-385a3ea74607	283e4191-59da-4caf-99a3-385a3ea74607/f5092ee7-2656-4aa5-b0c3-884aadb9dbf8.rna_seq.augmented_star_gene_counts.tsv	ade3952f3394d5e3cb0576611e7cbd6f	4221365	validated
290ba806-3ade-4706-9c9b-10d571765187	290ba806-3ade-4706-9c9b-10d571765187/9262c029-3b86-4582-82a1-ace640871d9c.rna_seq.augmented_star_gene_counts.tsv	534392f443b4ec33d40196a3af4b7266	4219331	validated
2a986418-6f8a-4c4c-93a1-5e1abf69057b	2a986418-6f8a-4c4c-93a1-5e1abf69057b/5d220ed4-22c2-4ff1-b597-3822204d57e7.rna_seq.augmented_star_gene_counts.tsv	68b185043a0f7abe9a87e012178f22f1	4224809	validated
2af41f58-7487-493b-9839-cc8719adf8d0	2af41f58-7487-493b-9839-cc8719adf8d0/ef3f524a-1496-408d-a9f0-cdf029be4830.rna_seq.augmented_star_gene_counts.tsv	77885aff0c3f45b6ea8e113a4786e6af	4206654	validated
2c4002ec-6a46-4ca1-a227-e656ad54a631	2c4002ec-6a46-4ca1-a227-e656ad54a631/4fd965ea-f490-456a-83fc-38cf9be8f44e.rna_seq.augmented_star_gene_counts.tsv	48e42da47e5bba2b5385a6e2f8961060	4235063	validated
3084a8bb-af8b-43b0-9c1e-fc3e190ed782	3084a8bb-af8b-43b0-9c1e-fc3e190ed782/9a15fd31-f487-4205-adcd-ceb6edd88ea8.rna_seq.augmented_star_gene_counts.tsv	b7021c419f3d5b229932b97faf231eb4	4234758	validated
30bec809-3ad4-4a01-a7e4-7846643d1a06	30bec809-3ad4-4a01-a7e4-7846643d1a06/bc96f6df-c22f-459a-a712-be9df674b3f0.rna_seq.augmented_star_gene_counts.tsv	d631ba25f490c34eb1a7421e32c049e0	4214281	validated
34580e9c-83f1-4252-9e71-5b6767d75699	34580e9c-83f1-4252-9e71-5b6767d75699/fe3fb552-6716-4741-b851-9bb6cd358940.rna_seq.augmented_star_gene_counts.tsv	6c29cbcfa380561f00574821e9d0d3a0	4221980	validated
34e4aff7-ee34-4534-8eac-285fde1f2eab	34e4aff7-ee34-4534-8eac-285fde1f2eab/c4a1b18b-b240-4a20-b1b0-f0b77542373a.rna_seq.augmented_star_gene_counts.tsv	0165476eb86ed128c96713d72570e98a	4196857	validated
35b3a2f1-d918-465e-b307-c06a71f31410	35b3a2f1-d918-465e-b307-c06a71f31410/d11ccf39-543b-4da6-a9ac-d49d9afe2054.rna_seq.augmented_star_gene_counts.tsv	0a33c2d361dcabb04cd327d106967827	4210468	validated
35c358f0-4afc-4bd3-a0f4-2741134d6f35	35c358f0-4afc-4bd3-a0f4-2741134d6f35/533c5b0b-6eda-46c5-9cf0-8c6decb728c9.rna_seq.augmented_star_gene_counts.tsv	69bc0158cc1444d14c2007cf219b12b2	4227337	validated
35f067e5-fde1-4793-8d6b-d9ddd951b7c5	35f067e5-fde1-4793-8d6b-d9ddd951b7c5/c74b62ad-52f4-4488-8628-ffc88df5d1bf.rna_seq.augmented_star_gene_counts.tsv	77ec78b416b2e80c9b4e915c6a804d47	4208246	validated
365068be-2415-462b-b3a4-418e4191274c	365068be-2415-462b-b3a4-418e4191274c/24b00ac1-73b7-4ac7-9628-4cd367af7c45.rna_seq.augmented_star_gene_counts.tsv	1abe27ad4dc7caec52ee2391139b3b8a	4213783	validated
369e78e8-f553-4fe0-88d2-908b624b6f8b	369e78e8-f553-4fe0-88d2-908b624b6f8b/44a940fc-2b05-4010-80c0-68bf08b39be6.rna_seq.augmented_star_gene_counts.tsv	34fcfb17ede317df34ba3e8534328ac4	4221504	validated
370b35d8-24c2-4b73-94a2-48bef7b70ac9	370b35d8-24c2-4b73-94a2-48bef7b70ac9/b119d1ea-21b8-408c-b2be-c8d68de6101c.rna_seq.augmented_star_gene_counts.tsv	777d93d4812436040845f70a32e6306c	4229928	validated
37610f08-0c05-425f-a5a6-967bfb02aa23	37610f08-0c05-425f-a5a6-967bfb02aa23/58ee401f-87ef-47b1-97ae-797b5d6bd753.rna_seq.augmented_star_gene_counts.tsv	c4182ae6fea635b9d3836d33abfb9014	4193639	validated
381f27e4-5056-4fae-9f32-1e5d210f5d33	381f27e4-5056-4fae-9f32-1e5d210f5d33/6d0497fb-e6ce-48d7-81a3-f8f40e31744b.rna_seq.augmented_star_gene_counts.tsv	bdfacd3f4f25b72ce8de896df7a32df0	4218941	validated
3a4353b6-a5ad-4950-be98-c0900e196144	3a4353b6-a5ad-4950-be98-c0900e196144/72134fea-d641-43dd-9580-ef3ef06a5060.rna_seq.augmented_star_gene_counts.tsv	5a3cb8aea71f44283e2df57b28b9d737	4223010	validated
3b6b049d-65c4-4020-9ec5-5c6172ea4c4b	3b6b049d-65c4-4020-9ec5-5c6172ea4c4b/eee7d179-f3bd-4752-a745-28bf812e572e.rna_seq.augmented_star_gene_counts.tsv	ae67e8701ea8bf66aa6cd768549b4ed3	4218704	validated
3e7b8842-d629-4fac-9da3-5d1c04c2a97e	3e7b8842-d629-4fac-9da3-5d1c04c2a97e/301b745d-b48e-4639-926f-1f9b6d42dc8e.rna_seq.augmented_star_gene_counts.tsv	f1fd8e064f9fb3ed7f5e8d12694c0d03	4221025	validated
3f848440-1cde-4fc4-898c-088e47d48627	3f848440-1cde-4fc4-898c-088e47d48627/2b192082-2d70-40aa-9268-5d3d6a3af6eb.rna_seq.augmented_star_gene_counts.tsv	17b84917f9a46aeac9092b9162f95279	4194399	validated
4075cc2e-ed70-4b2e-9520-542d18f4b797	4075cc2e-ed70-4b2e-9520-542d18f4b797/1068220f-b2b3-4bd9-b120-83ca7697d2f5.rna_seq.augmented_star_gene_counts.tsv	b3cbbbedd7761dd94417e67d67a071e6	4203489	validated
472cb976-5b95-4130-bda1-243e24e2bd80	472cb976-5b95-4130-bda1-243e24e2bd80/c7bf2ffe-055a-4658-9a6a-c2f2e6ddc7df.rna_seq.augmented_star_gene_counts.tsv	d8c60414d6a425494fff8ae17f5f09d2	4217102	validated
477b84d7-1ae0-42f9-91d5-3d63f89d10d2	477b84d7-1ae0-42f9-91d5-3d63f89d10d2/ac2bfe26-5c96-4f44-9502-1c703b918913.rna_seq.augmented_star_gene_counts.tsv	441bbf72fe96b08d8ab256ac181b0a93	4221577	validated
48d0a941-117d-472c-8a5e-533aeb9f03f2	48d0a941-117d-472c-8a5e-533aeb9f03f2/76ac10f3-0299-4c25-b241-812f90a7d1d6.rna_seq.augmented_star_gene_counts.tsv	162ea9a06c2b4dd06fe8ff4321721d7c	4216235	validated
4c9f5934-7014-4f10-bacb-758d02cd6584	4c9f5934-7014-4f10-bacb-758d02cd6584/8b6bb4a3-2bd0-4221-a4d7-9641c24b0681.rna_seq.augmented_star_gene_counts.tsv	693946479cb77a4b435b32b13ced9f06	4215993	validated
4e34e3c0-7b98-4a4f-8889-489f87383ba4	4e34e3c0-7b98-4a4f-8889-489f87383ba4/9d164d74-ec27-4cef-81b0-0580550e96af.rna_seq.augmented_star_gene_counts.tsv	1fc033c03fbab635d3a6ee359bd09e41	4216005	validated
4f20bbeb-a2a5-48ef-9daf-fb41b729ccd1	4f20bbeb-a2a5-48ef-9daf-fb41b729ccd1/6ae3f7f6-2ee4-4d30-9263-2945905df4eb.rna_seq.augmented_star_gene_counts.tsv	cb78d54fc457263be7abd5ea8347384f	4219669	validated
5180b82d-ce78-4d0f-8624-f7678732344b	5180b82d-ce78-4d0f-8624-f7678732344b/6f8d77aa-5852-4467-8ef9-b7881294b969.rna_seq.augmented_star_gene_counts.tsv	f1c1e2c36e53ecebf21b3c5fba19dfcd	4198304	validated
520e80a8-33c2-4bbb-9134-67c767bd526f	520e80a8-33c2-4bbb-9134-67c767bd526f/f68253ac-bbdb-46f8-9cba-fdea46828fc4.rna_seq.augmented_star_gene_counts.tsv	e4ec2ed7ce8febd1738ee0561259da58	4215418	validated
541260c2-5f9f-459d-9a49-df55b62fba90	541260c2-5f9f-459d-9a49-df55b62fba90/ee667570-d3c6-4906-980d-5ff7a66f521d.rna_seq.augmented_star_gene_counts.tsv	c59bfe698757db5b3eaa4e710a2d5e34	4217029	validated
5460eb0c-4844-4c74-95c7-519184822a5a	5460eb0c-4844-4c74-95c7-519184822a5a/55bda25f-fb6d-461e-a4c7-4e834eafeca4.rna_seq.augmented_star_gene_counts.tsv	1ee4e35262cc2976106f2f34e1e537fe	4220456	validated
56a82d59-00e0-4d30-8df0-8232d59e6728	56a82d59-00e0-4d30-8df0-8232d59e6728/fb9a54e6-a889-48cb-b758-f6b76d76aa7b.rna_seq.augmented_star_gene_counts.tsv	b37571da18b1420e7549b098ef7b958b	4217040	validated
5771eb80-eb56-4014-bf86-0212b686330e	5771eb80-eb56-4014-bf86-0212b686330e/63bfa71f-f558-452b-8ff5-68d5bd25cf56.rna_seq.augmented_star_gene_counts.tsv	f0a750ebf44d64cd2a5ea5c1c049f764	4210641	validated
599b4be8-eafd-4f0a-b075-da3e7215b8f0	599b4be8-eafd-4f0a-b075-da3e7215b8f0/bc0e3498-e86a-4629-aa6f-9d1003ae99b2.rna_seq.augmented_star_gene_counts.tsv	ecc7d3c46f6fe96c49c89c20f0e5c91a	4223615	validated
59c0ae99-4212-4ba3-ae15-53e41b6681b6	59c0ae99-4212-4ba3-ae15-53e41b6681b6/7ec25db7-c66d-4511-bc2e-3f2d32a0eac1.rna_seq.augmented_star_gene_counts.tsv	3a69a404b39d96a15bc8bf99a5092d89	4207459	validated
5a0d958d-f9c1-41ef-93cc-bfffb8df1f1b	5a0d958d-f9c1-41ef-93cc-bfffb8df1f1b/5935a99a-35f6-49b8-a1b1-401f17c8ec0e.rna_seq.augmented_star_gene_counts.tsv	a8331293cf936ddbe484fe28e657f8b7	4212136	validated
5a1259f8-620d-42be-900f-65aacb6a6b43	5a1259f8-620d-42be-900f-65aacb6a6b43/2de83d09-9782-42f1-9434-8df1f3bab7fd.rna_seq.augmented_star_gene_counts.tsv	a089685437ab6d308d1befa377feb161	4192719	validated
5cbb4d1e-10f5-447f-b1e0-18b45c86bb98	5cbb4d1e-10f5-447f-b1e0-18b45c86bb98/be4a42fc-e668-44f5-83aa-7976a664490f.rna_seq.augmented_star_gene_counts.tsv	9bee1a4114945e3d3930bf0a065f33d3	4236641	validated
5faa2c8d-32d4-47c3-9689-8841e48e4eff	5faa2c8d-32d4-47c3-9689-8841e48e4eff/a5aab9e0-f114-4f42-b36e-5f1bdc49f128.rna_seq.augmented_star_gene_counts.tsv	139dc84f4f1c91c440903dc4158c480e	4203069	validated
6191b274-9874-4661-8b76-3e775595fc69	6191b274-9874-4661-8b76-3e775595fc69/cdcb92f3-ff27-4b55-bef0-8cc1d3cea1dd.rna_seq.augmented_star_gene_counts.tsv	38d0073a3c3f6291d6cb076fdf0356bd	4241491	validated
6226ffe4-bd87-4f0f-8b1b-c2f2baa0d59c	6226ffe4-bd87-4f0f-8b1b-c2f2baa0d59c/7c3fd6c4-1ae1-45a4-9819-b0b702baa6ac.rna_seq.augmented_star_gene_counts.tsv	a5e08cff2d0f2d0b8a9a1b27ae9722f3	4198862	validated
6499e9dc-8755-47c0-845d-c570da6f908e	6499e9dc-8755-47c0-845d-c570da6f908e/8acd0b6c-f45d-432c-a78c-51690c3bc5fd.rna_seq.augmented_star_gene_counts.tsv	1a65c45c138c98894672e01b2087994e	4220117	validated
64b69a94-60cb-4888-b5a8-1076aaad827f	64b69a94-60cb-4888-b5a8-1076aaad827f/aa678196-590c-4fdd-beab-0a1a1942c5b0.rna_seq.augmented_star_gene_counts.tsv	e722655c2bd95aba88c1b0f38b6e0749	4215274	validated
654d7741-6628-43d7-bfbf-238e8aa87be0	654d7741-6628-43d7-bfbf-238e8aa87be0/56ceda32-7646-463b-a014-aba6a9987b3c.rna_seq.augmented_star_gene_counts.tsv	4e3020f9a7f3e97a874beb61305f1788	4217898	validated
65ea5c74-595e-468f-8dc5-134a8c3ae543	65ea5c74-595e-468f-8dc5-134a8c3ae543/97563695-6be6-442a-8a91-18a203eda794.rna_seq.augmented_star_gene_counts.tsv	b6c5e7002d30162ce338a593b52d0564	4218538	validated
66228099-939e-4131-8d31-98d18c51c9e9	66228099-939e-4131-8d31-98d18c51c9e9/2f237fc7-63d6-4043-8959-a4c8cf146834.rna_seq.augmented_star_gene_counts.tsv	2eebf5e197b35bdf04c5a4405345f36d	4235742	validated
6a7615b4-460b-48ca-93de-345711844462	6a7615b4-460b-48ca-93de-345711844462/7b0ef66b-10f6-4e0f-bd72-0546fa26b6e1.rna_seq.augmented_star_gene_counts.tsv	f3f3c6e12713c34ddc7bc3e5fd32bd52	4217627	validated
6e36807b-e15a-416b-bded-7202a9dab757	6e36807b-e15a-416b-bded-7202a9dab757/53cdad59-2abc-49cb-8757-ca9d1fee5c1c.rna_seq.augmented_star_gene_counts.tsv	77f31215705044ae05c4f8863c620274	4210774	validated
6e42eeef-4aa8-4e27-8f2d-57c3d8401602	6e42eeef-4aa8-4e27-8f2d-57c3d8401602/3ab4bb66-d6cd-4df8-9e0b-c3ce0c06c0e7.rna_seq.augmented_star_gene_counts.tsv	d5a50e3480525fe5629332edb10700d9	4216535	validated
6f5328d3-7a56-4da1-b2b3-fae1bc627626	6f5328d3-7a56-4da1-b2b3-fae1bc627626/b952371d-4fcd-4df6-8aca-af126cb09e3e.rna_seq.augmented_star_gene_counts.tsv	40345010f4df6d89add994b34e8562ef	4221958	validated
6f98bcbf-b39e-4c18-ba5e-3505adaac6b5	6f98bcbf-b39e-4c18-ba5e-3505adaac6b5/6b8fc8fd-e32d-43fa-8f8c-fa0b38ce9b69.rna_seq.augmented_star_gene_counts.tsv	452cb50f539065247ae325bce90b11fb	4204955	validated
70aed113-9cee-4797-bd82-476a84b4b7e4	70aed113-9cee-4797-bd82-476a84b4b7e4/6e2e99b7-d686-4a88-867c-edbcc22acaed.rna_seq.augmented_star_gene_counts.tsv	daf404d4524260edff5a933524a5011f	4214864	validated
715b5ec9-5c2c-4dac-b9f6-ba459743a377	715b5ec9-5c2c-4dac-b9f6-ba459743a377/767f0df2-87ec-42d7-a644-f0b955be14e5.rna_seq.augmented_star_gene_counts.tsv	fe4bd4b4c3cec0ab14f901e423d161dc	4226755	validated
71eec830-b5e6-4a18-8b28-c8961fef01c9	71eec830-b5e6-4a18-8b28-c8961fef01c9/79c7fd6b-6178-4857-815f-84e0286cb439.rna_seq.augmented_star_gene_counts.tsv	6df09e6931b2d1534ce1b3fae3cc3489	4238119	validated
73857f48-b515-4c00-911e-b0338b3336fa	73857f48-b515-4c00-911e-b0338b3336fa/789c2a90-968b-4745-ad64-6dd7fe6463ff.rna_seq.augmented_star_gene_counts.tsv	82673239044a02b31411375cd72ea84c	4199640	validated
740bc272-2179-48e2-a801-932a3e90b6fe	740bc272-2179-48e2-a801-932a3e90b6fe/c6029ffa-9ef0-4ce1-84a9-aa42843826ff.rna_seq.augmented_star_gene_counts.tsv	08a0d4602f0009a0217dfbece1f7e970	4225572	validated
741f648e-87f2-4c61-b1d5-41579841aa58	741f648e-87f2-4c61-b1d5-41579841aa58/402a5fcc-3fd0-4061-93e7-1565bdc84a99.rna_seq.augmented_star_gene_counts.tsv	ced5303b914464009dd525f9e75789db	4216910	validated
79087a10-f5df-4e07-9c80-ac4a43f9cc55	79087a10-f5df-4e07-9c80-ac4a43f9cc55/37abfb3b-d7e9-463f-853b-1d76966bf928.rna_seq.augmented_star_gene_counts.tsv	981b0cae99b827310b2201bae0af4daa	4212969	validated
79524c66-28e9-47c9-9934-d64fe6e0ea92	79524c66-28e9-47c9-9934-d64fe6e0ea92/71966926-f43b-4420-ae73-ec20cfd4e832.rna_seq.augmented_star_gene_counts.tsv	3cfb85d828f9946e9e7c23de221339e5	4203788	validated
79a6beab-c0ad-41b1-b264-e8869e284b26	79a6beab-c0ad-41b1-b264-e8869e284b26/7f812fa1-53dc-4ebe-97b3-9b633af148ce.rna_seq.augmented_star_gene_counts.tsv	a55d30c41f4d545d4c6796156e0b31fc	4200140	validated
7b90b9fd-0015-47b9-9148-f040c1cfcb5a	7b90b9fd-0015-47b9-9148-f040c1cfcb5a/4a4dd56e-7eeb-48ec-88e6-e75a5ea633fa.rna_seq.augmented_star_gene_counts.tsv	2f955ad255f6e957e0314d18ea7029ca	4213051	validated
7b929596-4646-4aa4-9705-d10519ef23c0	7b929596-4646-4aa4-9705-d10519ef23c0/9a0d0189-b66e-461b-b0b6-8563cffb8813.rna_seq.augmented_star_gene_counts.tsv	cc420fe0f35ed8a196d7cc19461fb0a1	4219000	validated
7c134e70-c906-42f8-8169-a6281ece4bf0	7c134e70-c906-42f8-8169-a6281ece4bf0/cdd3341f-b11c-4b79-b1bc-fd0bc958983a.rna_seq.augmented_star_gene_counts.tsv	3620c560d541b4ef7189d77569ba1436	4208484	validated
7d22b54a-47ae-49de-bc78-909ac1bf4c63	7d22b54a-47ae-49de-bc78-909ac1bf4c63/84e50732-46c9-46c4-9619-1bb14f5205ae.rna_seq.augmented_star_gene_counts.tsv	4662c79fd85cb4db63b26b418e6faf20	4231525	validated
7fb95d95-2359-471e-aac2-edf70dae1574	7fb95d95-2359-471e-aac2-edf70dae1574/fc962f33-2c10-44e8-8eff-c5375c02c151.rna_seq.augmented_star_gene_counts.tsv	b391c501b4927b9816d907a4a0ddf5d4	4212567	validated
8177645a-a3a1-4f95-b6a1-0d2a3fd37b3c	8177645a-a3a1-4f95-b6a1-0d2a3fd37b3c/ee85234b-dd0c-4700-b245-f00055f004b6.rna_seq.augmented_star_gene_counts.tsv	841d7ae3f4f87dbc309fbe8e8d19eaef	4220624	validated
81d640c5-ad25-4f27-881d-83195de5116a	81d640c5-ad25-4f27-881d-83195de5116a/33e23705-397c-4651-beea-254110c365e4.rna_seq.augmented_star_gene_counts.tsv	d79483d7ee116750e2db9974829bffe1	4215835	validated
82dd1ddd-d629-492f-8f9c-14382a82de96	82dd1ddd-d629-492f-8f9c-14382a82de96/495c8ae2-4d4d-49ac-9b0a-3081f02fd041.rna_seq.augmented_star_gene_counts.tsv	c27ba8450cc2daa0335920870f91a134	4225374	validated
8336ea51-7b0f-4fc5-b684-94c03d640da9	8336ea51-7b0f-4fc5-b684-94c03d640da9/46622c50-de5b-4dde-a9c7-386d571817d8.rna_seq.augmented_star_gene_counts.tsv	8652f6c25b39e20aaf784310b16783a1	4214047	validated
86170815-fb54-494b-95e7-4657946f2d17	86170815-fb54-494b-95e7-4657946f2d17/81d97d2b-4f2a-4f50-b37b-7ca91a1d19e9.rna_seq.augmented_star_gene_counts.tsv	7f0053e7871c0b50d304bfff3f372085	4203210	validated
86c7f61d-ad00-429f-9343-300105243838	86c7f61d-ad00-429f-9343-300105243838/4af0c3f7-7742-448d-992a-8f4b7ad226b7.rna_seq.augmented_star_gene_counts.tsv	e1915fe64db5dcc85e2bdde57f091ceb	4217791	validated
8710b79a-f5be-4426-82ea-3827099c2c54	8710b79a-f5be-4426-82ea-3827099c2c54/9f5f7f86-89e6-4a9c-a5a5-32c46c5e2baf.rna_seq.augmented_star_gene_counts.tsv	9951c430c397bf1b43b0b980b724c450	4201398	validated
8956b891-ff72-4207-a509-866e7bb62cce	8956b891-ff72-4207-a509-866e7bb62cce/1a7e9700-1994-4624-bfe9-e94f33ee3989.rna_seq.augmented_star_gene_counts.tsv	ec5e782fa07b978be89bc7cb01447f2e	4229322	validated
89a6bdeb-5056-4d6c-8c60-11763bc29da6	89a6bdeb-5056-4d6c-8c60-11763bc29da6/8d5cc9f7-561a-465e-a170-fa9cd5cbb911.rna_seq.augmented_star_gene_counts.tsv	ada64d02789fe897a3ce25e7d8cfe9c5	4207433	validated
8c797f41-9dea-4121-8dc3-8b1fa10503a7	8c797f41-9dea-4121-8dc3-8b1fa10503a7/fc47ffc6-4a8e-446e-91d9-e983362c6dfe.rna_seq.augmented_star_gene_counts.tsv	7274a1720c81cb9f88503953d743243f	4213362	validated
8ca35f8b-9a11-4f07-933d-91d5feb0a069	8ca35f8b-9a11-4f07-933d-91d5feb0a069/f9963ac2-b1c9-4a24-b077-be1a4007d20d.rna_seq.augmented_star_gene_counts.tsv	e8f81832902265caf4c9104d3abb87a2	4209983	validated
8db54cb1-0635-4ce2-b51a-f5e9b29c5f4f	8db54cb1-0635-4ce2-b51a-f5e9b29c5f4f/59cd3041-57d2-4d59-9614-34a6341aa152.rna_seq.augmented_star_gene_counts.tsv	5727f7dd1f0d688b68d250b64105609e	4202018	validated
