gene1,gene2
EGR1,TRIM10
EGR1,TRIM15
EGR1,TSPYL1
EGR1,TTL
EGR1,TUBA1B
EGR1,TXNL4A
EGR1,UBE2N
EGR1,UBE2S
EGR1,UBE3B
EGR1,UBXN1
EGR1,USH1G
EGR1,USP31
EGR1,USP43
EGR1,VPS13B
EGR1,WDHD1
EGR1,XPO5
EGR1,XPOT
EGR1,YEATS2
EGR1,YTHDF3
EGR1,ZBTB41
EGR1,ZFP36
EGR1,ZFP62
EGR1,ZNF189
EGR1,ZNF3
EGR1,ZNF322
EGR1,ZNF398
EGR1,ZNF445
EGR1,ZNF706
EGR1,ZNF740
EGR2,AGAP1
EGR2,AGAP3
EGR2,ANKH
EGR2,AP1S1
EGR2,ARID4B
EGR2,BROX
EGR2,C12orf75
EGR2,CCDC124
EGR2,CDYL
EGR2,CEP70
EGR2,CKAP5
EGR2,COLEC12
EGR2,CSNK1G1
EGR2,CYP39A1
EGR2,DDX20
EGR2,EIF3B
EGR2,ERGIC3
EGR2,F3
EGR2,FAM83H
EGR2,FAS
EGR2,KCNN2
EGR2,KIF2C
EGR2,LRRC42
EGR2,LSM2
EGR2,MASTL
EGR2,MATR3
EGR2,MAZ
EGR2,MID1
EGR2,MORC2
EGR2,MRPL34
EGR2,MTCH1
EGR2,NDUFA4L2
EGR2,NKIRAS2
EGR2,NTN4
EGR2,PABPC1
EGR2,PABPC4
EGR2,PAFAH1B3
EGR2,PGP
EGR2,PPOX
EGR2,PRKAR2B
EGR2,PRPF3
EGR2,PRR14L
EGR2,PTGS2
EGR2,PTPN3
EGR2,RBBP7
EGR2,RNASEH2A
EGR2,SF3B4
EGR2,SFT2D2
EGR2,SLC25A39
EGR2,SOCS2
EGR2,SORT1
EGR2,SPNS1
EGR2,STAMBP
EGR2,TDRKH
EGR2,THOC6
EGR2,TLCD1
EGR2,TRMT112
EGR2,UBE2Z
EGR2,USP1
EGR2,XPR1
EGR2,ZSWIM6
EGR3,AGAP1
EGR3,AGAP3
EGR3,AHCTF1
EGR3,AP1S1
EGR3,ARID4B
EGR3,BROX
EGR3,C12orf75
EGR3,CAMSAP2
EGR3,CCDC124
EGR3,CDYL
EGR3,CEP70
EGR3,CHKA
EGR3,CKAP5
EGR3,COLEC12
EGR3,CSNK1G1
EGR3,CYP39A1
EGR3,DNAJC14
EGR3,ERGIC3
EGR3,EZH1
EGR3,FAM20B
EGR3,FAM83H
EGR3,FKBP1A
EGR3,FOSB
EGR3,FREM2
EGR3,FSD1L
EGR3,HNRNPL
EGR3,HNRNPU
EGR3,IFFO1
EGR3,KCNN2
EGR3,KDM5B
EGR3,KIF2C
EGR3,LRRC42
EGR3,LSM2
EGR3,LYVE1
EGR3,MASTL
EGR3,MATR3
EGR3,MAZ
EGR3,MID1
EGR3,MLLT6
EGR3,MORC2
EGR3,MRPL34
EGR3,MTCH1
EGR3,NDUFA4L2
EGR3,NFYC
EGR3,NKIRAS2
EGR3,NR2C2
EGR3,NSF
EGR3,NTN4
EGR3,PABPC1
EGR3,PAFAH1B3
EGR3,PITPNM3
EGR3,PPOX
EGR3,PRKAR2B
EGR3,PRPF3
EGR3,PRR14L
EGR3,PTPN3
EGR3,PURA
EGR3,RANBP1
EGR3,RNASEH2A
EGR3,SF3B4
EGR3,SFT2D2
EGR3,SNX27
EGR3,SNX30
EGR3,SOCS2
EGR3,SORT1
EGR3,SPINT2
EGR3,STAMBP
EGR3,TAF5
EGR3,TDRKH
EGR3,THOC2
EGR3,THOC6
EGR3,TLCD1
EGR3,UBAP2L
EGR3,UBE2Z
EGR3,USP39
EGR3,XPR1
EGR3,ZNF706
EGR3,ZSWIM5
EGR3,ZSWIM6
EHD3,RBSN
EHHADH,ACAT1
EHHADH,ECHS1
EHHADH,IVD
ELAVL1,ATF5
ELAVL1,NFYA
ELAVL1,TRAF5
ELAVL1,ZFP36
ELK1,ACD
ELK1,ACTG2
ELK1,AP3B1
ELK1,AP5M1
ELK1,ARID2
ELK1,ASXL2
ELK1,BANF1
ELK1,BLM
ELK1,BROX
ELK1,C17orf58
ELK1,CBLN2
ELK1,CDCA8
ELK1,CENPF
ELK1,CIDEB
ELK1,CITED2
ELK1,CLK2
ELK1,COLEC11
ELK1,COMMD5
ELK1,COPA
ELK1,CPSF3
ELK1,CSPP1
ELK1,DAP3
ELK1,DCAF8
ELK1,DDX55
ELK1,DHX30
ELK1,DISP1
ELK1,DNAJC2
ELK1,DNAJC7
ELK1,DPCD
ELK1,EIF2AK1
ELK1,EIF3G
ELK1,EMG1
ELK1,EPB41L4A
ELK1,EPHA2
ELK1,ERCC3
ELK1,EXOSC10
ELK1,FAM168B
ELK1,FANCI
ELK1,FBXL18
ELK1,FBXW2
ELK1,FUT4
ELK1,FZD4
ELK1,GPANK1
ELK1,HEATR1
ELK1,ITGB3BP
ELK1,ITPA
ELK1,KAT7
ELK1,KBTBD4
ELK1,KCND3
ELK1,KCNN2
ELK1,KIF4A
ELK1,KLHDC3
ELK1,LASP1
ELK1,LRRC4C
ELK1,LZIC
ELK1,MAF1
ELK1,MCM10
ELK1,MDM4
ELK1,MEA1
ELK1,MECOM
ELK1,MLEC
ELK1,MSH3
ELK1,MTBP
ELK1,MTIF2
ELK1,NOL7
ELK1,NUP155
ELK1,OGG1
ELK1,OSTF1
ELK1,OTUD7B
ELK1,PARD3
ELK1,POLA1
ELK1,PPOX
ELK1,PRCP
ELK1,PRPF19
ELK1,PTBP3
ELK1,PUF60
ELK1,RABIF
ELK1,RAC1
ELK1,RALA
ELK1,RBM22
ELK1,RBP5
ELK1,RNF150
ELK1,RNPS1
ELK1,RPL15
ELK1,RPL37
ELK1,SEC24C
ELK1,SENP1
ELK1,SERPINI1
ELK1,SETDB1
ELK1,SF3B2
ELK1,SFR1
ELK1,SKP2
ELK1,SLBP
ELK1,SLC25A20
ELK1,SMG8
ELK1,SND1
ELK1,SNX12
ELK1,THOC6
ELK1,TINAGL1
ELK1,TMEM68
ELK1,TNF
ELK1,TRIM15
ELK1,TRRAP
ELK1,UBE2I
ELK1,UBE2J2
ELK1,UBE2Q1
ELK1,UGGT1
ELK1,WDR46
ELK1,ZFP36
ELK1,ZNF322
ELK1,ZNF581
ELK1,ZNF623
ELK1,ZSCAN29
ELK4,NR2C2
ENAH,ACTB
ENAH,E2F2
EP400,TRRAP
EPHX2,CYP2B6
ERCC3,GTF2H4
ERCC3,MNAT1
ESR1,APBB3
ESR1,APOA1
ESR1,ASPA
ESR1,ATAD2
ESR1,BARD1
ESR1,BLM
ESR1,C1orf74
ESR1,CALM1
ESR1,CCDC6
ESR1,CDKL5
ESR1,CLOCK
ESR1,CRHBP
ESR1,CXCL12
ESR1,DNMT1
ESR1,EEF1G
ESR1,FAM166A
ESR1,FBLN1
ESR1,FOXP1
ESR1,GPSM2
ESR1,HSPA4
ESR1,HSPB1
ESR1,IL10
ESR1,MDK
ESR1,MED24
ESR1,MEP1B
ESR1,MID1
ESR1,MMS19
ESR1,MRPL43
ESR1,NCOA2
ESR1,NDRG2
ESR1,NUDT19
ESR1,PIAS1
ESR1,POU2F1
ESR1,PTGES3
ESR1,PTMA
ESR1,PTPRG
ESR1,RNF4
ESR1,SAFB2
ESR1,SLCO2B1
ESR1,SLCO4C1
ESR1,SMARCA4
ESR1,SMARCC2
ESR1,SMARCD3
ESR1,SMARCE1
ESR1,SMG5
ESR1,TERT
ESR1,TRIM24
ESR1,TRRAP
ESR1,TUBA1B
ESR1,UTP18
ESR1,ZNF398
ETS2,CD163
ETS2,CD34
ETS2,EGR1
ETS2,ETV4
ETS2,POU2F1
ETS2,SMARCA4
ETS2,VWF
ETV4,APOH
ETV4,BCHE
ETV4,CETP
ETV4,F9
ETV4,GJB2
ETV4,LOX
ETV4,MEP1B
ETV4,MMP12
ETV4,MMP9
ETV4,NR3C2
ETV4,OAS2
ETV4,PCSK6
ETV4,TNF
EXOC2,EXOC4
EXOC2,RALA
EZH1,ZMYND11
EZH2,ADAMTS1
EZH2,AXL
EZH2,NFYA
EZH2,RPLP0
EZH2,SUZ12
EZH2,ZMYND11
FANCC,FANCI
FANCD2,MYC
FANCF,FANCI
FANCG,FANCI
FANCG,NFYA
FCER1A,FYN
FDPS,NFYA
FGFR4,MYC
FGFR4,PLCB1
FOLH1,ASPA
FOS,ANK3
FOS,ANXA10
FOS,AQP1
FOS,AQP3
FOS,ARID1B
FOS,ASAP2
FOS,ATF2
FOS,BHLHE40
FOS,BRD8
FOS,CA2
FOS,CHKA
FOS,CHST4
FOS,CKS1B
FOS,CLEC4M
FOS,CSNK2A1
FOS,CSRNP1
FOS,DACH1
FOS,DNAJC6
FOS,DOCK5
FOS,DPCD
FOS,ESR1
FOS,ETS2
FOS,ETV4
FOS,F3
FOS,FAM83H
FOS,FAS
FOS,FXYD2
FOS,GABARAPL1
FOS,GPATCH1
FOS,GSN
FOS,HMGA1
FOS,IL1B
FOS,KCNN2
FOS,KDM6A
FOS,KIF14
FOS,KIF20A
FOS,MFSD6
FOS,MICAL2
FOS,MT2A
FOS,MYC
FOS,NEU1
FOS,NFYC
FOS,NME1
FOS,NTF3
FOS,PCK2
FOS,PIWIL4
FOS,POLR2H
FOS,PRSS53
FOS,PTGS2
FOS,PTPN3
FOS,RBBP7
FOS,SLC34A2
FOS,SMAD3
FOS,SMARCA4
FOS,SNX27
FOS,SPRR1A
FOS,STK3
FOS,TAF4
FOS,TCEA2
FOS,TFPI2
FOS,THOC6
FOS,TINAGL1
FOS,TPD52L2
FOS,TPPP2
FOS,TSPAN1
FOS,ZFYVE26
FOS,ZG16
FOSB,ADRA1B
FOSB,ANK3
FOSB,ANXA10
FOSB,ANXA3
FOSB,AQP1
FOSB,ASAP2
FOSB,BRD8
FOSB,C6orf62
FOSB,CHST4
FOSB,CLIC1
FOSB,CSRNP1
FOSB,CXCL14
FOSB,DUS4L
FOSB,EFTUD2
FOSB,F3
FOSB,FAF1
FOSB,FAM83H
FOSB,FTL
FOSB,GABARAPL1
FOSB,KAT7
FOSB,KCNMB2
FOSB,KCNN2
FOSB,KCNN3
FOSB,KIF14
FOSB,MAP2
FOSB,MDC1
FOSB,MICAL2
FOSB,MMP9
FOSB,NUAK1
FOSB,PCDHGA4
FOSB,PCSK6
FOSB,POLR2H
FOSB,PRKAR2A
FOSB,PRSS53
FOSB,PSMG3
FOSB,PTH1R
FOSB,QSER1
FOSB,RBBP7
FOSB,RPP40
FOSB,S100A8
FOSB,SEMA3F
FOSB,SERPINE1
FOSB,SLC34A2
FOSB,SPRR1A
FOSB,SRPK2
FOSB,SRXN1
FOSB,STK3
FOSB,STOML2
FOSB,TAF4
FOSB,TCEA2
FOSB,TFPI2
FOSB,TPD52L2
FOSB,TPPP2
FOSB,TSPAN1
FOSB,ZFP36
FOSB,ZNF532
FRMD6,EGR1
FRMD6,EGR3
FRMD6,STK3
FTCD,AMDHD1
FTCD,MTHFD1
FTCD,MTHFD1L
FUBP1,PUF60
FUS,PTBP1
FYN,HNRNPK
FZD1,DVL1
FZD10,DVL1
FZD10,LRP5
FZD10,POU2F1
FZD3,DVL1
FZD3,EGR2
FZD3,POU2F1
FZD5,DVL1
FZD6,DVL1
FZD7,EGR1
FZD7,MYC
FZD8,DVL1
FZD9,EGR3
FZD9,MYC
GAB1,MET
GAB1,SHC1
GAB1,SHC3
GADD45A,MAP3K4
GADD45A,NPM1
GADD45B,MAP3K4
GADD45G,CDK1
GADD45G,MAP3K4
GADD45G,PCNA
GADD45G,POU2F1
GCH1,NFYC
GDF5,BMPR1A
GLS2,GLUL
GLS2,MYC
GLUD2,GLUL
GLUD2,NIT2
GMPS,TPMT
GNB1,EGR2
GPC3,POU2F1
GRB2,EPHA2
GRB2,FGFR4
GRB2,MET
GRB2,NGFR
GRB2,NPM1
GRB2,PDGFRA
GRB2,SHC3
GRB2,SHC4
GSK3B,CREB3L4
GSK3B,FRAT1
GSK3B,NFYC
GSK3B,PARD3
GSTA1,NFE2L2
GSTA4,MYC
GSTM2,E2F1
GSTM4,FOS
GSTM4,TLE1
GSTO1,MYC
GSTP1,FOSB
GSTP1,MYC
GSTP1,TP53
GSTT2B,E2F1
GTF2IRD1,EXOSC4
HAO1,PGP
HAO2,CAT
HAO2,PGP
HAO2,POU2F1
HAX1,ABCB4
HAX1,EIF3F
HDAC1,BIRC5
HDAC1,BRCA1
HDAC1,BUB1B
HDAC1,CD1D
HDAC1,CD82
HDAC1,CSNK2A1
HDAC1,DEFB1
HDAC1,DHX30
HDAC1,DNMT1
HDAC1,EGR1
HDAC1,EIF2AK1
HDAC1,ESR1
HDAC1,EZH2
HDAC1,HDAC2
HDAC1,HIF1AN
HDAC1,IGFBP3
HDAC1,MECOM
HDAC1,MICB
HDAC1,POU2F1
HDAC1,PTMA
HDAC1,RFC4
HDAC1,SFRP1
HDAC1,TERT
HDAC2,BRCA1
HDAC2,BUB3
HDAC2,CCL2
HDAC2,CCNE1
HDAC2,CD1D
HDAC2,CDC20
HDAC2,CDYL
HDAC2,CSNK2A1
HDAC2,DDX20
HDAC2,DNMT1
HDAC2,FOS
HDAC2,HIF1AN
HDAC2,MECOM
HDAC2,PA2G4
HDAC2,PTMA
HDAC2,RFX5
HDAC2,SETDB1
HDAC2,SNW1
HDAC6,EGR1
HDAC6,TARDBP
HDGF,FAS
HEY1,NFYA
HEY1,NFYC
HGF,EGFR
HGF,MET
HGS,SMAD3
HGS,TSG101
HK3,BAX
HKDC1,BAX
HLA-A,HLA-C
HLA-C,NFYA
HLTF,EEF1G
HLTF,HERC2
HMGA1,IL1B
HMGA1,NFYA
HMGA1,POU2F1
HMGA1,RNF4
HMGA1,SLC2A3
HMGB2,SET
HMGB2,TNF
HNRNPK,HNRNPL
HOMER1,EGR1
HOMER1,MYC
HOMER2,MYC
HRAS,CAMK1
HRAS,MAZ
HRAS,PDGFRA
HRAS,TPM3
HRAS,TPR
HSF2,A2MP1
HSF2,ATOH8
HSF2,BHLHE40
HSF2,BMPR1B
HSF2,CCT3
HSF2,CCT4
HSF2,GDI1
HSF2,HNRNPA1
HSF2,HSPA4
HSF2,KIN
HSF2,KNTC1
HSF2,KRTAP13-1
HSF2,MDC1
HSF2,NCAPD2
HSF2,NCAPG
HSF2,NFYA
HSF2,NOSIP
HSF2,NR2C2
HSF2,NUTF2
HSF2,PTGES3
HSF2,SMG8
HSF2,SNRNP40
HSF2,ST3GAL6
HSF2,SUCLG2
HSF2,TRMT12
HSF2,UBE2I
HSF2,YEATS2
HSF2,ZMAT2
HSP90AA1,EGR1
HSP90AA1,HSF2
HSP90AA1,NR3C2
HSP90AB1,NR2C2
HTATSF1,FEZ1
HTATSF1,SUPT4H1
IGF1,DCN
IGF1,GSK3B
IGF1,IGFBP3
IGF1R,E2F5
IGF1R,IGF2
IGF1R,PLCB1
IGF1R,PTK2
IGF2,EGR1
IGF2,EGR3
IGF2,GPC3
IGF2,KHDRBS1
IGF2,PLAG1
IGF2,SUZ12
IGFBP3,DNMT3A
IGFBP3,FOS
IL1RAP,MYD88
ILF2,EEF1G
ILF2,ILF3
ILF2,NFYA
ILF3,BIRC5
ILF3,DHX9
ILF3,NDRG1
ILF3,XPO5
IMPDH2,MYC
IMPDH2,TPMT
IRF3,CCL2
IRF3,MAVS
IRF3,PURA
JDP2,SNW1
KAT7,CEP70
KAT7,RPS10
KAT7,SNAPIN
KDM3B,ACTL6B
KDM3B,FOSB
KHDRBS1,DHX9
KNTC1,ZWILCH
KRAS,EGR1
KRAS,ETS2
KRAS,MAPK1
KRAS,NR3C2
KRAS,PDPK1
LAMA2,ITGA6
LAMA4,BRD7
LAMA4,ITGA6
LAMA4,ZHX1
LAMB4,ITGA6
LAMC1,ITGA6
LCAT,APOA1
LIPG,MGLL
LPCAT1,PLAAT3
LRP5,EGR3
LRP6,ATF5
LRP6,DVL1
LTA4H,CYP4F3
LTA4H,MYC
MAP2K1,ARAF
MAP2K1,ATF2
MAP2K1,ATF5
MAP2K1,EGFR
MAP2K1,IGF1R
MAP2K1,KRAS
MAP2K1,MYC
MAP2K1,PPP2CB
MAP2K1,PPP2R1A
MAP2K1,PRKCD
MAP2K1,RAF1
MAP2K2,EGR2
MAP2K2,MAPK1
MAP4K4,MAP3K1
MAPK1,DUSP1
MAPK1,DUSP6
MAPK1,DUSP9
MAPK1,EGR1
MAPK1,GNB1
MAPK1,IL17RC
MAPK1,KHDRBS1
MAPK1,MYC
MAPK1,PRKCD
MAPK1,RPS6KB1
MAPK1,SDC1
MAPK1,SMAD2
MAPK1,SMAD3
MAPK1,SMAD4
MAPK1,TNF
MAPK1,ZFP36
MAPK10,ESR1
MAPK10,FOS
MAPK10,FOSB
MAPK10,HNRNPK
MAPK10,MECOM
MAPK10,TP53
MAPK3,RPS6KB1
MAPK3,TNF
MAPK3,ZNF7
MAPKAPK5,HSPB1
MAT1A,DNMT1
MAT1A,MYC
MAZ,CD4
MAZ,MMP9
MAZ,TSG101
MCM2,MCM3
MCM2,RPS4X
MCM2,SNF8
MCM3,MCM10
MCM3,MCM3AP
MCM3,SUPT16H
MECOM,POU2F1
MECOM,SMARCA4
MET,PLCB1
MET,PLCG1
MET,PTK2
MET,YBX1
MLLT6,UBQLN4
MMUT,SUCLG2
MOGAT2,MGLL
MRC1,IL10
MRC2,IL10
MTHFD1,MYC
MTHFD1L,MYC
MTMR7,PIP4P2
MTOR,AKT1
MTOR,IGF1
MTOR,MYC
MTOR,PIK3CA
MTOR,PIK3CB
MTOR,PIK3CD
MTOR,PIK3R1
MTOR,PIK3R2
MTOR,PIK3R3
MTOR,PRKAA2
MTOR,PRKAB1
MTOR,PRKAB2
MTOR,PRKAG1
MTOR,PRKCA
MTOR,PRKCB
MTOR,PRKCG
MTOR,RHEB
MTOR,RPS6KB1
MTOR,RRAGC
MTOR,RRAGD
MTR,CTH
MTR,MYC
MYC,ABCF2
MYC,ABL2
MYC,ACACA
MYC,ACADM
MYC,ACTL6A
MYC,ACTR3C
MYC,ADAR
MYC,ADIPOR1
MYC,ADK
MYC,ADNP
MYC,AGL
MYC,AGPAT2
MYC,AHCTF1
MYC,ANGEL2
MYC,ANLN
MYC,ANP32E
MYC,APC
MYC,APH1A
MYC,ARIH2
MYC,ARMC1
MYC,ARMC6
MYC,ARRDC4
MYC,ASH1L
MYC,ASPH
MYC,AXIN2
MYC,B3GALNT2
MYC,BAG2
MYC,BARD1
MYC,BHLHE40
MYC,BIRC5
MYC,BOLA1
MYC,BOP1
MYC,BRCA1
MYC,BRD7
MYC,BZW2
MYC,C1orf131
MYC,C1orf216
MYC,C4orf46
MYC,CALM1
MYC,CBX3
MYC,CCAR1
MYC,CCDC6
MYC,CCNE2
MYC,CCT2
MYC,CD300A
MYC,CDCA7
MYC,CDHR2
MYC,CDK6
MYC,CENPF
MYC,CENPK
MYC,CENPM
MYC,CENPV
MYC,CEP350
MYC,CEP63
MYC,CHML
MYC,CIDEB
MYC,CITED2
MYC,CKS1B
MYC,CKS2
MYC,CLK2
MYC,CNTLN
MYC,COLEC11
MYC,COPZ1
MYC,CSNK1D
MYC,CSNK1G1
MYC,CUL4A
MYC,CUX2
MYC,CXCL2
MYC,CYP2R1
MYC,DAP3
MYC,DCAF12
MYC,DCAF13
MYC,DCAF7
MYC,DCAF8
MYC,DCK
MYC,DCTPP1
MYC,DEPDC1B
MYC,DEPDC7
MYC,DESI2
MYC,DHODH
MYC,DIMT1
MYC,DKC1
MYC,DNAJC2
MYC,DNAJC25
MYC,DNAJC5
MYC,DRG1
MYC,DYM
MYC,DYRK2
MYC,EARS2
MYC,EGR3
MYC,EIF2B1
MYC,EIF3B
MYC,EIF3H
MYC,EIF4B
MYC,EIF4H
MYC,ENG
MYC,ENOPH1
MYC,EP400
MYC,EPHA3
MYC,EPM2A
MYC,ESR1
MYC,ESRP1
MYC,ETFDH
MYC,ETS2
MYC,ETV4
MYC,EXOC3L1
MYC,EXOSC10
MYC,EXOSC4
MYC,EZH2
MYC,F11
MYC,FABP5
MYC,FAM20B
MYC,FASTK
MYC,FASTKD3
MYC,FEZ1
MYC,FOXM1
MYC,FOXP1
MYC,FTL
MYC,FUS
MYC,GBAP1
MYC,GGCT
MYC,GINS1
MYC,GMNN
MYC,GNPAT
MYC,GNS
MYC,GPAA1
MYC,GPSM2
MYC,GSTZ1
MYC,GTF2IRD1
MYC,GTF3C3
MYC,HBBP1
MYC,HEATR1
MYC,HLA-C
MYC,HMGA1
MYC,HMGN4
MYC,HMMR
MYC,HNRNPA1
MYC,HNRNPC
MYC,HNRNPL
MYC,HSDL1
MYC,HSPA4
MYC,IER2
MYC,IFT81
MYC,IGF2BP3
MYC,INPP5A
MYC,IRF3
MYC,ISG20L2
MYC,ISOC1
MYC,ITGA6
MYC,ITGB1BP1
MYC,JTB
MYC,KDM5B
MYC,KDM6A
MYC,KIF2A
MYC,KIFC1
MYC,KLHL23
MYC,KPNA3
MYC,KPTN
MYC,KRTCAP2
MYC,LAGE3
MYC,LAMC1
MYC,LBR
MYC,LCMT1
MYC,LIG3
MYC,LRG1
MYC,LRRC58
MYC,MAD2L1
MYC,MAP7
MYC,MCM3
MYC,MCM3AP
MYC,MCM8
MYC,MDC1
MYC,MEA1
MYC,MFSD5
MYC,MGLL
MYC,MIS18A
MYC,MLEC
MYC,MRPL43
MYC,MRPS21
MYC,MRTO4
MYC,MSH2
MYC,MT1H
MYC,MTPAP
MYC,NAT10
MYC,NCL
MYC,NFE2L2
MYC,NFYC
MYC,NIPAL3
MYC,NNT
MYC,NOL11
MYC,NOL7
MYC,NOP2
MYC,NOP56
MYC,NSMCE2
MYC,NUDT19
MYC,NUDT3
MYC,NUP153
MYC,OAF
MYC,PA2G4
MYC,PARPBP
MYC,PCDHGA4
MYC,PDCD2L
MYC,PDIA5
MYC,PEX11G
MYC,PFDN2
MYC,PFDN6
MYC,PGP
MYC,PHF20
MYC,PHIP
MYC,PIAS1
MYC,PLOD3
MYC,POGK
MYC,POLE3
MYC,POLG2
MYC,POU2F1
MYC,PPIA
MYC,PPIH
MYC,PQBP1
MYC,PRDM10
MYC,PRODH2
MYC,PROM1
MYC,PSMD14
MYC,PSMG3
MYC,PTBP1
MYC,PTBP3
MYC,PTEN
MYC,PTH1R
MYC,PTMA
MYC,PTTG1
MYC,PUS1
MYC,PUS7
MYC,PWP1
MYC,PWWP2A
MYC,PYCR2
MYC,QSER1
MYC,RAB3GAP2
MYC,RABAC1
MYC,RAD51
MYC,RANBP1
MYC,RBM8A
MYC,RCL1
MYC,REPIN1
MYC,RFC4
MYC,RIC8A
MYC,RNF187
MYC,RNF213
MYC,RNF4
MYC,RPL15
MYC,RPL18
MYC,RPL19
MYC,RPL37
MYC,RPL7
MYC,RPL8
MYC,RPS20
MYC,RPS23
MYC,RPS24
MYC,RPS5
MYC,RTF1
MYC,RUSC1
MYC,SARDH
MYC,SART3
MYC,SCAMP3
MYC,SCML2
MYC,SCRIB
MYC,SDC1
MYC,SDK2
MYC,SERPINI1
MYC,SET
MYC,SFXN4
MYC,SKP2
MYC,SLC25A39
MYC,SLC26A2
MYC,SLC36A1
MYC,SLC39A10
MYC,SLC39A14
MYC,SLC9B2
MYC,SMAD2
MYC,SMAD3
MYC,SMARCA4
MYC,SMARCB1
MYC,SMC1A
MYC,SMC3
MYC,SNRNP200
MYC,SNRNP40
MYC,SNRPB
MYC,SPAG5
MYC,SPATS2
MYC,SPNS1
MYC,SQLE
MYC,SRD5A1
MYC,SRPK1
MYC,SRPK2
MYC,STIP1
MYC,STK25
MYC,SUN5
MYC,TATDN2
MYC,TBCC
MYC,TBX15
MYC,TCF7
MYC,TCF7L1
MYC,TCF7L2
MYC,TCFL5
MYC,TERT
MYC,TGS1
MYC,TIMELESS
MYC,TIMM13
MYC,TIMM17B
MYC,TIMM50
MYC,TIMM9
MYC,TMEM68
MYC,TMEM69
MYC,TMPO
MYC,TOMM40L
MYC,TOP1MT
MYC,TOPBP1
MYC,TPD52L2
MYC,TPR
MYC,TRAPPC2L
MYC,TRIM16
MYC,TRIM24
MYC,TRIP13
MYC,TRMT61B
MYC,TRRAP
MYC,TSEN2
MYC,TSNAX
MYC,TTC21A
MYC,TTC27
MYC,TUBA1B
MYC,TUBG1
MYC,TXLNG
MYC,TXNL4A
MYC,TXNRD2
MYC,UBAP2L
MYC,UBE2C
MYC,UBE2D2
MYC,UBE2K
MYC,UBXN8
MYC,UCHL1
MYC,UCKL1
MYC,UNG
MYC,USH1G
MYC,USP14
MYC,USP31
MYC,USP43
MYC,UTP14A
MYC,UTP18
MYC,VKORC1L1
MYC,VPS16
MYC,VPS33A
MYC,VPS54
MYC,WDR46
MYC,WDR5
MYC,XPO5
MYC,XPOT
MYC,YY1AP1
MYC,ZC3HAV1
MYC,ZFP36
MYC,ZFP62
MYC,ZNF318
MYC,ZNF330
MYC,ZNF581
MYC,ZNF706
MYC,ZNF740
MYC,ZNHIT3
MYC,ZSWIM5
MYD88,IRAK1
MYD88,TLR4
MYD88,TNF
MYD88,ZIC2
MYO10,EGR2
MYO10,EGR3
NAMPT,CLOCK
NAMPT,NNMT
NAT2,CYP2A6
NAT2,CYP2A7
NEDD4L,FOS
NEDD4L,FOSB
NFE2L2,BRCA1
NFE2L2,CFTR
NFE2L2,COPS7A
NFE2L2,EGR1
NFE2L2,EIF2AK1
NFE2L2,HBB
NFE2L2,HMOX1
NFE2L2,NQO1
NFE2L2,PMF1
NFE2L2,ZIC2
NFYA,ADAM9
NFYA,ADK
NFYA,ANK3
NFYA,ANP32E
NFYA,ARHGAP11A
NFYA,ARL6IP6
NFYA,ARMC1
NFYA,ARMC6
NFYA,ARRDC4
NFYA,ATAD2
NFYA,AURKA
NFYA,AURKB
NFYA,BEST1
NFYA,BLM
NFYA,BRD8
NFYA,CALU
NFYA,CASP2
NFYA,CCDC117
NFYA,CCDC149
NFYA,CCT6A
NFYA,CENPK
NFYA,CENPM
NFYA,CEP152
NFYA,CHKA
NFYA,CKAP5
NFYA,CNOT3
NFYA,CYP2R1
NFYA,DCAF7
NFYA,DCK
NFYA,DDX50
NFYA,DEPDC1B
NFYA,DHX57
NFYA,ECT2
NFYA,EFCAB11
NFYA,ENOPH1
NFYA,ETFDH
NFYA,FAM98C
NFYA,FAS
NFYA,FLAD1
NFYA,GBAP1
NFYA,GDF2
NFYA,GGH
NFYA,GLUL
NFYA,GM2A
NFYA,GOLT1B
NFYA,GPANK1
NFYA,GSTZ1
NFYA,GTF2IRD1
NFYA,HBB
NFYA,HERC2
NFYA,HIGD1A
NFYA,HNRNPC
NFYA,HNRNPK
NFYA,HNRNPL
NFYA,HSPA4
NFYA,IGF2BP3
NFYA,IK
NFYA,IMMP1L
NFYA,KCNN2
NFYA,KCTD7
NFYA,KDM6B
NFYA,KIF14
NFYA,KLF13
NFYA,KPNA2
NFYA,LBR
NFYA,LRRC4C
NFYA,MDC1
NFYA,MED24
NFYA,METTL13
NFYA,MKRN1
NFYA,MLEC
NFYA,MRPL51
NFYA,MUC6
NFYA,MZT1
NFYA,NCAPG2
NFYA,NCL
NFYA,NEU1
NFYA,NFYC
NFYA,PABPN1
NFYA,PEAK1
NFYA,PGP
NFYA,PHF20
NFYA,PLAG1
NFYA,PMF1
NFYA,PNPLA7
NFYA,POLR1D
NFYA,POU2F1
NFYA,PPFIBP1
NFYA,PPWD1
NFYA,PQBP1
NFYA,PRCP
NFYA,PRDM10
NFYA,PRPF31
NFYA,PSMG4
NFYA,PTMA
NFYA,PWWP2A
NFYA,RAB4B
NFYA,RAD54B
NFYA,RBM10
NFYA,RBP5
NFYA,RCL1
NFYA,RFPL3
NFYA,RMI2
NFYA,RNF20
NFYA,RNF4
NFYA,RPL14
NFYA,RPL18
NFYA,RPL23A
NFYA,RPLP1
NFYA,SERPINI1
NFYA,SLBP
