Node1,Node2,Weight
ATF2,ARID1B,-0.070079324
ATF2,C1orf35,-0.309889457
ATF2,C1orf74,0.209046232
ATF2,CCDC86,-0.007321601
ATF2,CDKL5,0.462324116
ATF2,CENPE,0.553316809
ATF2,CEP55,0.730973103
ATF2,CPNE1,0.359507054
ATF2,CREB3L2,0.890149113
ATF2,CRNDE,0.537792022
ATF2,DPF3,-0.742595395
ATF2,DTL,0.687417239
ATF2,EGR1,0.785076531
ATF2,EIF3D,0.687653618
ATF2,EXOC6B,0.630791413
ATF2,FAM91A1,0.505663322
ATF2,FAS,-0.149302238
ATF2,FBXO4,-0.266599232
ATF2,FGF13,0.542742468
ATF2,GAS5,0.419115925
ATF2,HHIP,-0.598740778
ATF2,HMGA1,0.780910384
ATF2,HNRNPA2B1,-0.234406981
ATF2,HNRNPU,0.303059115
ATF2,IGFBP4,0.573785794
ATF2,IRAK1,0.478363768
ATF2,ITGB8,-0.387551331
ATF2,JUNB,0.579728977
ATF2,KCNN2,-0.056422454
ATF2,KCNN3,0.820307189
ATF2,KIAA0232,0.786675355
ATF2,KLHL12,0.265678275
ATF2,KRTCAP2,0.487350112
ATF2,LOX,-0.146462869
ATF2,MAP3K1,0.723885342
ATF2,MCM10,0.260367913
ATF2,NCOA6,0.710939691
ATF2,NDUFA2,0.071458974
ATF2,NEDD1,0.566998708
ATF2,NFYA,0.961223614
ATF2,NUDT3,0.828452137
ATF2,OIT3,-0.690314858
ATF2,ONECUT2,0.197757427
ATF2,PCK2,0.276770837
ATF2,PEX5,0.623487396
ATF2,PFDN6,0.033279252
ATF2,PPM1D,-0.056193159
ATF2,PTGS2,0.437790332
ATF2,PWP1,0.912600547
ATF2,RAB25,-0.796772464
ATF2,RAD51C,0.629312779
ATF2,RBM12,0.050151664
ATF2,RCC2,0.772166853
ATF2,RINT1,0.356250159
ATF2,RNF44,0.746025309
ATF2,RNMT,0.793354886
ATF2,SART3,0.661815588
ATF2,SCAMP3,0.143548227
ATF2,SEC24C,0.779239782
ATF2,SLC25A37,0.45425228
ATF2,SLC31A1,0.38877893
ATF2,SLC38A6,0.756529824
ATF2,SLC5A7,-0.818161674
ATF2,SMARCA2,0.539680224
ATF2,SNRNP40,-0.517708141
ATF2,SUV39H2,0.601634416
ATF2,TAF2,0.59191867
ATF2,TBCC,0.364885668
ATF2,TSPAN7,-0.635856672
ATF2,UBE2I,0.468363839
ATF2,UBR5,0.785854419
ATF2,UNC5C,0.270875543
ATF2,ZBTB37,0.845390518
ATF2,ZNF711,0.597540853
ATF2,ZNF746,0.726249059
ATF2,ZWILCH,0.457501669
ATF5,ACBD4,0.072742303
ATF5,ADK,-0.045363571
ATF5,ADRA1B,-0.401327657
ATF5,CDKL5,-0.422875846
ATF5,CENPE,0.225777785
ATF5,CEP55,0.144222348
ATF5,CIRBP-AS1,0.543821709
ATF5,COPA,-0.626784838
ATF5,DNAJC7,0.094634504
ATF5,DNAJC9,0.40298886
ATF5,ENOPH1,-0.146949265
ATF5,FBXO4,0.224957827
ATF5,FGF13,-0.119562936
ATF5,GGNBP2,0.018471914
ATF5,HHIP,0.069552493
ATF5,HNRNPA2B1,0.539631033
ATF5,HNRNPU,-0.138167089
ATF5,IGF2BP2,-0.242229993
ATF5,JUNB,-0.402133095
ATF5,KCNN2,-0.198486896
ATF5,KLF13,-0.543661439
ATF5,KLHL12,-0.661245137
ATF5,KRTCAP2,-0.396561553
ATF5,LIG3,-0.354412401
ATF5,LOX,0.009513879
ATF5,LPP,-0.472873363
ATF5,MCAM,-0.320408388
ATF5,NEDD1,-0.147719361
ATF5,NPM1,0.647093031
ATF5,NUDT3,-0.015521212
ATF5,ONECUT2,-0.564950755
ATF5,PCDH9,-0.344683163
ATF5,PEX5,-0.540729088
ATF5,PFDN6,0.378406615
ATF5,PHACTR3,0.582413143
ATF5,RAD51C,-0.421218617
ATF5,RNF44,-0.10063425
ATF5,RPS27,-0.196981601
ATF5,RUSC1,-0.123711149
ATF5,SAFB2,0.239084523
ATF5,SLC5A7,0.091364117
ATF5,SND1,-0.867360197
ATF5,STAMBP,-0.476379887
ATF5,TAF2,-0.55062694
ATF5,TAPT1,-0.439599825
ATF5,TSPYL1,0.072580177
ATF5,UCK2,0.113328598
ATF5,ZNF711,-0.204054827
ATF5,ZNF746,-0.731668378
ATF5,ZWILCH,0.372580301
ATP6V1F,EGR2,0.684412704
ATP6V1F,EGR3,0.567771537
B4GALT3,ST3GAL3,-0.62788362
BAD,MAPK3,-0.626670716
BCL2L1,BAX,-0.158433441
BDP1,POLR3F,0.386331978
BHMT,DMGDH,0.765859485
BMP5,BMPR1A,0.248721106
BMP8A,BMPR1A,-0.565182006
BRCA2,BUB1B,0.770388093
BRCA2,CCNE1,0.935529115
BRCA2,FANCG,0.891089448
BRCA2,PLK1,0.198601178
BRCA2,PSMD3,0.002682467
BRCA2,RPA1,-0.453182859
BRCA2,SEM1,-0.504232729
BRCA2,SMAD3,0.38753248
BRD7,PAFAH1B3,-0.554422423
BRD7,PTPN13,0.732000948
BRD7,RPLP1,0.634609408
BRD8,TRRAP,0.378477551
C7,CTCF,0.236027335
C8B,CTCF,-0.605369534
CAMK1,EGR2,0.2665981
CAMK1,EGR3,0.429782265
CAMK2B,CTCF,-0.381248757
CAMK2B,EGR1,-0.721682109
CAMK2B,EGR2,-0.696494893
CAT,EGR1,-0.309252514
CAT,NFE2L2,0.834468253
CAT,NFYA,-0.42645143
CBX3,CBX1,0.223268495
CBX3,MKI67,0.282179335
CBX3,TRIM24,0.568642661
CCNA2,PTMA,0.013628672
CCNB1,FOXM1,0.735080982
CCNB1,NFYA,0.547436808
CCNB1,PTTG1,0.845597865
CCNB2,ANAPC11,0.187321335
CCNB2,ANAPC7,0.101781325
CCND1,ATF2,0.712636677
CCND1,CREB3L2,0.740362665
CCND1,CREB3L4,0.134514823
CCND1,CTCF,0.484183691
CCND1,E2F8,0.632885919
CCND1,EGR1,0.645724551
CCND1,ELAVL1,-0.010147371
CCND1,ETS2,-0.125606821
CCND1,HEY1,0.832210584
CCND1,LEF1,0.829627484
CCND1,MAPK3,0.315967028
CCND1,NELFCD,-0.09296867
CCND1,RFC1,-0.437287013
CCND1,TCF7L1,-0.293542423
CCND1,TCF7L2,-0.013680419
CCNE1,EGR2,0.131292242
CCNE1,EGR3,0.089605942
CCNE1,EZH2,0.500489562
CCNE1,SMARCC1,0.326301659
CCNE1,TCF19,0.554136015
CD14,ATF2,-0.718935494
CD14,CTCF,-0.300787416
CD14,TLR4,0.367519624
CDC20,FBXO5,0.322619558
CDC20,MAD2L1,0.683268088
CDC20,NFYA,0.511244269
CDC20,NFYC,0.160097806
CDC20,PTTG1,0.86265986
CDC20,YBX1,0.436798489
CDC23,NFYC,0.391254054
CDC23,PTTG1,0.701012171
CDC25B,FOXM1,-0.472034601
CDC25C,PPP1CC,-0.309857174
CDC45,MCM7,-0.419573326
CDC45,NFYA,-0.009199891
CDC6,FOXM1,0.719261535
CDK1,FOXM1,0.642523397
CDK1,HMGA1,0.059006947
CDK1,MDM4,-0.128075832
CDK1,NPM1,0.622661208
CDK1,PTMA,0.346517383
CDK1,PTTG1,0.832340682
CDK7,ERCC3,0.064140846
CDK7,PCGF6,0.615178086
CDKN1A,EZH2,0.410122366
CDKN1A,FUBP1,-0.42059275
CDKN1A,NELFCD,0.033176442
CDKN1A,NPM1,0.095416668
CDKN1A,PTMA,0.146193851
CDKN1A,TAF5,0.48134663
CDKN1A,TSG101,-0.243551885
CDKN1A,XRCC6,0.699711396
CDKN2A,CCND1,0.690299004
CDKN2A,CTCF,0.215701937
CDKN2A,DNMT1,0.678048932
CDKN2A,EGR1,0.395484948
CDKN2A,ETS2,-0.380872532
CDKN2A,EZH2,-0.112354731
CDKN2A,FOXM1,0.18813061
CDKN2A,JUNB,0.43540303
CDKN2A,MCM5,0.554003567
CDKN2A,SMARCB1,0.572956618
CDKN2C,CCND1,0.538266781
CDKN2C,EGR1,0.366291249
CDKN2C,EGR2,0.519516001
CDKN2C,RBBP5,-0.065788127
CDKN2C,TLE1,0.455828959
CDKN2C,WDR5,0.299824551
CENPS,FANCI,-0.287737514
CENPX,FANCI,0.141606644
CFI,C3,-0.315523365
CFI,CTCF,-0.831388823
CITED2,LHX2,0.723645132
CKS1B,CTCF,-0.55507378
CKS1B,NFYA,-0.068577045
CKS1B,NFYC,-0.357607395
CKS1B,SKP2,-0.621474028
CKS2,SKP2,-0.116670835
CLEC4M,IL10,0.693004119
CLEC4M,JUNB,-0.622365505
CLOCK,CSNK1D,0.353614044
CLOCK,CTCF,0.461050843
CNOT3,CAND1,0.090731875
CNOT3,CNOT1,0.119041637
CNOT4,CNOT1,0.380701348
CNOT4,UBE2D2,-0.420872593
CSNK1A1,ATF2,0.10582774
CSNK1A1,ATF5,0.662150189
CSNK1A1,EGR1,-0.331825269
CSNK1A1,HMGB2,0.403526937
CSNK1A1,MDM4,-0.231539096
CSNK2A1,ATF2,0.272679763
CSNK2A1,BDP1,0.213019551
CSNK2A1,CUX2,-0.470239828
CSNK2A1,EGR1,-0.312436421
CSNK2A1,HMGA1,-0.114443878
CSNK2A1,SSRP1,0.089784973
CSNK2A1,ZHX1,0.147903325
CTCF,AARS2,0.546705695
CTCF,ADAMTS1,0.488634282
CTCF,ADAMTSL2,0.27513606
CTCF,ARL15,0.630492789
CTCF,AVL9,0.462232641
CTCF,BAK1,0.206402409
CTCF,BDH2,-0.174389726
CTCF,C18orf54,0.74790205
CTCF,C1orf35,-0.129850113
CTCF,C1R,-0.680203119
CTCF,C1RL,-0.366983778
CTCF,C6orf141,-0.494714629
CTCF,CAMSAP1,0.130883803
CTCF,CCDC142,0.298548951
CTCF,CD300LB,-0.469484137
CTCF,CD82,-0.533299031
CTCF,CDKN2AIPNL,-0.388491668
CTCF,CLIC1,0.086164838
CTCF,CLTA,-0.079062574
CTCF,CNTFR,-0.084415754
CTCF,CPNE1,0.251175775
CTCF,CTSA,-0.169749764
CTCF,CUTA,-0.009973544
CTCF,CXCL12,0.012534947
CTCF,DENND4B,0.731504592
CTCF,DHX16,0.070194622
CTCF,DNAJC5,0.313848425
CTCF,DTL,0.447478977
CTCF,DUSP12,0.112387465
CTCF,ECHDC2,-0.293428625
CTCF,EGR1,0.236150468
CTCF,EPB41L4A,0.259242137
CTCF,FABP5,0.679354359
CTCF,FAM216A,-0.395713685
CTCF,FAM83D,-0.399794892
CTCF,FAS,0.138524887
CTCF,FGF13,0.416794536
CTCF,FNTB,0.443166662
CTCF,FOXP1,0.509088142
CTCF,GABPB2,0.676270179
CTCF,GAS1,0.349245454
CTCF,GORASP2,0.746546425
CTCF,GPSM2,-0.113301741
CTCF,HJURP,0.178377833
CTCF,HPX,-0.665536677
CTCF,IGFBP4,0.118135204
CTCF,IL13RA2,-0.426794151
CTCF,INMT,0.016579573
CTCF,IPO7,0.765696018
CTCF,KCTD6,-0.020210702
CTCF,KDM6B,0.750966546
CTCF,KHK,-0.736551084
CTCF,KIAA0232,0.311374579
CTCF,KPTN,0.245868538
CTCF,KRTCAP2,0.37416528
CTCF,LOX,0.294838389
CTCF,LSM4,-0.011944958
CTCF,MANEAL,-0.037393386
CTCF,MAPRE1,0.259885636
CTCF,MASP1,-0.148937568
CTCF,MDC1,0.592864156
CTCF,MELK,0.311171974
CTCF,MEPCE,0.459314686
CTCF,MFAP3L,-0.154087578
CTCF,MIEN1,0.179541474
CTCF,MPZL1,-0.011604332
CTCF,MRO,-0.491287812
CTCF,MTX1,0.173054325
CTCF,NFYA,0.221934761
CTCF,NIPAL3,0.42709875
CTCF,NOL7,-0.173330994
CTCF,NVL,0.369571643
CTCF,OLFML3,0.241843623
CTCF,PBLD,-0.368834931
CTCF,PBXIP1,0.342750746
CTCF,PCBP2,-0.424052603
CTCF,PCK2,-0.367114339
CTCF,PDE2A,0.039316719
CTCF,PIPOX,-0.36730009
CTCF,PITPNM3,0.070276806
CTCF,PLK4,0.155008041
CTCF,POLG2,0.372840596
CTCF,POLR2J,-0.382441376
CTCF,PPFIBP2,0.196201969
CTCF,PRCP,-0.728748463
CTCF,PRKD2,0.899617365
CTCF,PRMT3,0.589959514
CTCF,PRPF6,0.155575855
CTCF,PRRC2C,0.423217738
CTCF,PSMA1,-0.14048371
CTCF,PTGS2,0.320774941
CTCF,RAB11FIP4,0.360812096
CTCF,RAB13,0.031891571
CTCF,RALGPS2,-0.355358882
CTCF,RBM12,-0.369037248
CTCF,RBM24,0.108621816
CTCF,RBM4B,-0.024085815
CTCF,RBMS3,0.464209422
CTCF,RBP5,-0.510476232
CTCF,REXO4,-0.361597814
CTCF,RIC3,-0.425999186
CTCF,RINT1,-0.071057772
CTCF,RPL12,0.707805326
CTCF,RPLP0,-0.204876068
CTCF,RPS24,0.181375894
CTCF,RTP3,-0.327656661
CTCF,SAMHD1,0.5555832
CTCF,SLC25A37,0.564170237
CTCF,SLC27A5,-0.334182214
CTCF,SLC5A5,-0.003049333
CTCF,SLCO4C1,0.505035096
CTCF,SNRPD1,-0.212561058
CTCF,SNRPD2,-0.240081959
CTCF,SOCS2,-0.03405904
CTCF,SORT1,0.570732016
CTCF,SPSB2,-0.281957495
CTCF,STAG1,0.210676382
CTCF,SUOX,-0.275752966
CTCF,TAF4,0.368147922
CTCF,TBC1D14,0.151076061
CTCF,TCERG1,0.678216857
CTCF,TCHP,0.456490042
CTCF,TIGD1,0.8885119
CTCF,TMEM30B,-0.593584342
CTCF,TMEM53,-0.800902142
CTCF,TMEM65,0.128727722
CTCF,TRMT112,0.39768779
CTCF,TRMT12,-0.12096893
CTCF,TRMT6,0.563840581
CTCF,TRNP1,-0.316771231
CTCF,TTC27,0.250010357
CTCF,U2SURP,0.332139889
CTCF,UBQLN4,0.439958468
CTCF,UCKL1,0.29534752
CTCF,VIPR1,-0.105715157
CTCF,VKORC1,-0.45018516
CTCF,YBX1,0.123316002
CTCF,ZHX1,-0.292892451
CTCF,ZNF282,0.56171814
CTCF,ZNF3,-0.327451612
CTCF,ZNF398,0.402100301
CTCF,ZNF692,0.168760119
CTNNBL1,STAMBP,0.543423965
CYP1A2,CYP26A1,-0.528270939
CYP1A2,CYP2C19,-0.59406509
CYP1A2,CYP2J2,-0.338852429
CYP1A2,GSTO2,-0.452066112
CYP1A2,NAT2,0.754669274
CYP26A1,CYP2B6,0.613811222
CYP2A6,CYP2B6,0.598945208
CYP2A7,CYP26A1,0.305950533
CYP2B6,ATF5,-0.233558739
CYP2B6,EGR1,0.157824175
CYP2B6,NR1I2,0.318575722
CYP2C8,CYP26A1,0.519705978
CYP2C8,NR1I2,0.551831467
CYP2C9,CYP26A1,0.625604582
CYP8B1,AKR1D1,-0.358878409
CYP8B1,TP53,0.763323765
DACH1,UBE2I,0.31438589
DCN,NR1H4,-0.148480211
DCTN2,EGR2,0.580226143
DCTN2,EGR3,0.293520104
DCTN2,TUBA1B,0.318884982
DCTN4,HSF2,-0.303321836
DCTN4,TUBA1B,0.372310832
DDB2,CUL4A,0.688194182
DDB2,CUL4B,0.38591596
DDX20,DHX9,0.271126386
DDX20,GEMIN5,0.646262322
DDX20,SNRPD2,0.162964471
DDX20,SNRPE,-0.323045809
DDX20,SNRPF,0.015584771
DGKQ,PLCD3,0.078263897
DGKZ,EGR3,0.735072635
DGKZ,PLCD3,0.159642801
DNAJC2,HSPA14,-0.086041113
DNMT1,BIRC5,-0.081319635
DNMT1,CBX1,0.653266063
DNMT1,EPCAM,0.068100746
DNMT1,EZH2,0.465331032
DNMT1,MSH2,-0.028032336
DNMT1,PROM1,0.132394787
DNMT1,SUV39H1,0.239143312
DNMT3A,CBX1,0.630887732
DNMT3A,EZH2,0.319810663
DNMT3A,SETDB1,0.030917984
DNMT3A,SUV39H1,0.094398617
DNMT3A,UBE2I,-0.412023859
DR1,EGR1,0.149726667
DR1,NR1I2,-0.580806246
DR1,NR2C2,0.037832565
DR1,POLE3,-0.398902534
DR1,PTGS2,0.328736733
DTYMK,TK1,0.302938982
DUSP1,ATF2,-0.44649617
DUSP1,ATF5,0.666374693
DUSP1,CTCF,-0.201344795
DUSP1,NFE2L2,0.426877059
DUSP6,CTCF,0.305671366
DUT,TK1,0.268529011
DVL1,BRD7,0.601673058
DVL1,EGR1,0.585977498
DVL1,FRAT1,-0.441062505
DVL1,FRAT2,-0.046592641
DVL1,NKD2,-0.16783584
DVL2,FRAT1,-0.231066631
DVL2,NKD2,0.633823482
DVL2,RNPS1,0.731010371
DVL3,FRAT1,-0.479650123
DVL3,KAT7,0.526177933
DVL3,NKD2,-0.041739425
DYNC1H1,TUBA1B,0.332824776
DYNC1I2,TUBA1B,0.37242999
DYNLL1,EGR2,-0.38662107
DYNLL1,EGR3,-0.489665726
DYNLL1,NRF1,-0.600450595
DYNLL1,TUBA1B,0.721649351
DYNLL1,ZMYND11,-0.537742
E2F2,ACSL1,0.095752311
E2F2,ACTR6,0.037315225
E2F2,AGBL5,-0.860697968
E2F2,AP1S1,-0.394434433
E2F2,APIP,-0.41210027
E2F2,ARHGAP11A,-0.20032535
E2F2,ARID1A,-0.623294797
E2F2,ARID3B,0.492350225
E2F2,ARL6IP6,-0.795371838
E2F2,ARSJ,-0.374254487
E2F2,BAP1,-0.8060116
E2F2,BMPR1B,0.140852585
E2F2,BROX,-0.07693405
E2F2,C11orf54,-0.366225027
E2F2,CA2,0.229484025
E2F2,CAPRIN1,0.066720711
E2F2,CBX1,-0.585648515
E2F2,CCNE1,-0.048532224
E2F2,CCNE2,-0.266772255
E2F2,CCT3,-0.095690051
E2F2,CDCA3,0.475073075
E2F2,CDCA7,-0.194416708
E2F2,CENPM,-0.008691492
E2F2,CHCHD7,-0.181339395
E2F2,CHRDL1,-0.147673011
E2F2,CLIC1,-0.353106954
E2F2,CLK2,-0.11482416
E2F2,CLTA,-0.092565381
E2F2,CNOT10,-0.204126842
E2F2,COPS6,-0.59101213
E2F2,CSRNP1,-0.498106714
E2F2,CYP2R1,-0.681359015
E2F2,DCAF7,-0.283744394
E2F2,DCTPP1,0.494872091
E2F2,DENR,-0.16729591
E2F2,DHX30,-0.627401939
E2F2,DHX9,-0.408826274
E2F2,DPF2,-0.372705681
E2F2,DTL,-0.226677869
E2F2,EFCAB7,-0.748675042
E2F2,EPM2A,-0.42929514
E2F2,FARS2,-0.629356899
E2F2,FBLN1,-0.521239711
E2F2,GALNT11,-0.792236195
E2F2,GCHFR,0.203694547
E2F2,GINS1,-0.309375352
E2F2,GMNN,-0.215934272
E2F2,GON4L,-0.304441871
E2F2,GPAA1,-0.28481167
E2F2,GPR158,-0.421369153
E2F2,GTF3C2,-0.52209358
E2F2,HAT1,-0.056197105
E2F2,HMGB2,-0.28968867
E2F2,KDM6A,-0.200001747
E2F2,KIAA1143,-0.254152834
E2F2,KLHDC3,-0.439992122
E2F2,LBR,-0.294026188
E2F2,LHX2,0.56153204
E2F2,LRRC4C,0.060252957
E2F2,MAPRE1,0.215894021
E2F2,MCM10,-0.295518341
E2F2,MELK,-0.665098405
E2F2,MEPCE,-0.707260789
E2F2,METTL15,-0.389231783
E2F2,METTL3,-0.375787654
E2F2,MRPL24,-0.313061936
E2F2,MRPL49,-0.016702711
E2F2,MRTO4,-0.71141063
E2F2,MSH3,-0.332677385
E2F2,MSH6,-0.074929265
E2F2,MYOZ3,0.702490774
E2F2,MZT1,-0.674203784
E2F2,N4BP2L1,0.047412876
E2F2,NCBP2,-0.466127386
E2F2,NEK2,-0.009385869
E2F2,NIPBL,-0.600176077
E2F2,NPY1R,-0.199781847
E2F2,NR2C2AP,-0.346650653
E2F2,NSF,-0.447224223
E2F2,NSFL1C,-0.392051022
E2F2,NUP153,-0.522453509
E2F2,NUP155,-0.023482055
E2F2,OAS2,0.218088192
E2F2,OTUD7B,-0.159933769
E2F2,PABPC1,-0.453261894
E2F2,PARD3,-0.565177561
E2F2,PHYHIPL,-0.350428408
E2F2,POLE2,-0.294230053
E2F2,PPM1D,0.047286128
E2F2,PRR14L,-0.832446434
E2F2,PRRC2C,-0.555870106
E2F2,PTBP3,-0.628995424
E2F2,PTGS2,-0.209312373
E2F2,PTMA,-0.347044418
E2F2,PTPRB,-0.794483306
E2F2,PXMP2,0.264259779
E2F2,RANBP1,-0.112796246
E2F2,RASSF4,-0.510379955
E2F2,RBM22,-0.056691745
E2F2,RBM28,-0.670535194
E2F2,RDH16,-0.534159949
E2F2,RHOBTB1,-0.383036219
E2F2,RPL15,-0.201867243
E2F2,RPL29,0.258316216
E2F2,RPS20,-0.222836028
E2F2,RPS6KB1,-0.670866202
E2F2,RUSC1,-0.001013582
E2F2,SAP30L,-0.478869018
E2F2,SENP1,-0.482979579
E2F2,SERPINE1,-0.216596952
E2F2,SETD2,-0.719108367
E2F2,SHB,-0.192065767
E2F2,SLC16A2,-0.113233854
E2F2,SLC25A20,0.19139456
E2F2,SLC2A3,-0.155992511
E2F2,SLC39A14,0.373991939
E2F2,SMARCE1,-0.534286374
E2F2,SMC3,-0.594128532
E2F2,SMC4,-0.408974797
E2F2,SORL1,-0.397040416
E2F2,SPRY2,-0.183660227
E2F2,STAG1,-0.740689849
E2F2,STK35,-0.709449456
E2F2,STMN1,-0.203539325
E2F2,STOML2,0.132158056
E2F2,SUV39H1,0.342529191
E2F2,SUZ12,-0.699303083
E2F2,TACC3,-0.226962021
E2F2,TCP1,0.317752246
E2F2,TMEM53,0.384387334
E2F2,TMPO,-0.224195427
E2F2,TRMT12,-0.101945879
E2F2,TRMT6,-0.666452328
E2F2,TSPAN7,0.000372267
E2F2,TUFT1,-0.51754618
E2F2,UBE2S,-0.085730519
E2F2,UHRF1,-0.31526342
E2F2,UNG,-0.63175814
E2F2,USP1,-0.325394747
E2F2,UTRN,-0.644499869
E2F2,WNT5A,0.127024832
E2F2,WNT9A,0.657750818
E2F2,WRAP73,-0.753749828
E2F2,XPO1,0.120837486
E2F4,AGBL5,-0.615033495
E2F4,ANLN,-0.624771965
E2F4,AP1S1,-0.277481461
E2F4,APIP,-0.763494424
E2F4,ARHGAP11A,-0.221998163
E2F4,ARL6IP6,-0.598950844
E2F4,ARSJ,-0.0950334
E2F4,AURKB,0.003895501
E2F4,BAP1,-0.877170663
E2F4,BIRC5,0.012452392
E2F4,BMPR1B,0.655841383
E2F4,BROX,0.071892951
E2F4,BUB3,-0.362670727
E2F4,CA2,0.072230661
E2F4,CALM1,0.653584666
E2F4,CAPRIN1,-0.173830223
E2F4,CBX1,-0.628464119
E2F4,CCT3,-0.106876453
E2F4,CDC37L1,-0.269558773
E2F4,CDCA7,-0.257669805
E2F4,CENPE,-0.484883778
E2F4,CENPM,0.037491146
E2F4,CHCHD7,-0.535624448
E2F4,CHRDL1,0.26451148
E2F4,CLIC1,-0.267524873
E2F4,CLK2,-0.191944539
E2F4,CLTA,0.034554811
E2F4,CNOT10,-0.177352319
E2F4,COL4A1,0.015601713
E2F4,COPS6,-0.491990578
E2F4,CSE1L,-0.499202288
E2F4,CSRNP1,-0.236303294
E2F4,CTH,0.518165092
E2F4,CYP2R1,-0.839582827
E2F4,DCTPP1,0.368233445
E2F4,DENR,-0.532755838
E2F4,DHX30,-0.755063684
E2F4,DHX9,-0.549712315
E2F4,DIRAS3,0.529920593
E2F4,DRG1,-0.194880527
E2F4,DTL,-0.37080496
