gene1,gene2
ETV4,PTGS2
ETV4,TCF3
ETV4,TNF
EXOC2,EXOC4
EXOC2,RALA
EZH1,ZMYND11
EZH2,ADAMTS1
EZH2,AXL
EZH2,KPNB1
EZH2,RPLP0
EZH2,SUZ12
EZH2,ZMYND11
FANCC,FANCI
FANCF,E2F3
FANCF,FANCI
FANCG,FANCI
FCER1A,FYN
FDPS,GGPS1
FOLH1,ASPA
FOS,AQP3
FOS,ARID1B
FOS,ASAP2
FOS,ATF2
FOS,BRCA1
FOS,CHST4
FOS,CKS1B
FOS,DNASE1L3
FOS,DOCK5
FOS,EFTUD2
FOS,EGR1
FOS,ETS2
FOS,ETV4
FOS,F3
FOS,FAF1
FOS,FAS
FOS,FTL
FOS,GTF2H4
FOS,HMGA1
FOS,HSPB1
FOS,INPP5A
FOS,KDM6A
FOS,MAP2
FOS,MFSD6
FOS,MID1
FOS,MT2A
FOS,NDRG1
FOS,NME1
FOS,NQO1
FOS,NTF3
FOS,PIWIL4
FOS,PTPN3
FOS,RBBP7
FOS,REPIN1
FOS,S100A8
FOS,S100P
FOS,SEMA3F
FOS,SMAD3
FOS,SMARCA2
FOS,SNX27
FOS,SRXN1
FOS,TNF
FOS,TPD52L2
FOS,TSPAN1
FOSB,ADRA1B
FOSB,ANK3
FOSB,ANXA10
FOSB,ANXA3
FOSB,AQP1
FOSB,ASAP2
FOSB,BRD8
FOSB,C6orf62
FOSB,CHST4
FOSB,CLIC1
FOSB,CSRNP1
FOSB,CXCL14
FOSB,DUS4L
FOSB,EFTUD2
FOSB,F3
FOSB,FAF1
FOSB,FAM83H
FOSB,FTL
FOSB,GABARAPL1
FOSB,KAT7
FOSB,KCNMB2
FOSB,KCNN2
FOSB,KCNN3
FOSB,KIF14
FOSB,MAP2
FOSB,MDC1
FOSB,MICAL2
FOSB,MMP9
FOSB,NUAK1
FOSB,PCDHGA4
FOSB,PCSK6
FOSB,PRKAR2A
FOSB,PRSS53
FOSB,PSMG3
FOSB,PTH1R
FOSB,QSER1
FOSB,RBBP7
FOSB,RPP40
FOSB,S100A8
FOSB,SEMA3F
FOSB,SERPINE1
FOSB,SLC34A2
FOSB,SPRR1A
FOSB,SRPK2
FOSB,SRXN1
FOSB,STK3
FOSB,STOML2
FOSB,TAF4
FOSB,TCEA2
FOSB,TFPI2
FOSB,TPD52L2
FOSB,TPPP2
FOSB,TSPAN1
FOSB,ZFP36
FOSB,ZNF532
FRMD6,EGR2
FRMD6,EGR3
FRMD6,STK3
FTCD,AMDHD1
FTCD,MTHFD1
FTCD,MTHFD1L
FUBP1,PUF60
FYN,EGR1
FYN,HNRNPK
FYN,KHDRBS1
FZD1,DVL1
FZD1,TCF3
FZD2,DVL1
FZD3,EGR2
FZD4,CTNNB1
FZD5,CTNNB1
FZD5,DVL1
FZD5,EGR1
FZD8,DVL1
FZD9,EGR2
FZD9,EGR3
GAB1,MET
GAB1,SHC1
GAB1,SHC3
GADD45A,BRCA1
GADD45A,CDK1
GADD45A,E2F4
GADD45A,MAP3K4
GADD45B,CDK1
GADD45B,EGR1
GADD45B,FOS
GADD45B,MAP3K4
GADD45B,SMAD3
GADD45B,SMAD4
GADD45G,CDK1
GADD45G,MAP3K4
GADD45G,PCNA
GCH1,NFYC
GDF5,BMPR1A
GGPS1,E2F3
GGPS1,E2F4
GLS2,GLUL
GLUD2,GLUL
GLUD2,NIT2
GMPS,TPMT
GNB1,EGR2
GRB2,EGR1
GRB2,ELK1
GRB2,FGFR4
GRB2,IGF1R
GRB2,KHDRBS1
GRB2,MAP2K1
GRB2,MAPK1
GRB2,MET
GRB2,NGFR
GRB2,NPM1
GRB2,PDGFRA
GRB2,SHC3
GRB2,SHC4
GSK3B,CREB3L4
GSK3B,FRAT1
GSK3B,NFYC
GSK3B,PARD3
GSTA1,NFE2L2
GSTM4,EGR1
GSTM4,FOS
GSTM4,TLE1
GSTP1,FOS
GTF2IRD1,EXOSC4
HAO1,PGP
HAO2,CAT
HAO2,PGP
HAX1,ABCB4
HAX1,EIF3F
HDAC1,BIRC5
HDAC1,BRCA1
HDAC1,BUB1B
HDAC1,CD1D
HDAC1,CDC20
HDAC1,DEFB1
HDAC1,DNMT3A
HDAC1,EGR1
HDAC1,EZH2
HDAC1,FOS
HDAC1,HDAC2
HDAC1,HIF1AN
HDAC1,MICB
HDAC1,RBBP7
HDAC1,RFC1
HDAC1,RHOB
HDAC1,RUVBL2
HDAC1,SETDB1
HDAC1,SFRP1
HDAC1,SMAD2
HDAC1,SUV39H1
HDAC1,TOP2A
HDAC1,ZMYND11
HDAC2,BRCA1
HDAC2,BUB3
HDAC2,CCNE1
HDAC2,CD1D
HDAC2,CDC20
HDAC2,CDYL
HDAC2,DDX20
HDAC2,FOS
HDAC2,HIF1AN
HDAC2,MECOM
HDAC2,PA2G4
HDAC2,PTMA
HDAC2,RBBP7
HDAC2,RFX5
HDAC2,SETDB1
HDAC2,SNW1
HDAC2,TOP2A
HDAC4,IL10
HDAC4,RUVBL2
HDAC6,EGR1
HDAC6,TARDBP
HDGF,FAS
HGF,EGFR
HGF,MET
HGS,SMAD2
HGS,SMAD3
HGS,TSG101
HK3,BAX
HKDC1,BAX
HLTF,EEF1G
HLTF,HERC2
HMGA1,IL1B
HMGA1,PTGS2
HMGA1,RNF4
HMGA1,SLC2A3
HMGB2,SET
HMGB2,TNF
HOMER1,ATF2
HOMER1,EGR1
HRAS,CAMK1
HRAS,MAZ
HRAS,PDGFRA
HRAS,TPM3
HRAS,TPR
HSF2,A2MP1
HSF2,ATOH8
HSF2,BMPR1B
HSF2,CCT3
HSF2,CCT4
HSF2,GDI1
HSF2,HNRNPA1
HSF2,HSPA4
HSF2,KIN
HSF2,KNTC1
HSF2,KRTAP13-1
HSF2,MDC1
HSF2,NCAPD2
HSF2,NCAPG
HSF2,NOSIP
HSF2,NR2C2
HSF2,NUTF2
HSF2,PTGES3
HSF2,SMG8
HSF2,SNRNP40
HSF2,ST3GAL6
HSF2,SUCLG2
HSF2,TRMT12
HSF2,UBE2I
HSF2,YEATS2
HSF2,ZMAT2
HSP90AA1,NR2C2
HSP90AA1,NR3C2
HSP90AB1,ATF2
HSP90AB1,EGR1
HSP90AB1,FOS
HSP90AB1,NR2C2
HTATSF1,SNRPB2
IGF1,BRCA1
IGF1,DCN
IGF1,GSK3B
IGF1,HDAC2
IGF1,IGF1R
IGF1,MAPK1
IGF1,MAPK3
IGF1R,BRCA1
IGF1R,E2F3
IGF1R,EGR1
IGF1R,PLCB1
IGF1R,PTK2
IGF2,EGR2
IGF2,EGR3
IGF2,GPC3
IGF2,PLAG1
IGF2,SUZ12
IGFBP3,DNMT3A
IL1RAP,MYD88
ILF2,EEF1G
ILF2,ILF3
ILF3,BIRC5
ILF3,DHX9
ILF3,NDRG1
ILF3,XPO5
IMPDH2,TPMT
IRF3,MAVS
JDP2,SNW1
KAT7,CEP70
KAT7,RPS10
KAT7,SNAPIN
KDM3B,ACTL6B
KHDRBS1,HNRNPK
KNTC1,ZWILCH
KRAS,ETS2
KRAS,FOS
KRAS,MAPK1
KRAS,NR3C2
KRAS,TCF3
LAMA2,ITGA6
LAMA4,BRD7
LAMA4,ITGA6
LAMB4,ITGA6
LIPG,MGLL
LPCAT1,EGR1
LPCAT1,PLAAT3
LRP5,DVL1
LRP5,EGR3
LRP6,ATF5
LRP6,DVL1
LTA4H,CYP4F3
MAP2K1,ATF2
MAP2K1,ATF5
MAP2K1,ELK1
MAP2K1,IGF1R
MAP2K1,KRAS
MAP2K1,MAPK1
MAP2K1,PPP2CB
MAP2K1,PPP2R1A
MAP2K1,RAF1
MAP2K2,EGR2
MAP2K2,MAPK1
MAP4K4,MAP3K1
MAPK1,CAMK2B
MAPK1,DUSP1
MAPK1,DUSP9
MAPK1,EGR1
MAPK1,ELK1
MAPK1,HDAC4
MAPK1,IL17RC
MAPK1,KHDRBS1
MAPK1,PRKCD
MAPK1,RPS6KB1
MAPK1,SDC1
MAPK1,TCF3
MAPK10,BAX
MAPK10,MECOM
MAPK3,EGR1
MAPK3,ELK1
MAPK3,ETS2
MAPK3,FOS
MAPK3,HDAC4
MAPK3,RPS6KB1
MAPK3,SMAD2
MAPK3,SMAD3
MAPK3,TNF
MAPK3,ZNF7
MAPKAPK5,HSPB1
MAZ,CD4
MAZ,MMP9
MAZ,TSG101
MCM2,CPSF1
MCM2,MCM10
MCM2,RPS4X
MCM2,SNF8
MCM3,MCM10
MCM3,MCM3AP
MCM3,SUPT16H
MECOM,HDAC4
MECOM,SMARCA4
MECOM,TCF3
MET,PLCG1
MET,PTK2
MLLT6,UBQLN4
MMUT,SUCLG2
MOGAT2,MGLL
MRC1,IL10
MRC2,IL10
MTMR7,PIP4P2
MTOR,EIF4EBP1
MTOR,IGF1
MTOR,PIK3CA
MTOR,PIK3CB
MTOR,PIK3CD
MTOR,PIK3R1
MTOR,PIK3R2
MTOR,PIK3R3
MTOR,PRKAA2
MTOR,PRKAB1
MTOR,PRKAB2
MTOR,PRKAG1
MTOR,PRKCA
MTOR,PRKCB
MTOR,PRKCG
MTOR,RPS6KB1
MTOR,RRAGC
MTOR,RRAGD
MTR,CTH
MYD88,IRAK1
MYD88,TLR4
MYD88,TNF
MYD88,ZIC2
MYO10,EGR2
MYO10,EGR3
NAMPT,CLOCK
NAMPT,NNMT
NAT2,CYP2A6
NAT2,CYP2A7
NFE2L2,CFTR
NFE2L2,COPS7A
NFE2L2,EGR1
NFE2L2,EIF2AK1
NFE2L2,HBB
NFE2L2,HMOX1
NFE2L2,NQO1
NFE2L2,PMF1
NFE2L2,TCF3
NFE2L2,ZIC2
NFYC,ANK3
NFYC,AURKA
NFYC,CAND1
NFYC,CASP2
NFYC,CCDC149
NFYC,CDCA3
NFYC,CENPF
NFYC,CHP1
NFYC,COPZ1
NFYC,DCAF11
NFYC,DEPDC1B
NFYC,ENOPH1
NFYC,FAS
NFYC,FLAD1
NFYC,GGH
NFYC,GOLPH3L
NFYC,HBB
NFYC,HERC2
NFYC,KPNB1
NFYC,LRRC4C
NFYC,MRPL49
NFYC,MSH6
NFYC,MUC6
NFYC,NIF3L1
NFYC,NUP37
NFYC,OGG1
NFYC,PA2G4
NFYC,PEAK1
NFYC,PHF6
NFYC,PRCP
NFYC,PRDM10
NFYC,PSMD4
NFYC,RMI2
NFYC,RMST
NFYC,RRM2
NFYC,SLBP
NFYC,SLC7A8
NFYC,STARD7
NFYC,SYT13
NFYC,TTK
NFYC,UBE2S
NFYC,USP21
NFYC,ZC2HC1C
NGFR,PLCB1
NPM1,NCL
NPM1,NOP2
NPM1,TCERG1
NPM1,XPO1
NR1H4,ABCB4
NR1H4,SLCO1B3
NR1I2,IL10
NR2C2,NR2C2AP
NR3C2,FXYD2
NR3C2,HSPA4
NR3C2,PIAS1
NR3C2,PTGES3
NR3C2,TRIM24
NRAS,PDPK1
NRF1,IDE
NRF1,NQO1
ORC1,E2F4
ORC1,MCM2
ORC6,MCM2
PAPOLA,CPSF3
PAPOLA,SNRPA
PAPSS2,SUOX
PBXIP1,TSNAX
PBXIP1,UBQLN4
PCNA,BAZ1B
PCNA,PTMA
PCNA,XRCC6
PCYT1A,ATF2
PCYT1A,ATF5
PCYT1A,CHKA
PCYT1A,MAPK1
PCYT1A,MAPK10
PCYT1A,MAPK3
PCYT1A,ZNF143
PDCD11,S100A8
PDE7A,ADSL
PDE7B,ADSL
PDGFD,EGFR
PDGFD,PDGFRA
PDGFRA,PLCB1
PDGFRA,PLCG1
PDGFRA,PTK2
PDPK1,EGR3
PDPK1,RPS6KB1
PECAM1,XRCC6
PHF10,SETDB1
PHF10,UTP14A
PIK3CA,CHKA
PIK3CA,FYN
PIK3CA,GNB1
PIK3CA,HOMER1
PIK3CA,HOMER2
PIK3CA,PDPK1
PIK3CA,PRKCD
PIK3CA,TRAF5
PIK3CB,CHKA
PIK3CB,PDPK1
PIK3CB,PRKCD
PIK3CB,PTK2
PIK3CB,RAC1
PIK3CD,CHKA
PIK3CD,PDPK1
PIK3CD,PRKCD
PIK3CD,PTK2
PIK3CD,RAC1
PIK3R1,CHKA
PIK3R1,EGR2
PIK3R1,NFYC
PIK3R1,RAC1
PIK3R1,WBP11
PIK3R2,CHKA
PIK3R2,PDPK1
PIK3R2,PRKCD
PIK3R2,PTK2
PIK3R2,RAC1
PIK3R3,CHKA
PIK3R3,PDPK1
PIK3R3,PRKCD
PIK3R3,PTK2
PIK3R3,RAC1
PIP4K2B,ATF5
PIP4K2B,PTEN
PKN1,MEFV
PLAG1,KPNA2
PLCB1,AVPR1A
PLCB1,FPR1
PLCB1,GNB1
PLCG1,PRKCD
PLCG2,NPM1
PLCG2,PRKCD
PLK1,CTNNB1
PLK1,NPM1
PNP,NMRK1
PNP,NNMT
PNP,XDH
PNP,ZHX1
PPP1CC,TRPM8
PPP1CC,WBP11
PPP2CB,EGR3
PPP2CB,IRAK1
PPP2CB,RPS6KB1
PPP2CB,SMG5
PPP2CB,STK3
PPP2R1A,IRAK1
PPP2R1A,MCM3
PPP2R1A,RPS6KB1
PPP2R1A,SMG5
PPP2R1A,STK3
PPP2R5A,SMG5
PQBP1,TXNL4A
PQBP1,WBP11
PRKAA2,ACACA
PRKAA2,ACACB
PRKAA2,EGR2
PRKAA2,EGR3
PRKAA2,ELAVL1
PRKAB1,ACACA
PRKAB1,ACACB
PRKAB1,ELAVL1
PRKAB2,ACACA
PRKAB2,ACACB
PRKAB2,ELAVL1
PRKAG1,ACACA
PRKAG1,ACACB
PRKAG1,EGR2
PRKAG1,ELAVL1
PRKAG1,ZIC2
PRKAG2,ACACA
PRKAG2,ACACB
PRKAG2,ADIPOR1
PRKAG2,ADRA1A
PRKAG2,BMP8A
PRKCA,ATP6AP1
PRKCA,PA2G4
PRKCA,PLCB1
PRKCA,PLCB2
PRKCA,PLCG1
PRKCA,PLCG2
PRKCA,PTK2
PRKCA,TRPV4
PRKCB,FCGR2C
PRKCB,FCGR3B
PRKCB,PA2G4
PRKCB,PLCB1
PRKCB,PLCB2
PRKCB,PLCG2
PRKCB,SLC2A2
PRKCB,TRPV4
PRKCD,EGR2
PRKCD,EGR3
PRKCD,NFE2L2
PRKCD,TRPV4
PRKCG,PA2G4
PRKCG,PTK2
PRKCG,TRPV4
PRKDC,HMGB2
PRKDC,ILF2
PRKDC,XRCC6
PSPH,SHMT1
PTEN,EZH2
PTK2,EGR1
PTK2,FYN
PTK2,ITGA2
PTK2,ITGA6
PTK2,PIAS1
PTMA,IDO2
PTMA,KPNA2
PTMA,KPNB1
PTMA,NUTF2
PTMA,SET
PTMA,VIPR1
PTTG1,RPS10
PTTG1,XRCC6
PURA,CDK5
PURA,FAS
RAC1,ABL2
RAC1,DVL1
RAC1,DVL2
RAC1,DVL3
RAC1,FYN
RAC1,GNB1
RAC1,MAP3K1
RAC1,PTTG1
RAC1,RALBP1
RAC1,TLR4
RAC1,WASF2
RAD51,RAD54B
RAD54B,GORASP2
RAD54B,PSMA1
RAF1,KRAS
RAF1,PIK3CB
RAF1,PIK3CD
RAF1,PIK3R2
RAF1,RFXANK
RALA,RALBP1
RALGAPB,RALA
RALGAPB,TCF3
RAN,PTMA
RAN,SSRP1
RAN,XPO1
RASSF4,STK3
RBBP5,TCF3
RBBP7,DHX30
RBBP7,SUV39H1
RBSN,RAB4A
RBSN,VPS45
RETSAT,CYP26A1
RETSAT,HSD17B6
RFC1,RFC3
RFX5,RFXANK
RGL1,RALA
RILP,TUBA1B
RNPS1,SART3
RNPS1,UBQLN4
ROCK2,PTEN
RPS6KA3,EGR3
RPS6KA3,MEFV
RPS6KB1,EIF4B
RPS6KB2,EIF4B
RRAGC,EGR2
RRAGC,EGR3
RUVBL1,ACTL6A
RUVBL1,CTNNB1
RUVBL1,EGR1
RUVBL1,PLG
RUVBL1,RUVBL2
RUVBL2,DPCD
RUVBL2,EXOSC10
RUVBL2,NDRG1
SATB2,PIAS1
SDHB,NFE2L2
SDHB,NRF1
SDHB,SUCLG2
SDHD,SUCLG2
SERPING1,C1R
SERPING1,TCF3
SFRP1,DNMT3A
SFRP1,EZH2
SFRP5,DNMT3A
SHC1,NPM1
SHC2,EGFR
SHC2,EPHA2
SHC2,FGFR4
SHC2,FYN
SHC2,IGF1R
SHC2,MET
SHC2,NGFR
SHC2,PDGFRA
SHMT1,AGXT
SHMT1,AGXT2
SHMT1,SDS
SIRT7,NNMT
SMAD2,BRCA1
SMAD2,RHOD
SMAD2,SMAD3
SMAD2,STAMBP
SMAD3,ARID1A
SMAD3,ATF2
SMAD3,AXIN2
SMAD3,BRCA1
SMAD3,EGR1
SMAD3,HEY1
SMAD3,MECOM
SMAD3,SF3B2
SMAD3,SVEP1
SMAD3,XRCC6
SMAD4,ATF2
SMAD4,BRCA1
SMAD4,CTNNB1
SMAD4,FBLN1
SMAD4,HDAC4
SMAD4,PLK4
SMAD4,RALA
SMAD4,RHOD
SMAD4,SMAD3
SMAD4,XPO5
SMARCA2,ACTL6A
SMARCA2,ACTL6B
SMARCA2,ARID2
SMARCA2,BRCA1
SMARCA2,KHDRBS1
SMARCA2,PRPF6
SMARCA4,ACTL6A
SMARCA4,ARID2
SMARCA4,ZMYND11
SMARCC1,ARID2
SMARCC1,SMARCD3
SMARCC2,ARID2
SMARCC2,BAZ1B
SMARCC2,ITSN1
SMARCD1,ATF5
SMARCD1,FEZ1
SMARCD1,LDOC1
SMARCD2,EGR1
SMARCD3,EGR3
SMARCD3,NR1H4
SMARCD3,ZIC2
SMARCE1,ARID2
SMARCE1,BAZ1B
SMARCE1,NCOA2
SMG7,EGR2
SMG7,SMG5
SMS,EZH2
SND1,TCF3
SNRPB,DHX9
SNRPD1,GEMIN5
SNRPD1,SNRPD2
SNW1,PABPN1
SOS1,PDGFRA
SOS1,SHC3
SOS1,SPRY2
SOS2,EGR1
SOS2,FOS
SOS2,GRB2
SOS2,SPRY2
SRM,SMS
SSRP1,DHX9
SSRP1,EXOSC10
SSRP1,NEK9
SUPT16H,NEK9
TAF12,CPSF1
TAF12,TAF2
TAF4,TAF2
TAF5,CPSF1
TAF5,TAF2
TALDO1,ZNF143
TARDBP,EXOSC10
TARDBP,NSFL1C
TARDBP,SETDB1
TCEA2,CENPT
TCEA2,RPA1
TCERG1,HNRNPM
TCERG1,SETDB1
TCERG1,SF3A3
TCERG1,SF3B2
TCERG1,SF3B4
TCF3,ACD
TCF3,ADSL
TCF3,AGAP3
TCF3,ANGPTL6
TCF3,AQP3
TCF3,ARL6IP6
TCF3,CALM1
TCF3,CD4
TCF3,DDX56
TCF3,EXO1
TCF3,EXOC3L1
TCF3,EZH1
TCF3,FAM83H
TCF3,GAS5
TCF3,IK
TCF3,IQSEC1
TCF3,MLLT6
TCF3,NSF
TCF3,NTF3
TCF3,NUDT1
TCF3,NUP93
TCF3,PHACTR3
TCF3,POLR1D
TCF3,PPFIBP2
TCF3,PSMB4
TCF3,PYGO2
TCF3,RUSC1
TCF3,SORT1
TCF3,SPP2
TCF3,STK39
TCF3,SVEP1
TCF3,TMEM106C
TCF3,TMPO
TCF3,TNFAIP2
TCF3,TRIM71
TCF3,YARS2
TCF7,AXIN2
TCF7,BIRC5
TCF7,CTNNB1
TCF7,RUVBL1
TCF7L1,AXIN1
TCF7L1,BIRC5
TCF7L2,AXIN1
TCF7L2,BIRC5
TCF7L2,CSNK2A1
TCF7L2,PTGS2
TCF7L2,RUVBL1
TCF7L2,STARD7
TCFL5,TOPBP1
TERT,ETV4
TERT,RUVBL2
TERT,XRCC6
TGFA,NKD2
TGFB1,ASH1L
TGFB1,DCN
TGFB1,EGR1
TGFB1,FOS
TGFB1,SMAD2
TGFB1,SMAD3
TGFBR2,ETV4
TIMELESS,TIPIN
TKT,EGR3
TKT,RPIA
TLE1,FUBP1
TLE1,KDM6A
TLE1,POLE2
TLE1,ZFP64
TRIM16,SETDB1
TRIM28,SETDB1
TSC1,RHEB
TSC1,RPS6KA3
TSC2,PRKAA2
TSG101,CEP55
TSG101,PPFIBP2
TSG101,SCAMP3
TSG101,SNF8
TSG101,TTF2
TSG101,VPS37C
TTF2,HNRNPA1
TTF2,HNRNPA2B1
TTF2,KIF4A
TTF2,MATR3
TTF2,TACC3
UBE2T,FANCI
UBE2T,NFYC
UGDH,EGR1
UGP2,GALE
UGP2,PGM1
UGP2,UGDH
UGT2B15,ADH1A
UGT2B15,UGDH
UHRF1,TOP2A
UPF2,GSPT2
UPF2,ZFP36
UPF3B,GSPT2
UPF3B,SATB2
WASF2,ARF1
WASF2,NFYC
WBP11,C5orf22
WBP11,MCRS1
WNT1,EGR1
WNT1,FOS
WNT1,LRP6
WNT10A,ATF5
WNT10B,LRP6
WNT11,ATF2
WNT16,LRP6
WNT16,NFYC
WNT2,ATF2
WNT2,ATF5
WNT2,TCF3
WNT3,LRP6
WNT3A,LRP6
WNT4,LRP6
WNT5A,EGR1
WNT5A,LRP6
WNT5B,LRP6
WNT6,LRP6
WNT7A,LRP6
WNT7B,LRP6
WNT7B,ZIC2
WNT8A,LRP6
WNT8B,LRP6
WNT9A,LRP6
WNT9B,LRP6
XRCC6,ACD
XRCC6,CCT3
XRCC6,CDCA5
XRCC6,PAFAH1B3
XRCC6,RPLP1
YWHAB,CDC25B
YWHAB,CDC25C
YWHAB,MDM4
YWHAB,RNPS1
YWHAB,ZFP36
YWHAG,CDC25B
YWHAG,CDC25C
YWHAG,FOS
YWHAG,HDAC4
YWHAG,MCM5
YWHAG,MDM4
YWHAG,RNPS1
YWHAZ,ATF2
YWHAZ,CDC25B
YWHAZ,CDC25C
YWHAZ,EGR1
YWHAZ,HDAC4
YWHAZ,MDM4
YWHAZ,XRCC6
ZFP64,SETDB1
ZHX1,NACA
ZIC2,ADAMTS1
ZIC2,BUB3
ZIC2,COL4A4
ZIC2,DHX30
ZIC2,ENSA
ZIC2,HPX
ZIC2,KDM6A
ZIC2,LRG1
ZIC2,NDUFA4L2
ZIC2,POLR3F
ZIC2,PPFIBP2
ZIC2,SLC13A4
ZIC2,SSRP1
ZIC2,THOC6
ZIC2,TPD52L1
ZIC2,UBE2A
ZIC2,ZNF189
ZMYND11,BMPR1A
ZNF143,BUB1B
ZNF581,HNRNPC
ZNF7,RPL7
