gene1,gene2
EGR3,PGP
EGR3,PITPNM3
EGR3,PPOX
EGR3,PRKAR2B
EGR3,PRPF3
EGR3,PRR14L
EGR3,PTPN3
EGR3,PURA
EGR3,RANBP1
EGR3,RNASEH2A
EGR3,SF3B4
EGR3,SFT2D2
EGR3,SNX27
EGR3,SNX30
EGR3,SOCS2
EGR3,SORT1
EGR3,SPINT2
EGR3,SPNS1
EGR3,STAMBP
EGR3,TAF5
EGR3,TDRKH
EGR3,THOC2
EGR3,THOC6
EGR3,TLCD1
EGR3,UBAP2L
EGR3,UBE2Z
EGR3,UBTF
EGR3,USP39
EGR3,USP43
EGR3,XPR1
EGR3,ZNF706
EGR3,ZSWIM5
EGR3,ZSWIM6
EHD3,RBSN
EHHADH,ACAT1
EHHADH,ECHS1
EHHADH,IVD
ELAVL1,ATF2
ELAVL1,ATF5
ELAVL1,TRAF5
ELAVL1,ZFP36
ELK1,ACD
ELK1,ACTG2
ELK1,AP3B1
ELK1,AP5M1
ELK1,ARID2
ELK1,ASXL2
ELK1,BANF1
ELK1,BLM
ELK1,BROX
ELK1,C17orf58
ELK1,CBLN2
ELK1,CDCA8
ELK1,CENPF
ELK1,CIDEB
ELK1,CITED2
ELK1,CLK2
ELK1,COLEC11
ELK1,COMMD5
ELK1,COPA
ELK1,CPSF3
ELK1,CSPP1
ELK1,DAP3
ELK1,DCAF8
ELK1,DDX55
ELK1,DHX30
ELK1,DISP1
ELK1,DNAJC2
ELK1,DNAJC7
ELK1,DPCD
ELK1,EIF2AK1
ELK1,EIF3G
ELK1,EMG1
ELK1,EPB41L4A
ELK1,EPHA2
ELK1,ERCC3
ELK1,EXOSC10
ELK1,FAM168B
ELK1,FANCI
ELK1,FBXL18
ELK1,FBXW2
ELK1,FUT4
ELK1,FZD4
ELK1,GPANK1
ELK1,HEATR1
ELK1,ITGB3BP
ELK1,ITPA
ELK1,KAT7
ELK1,KBTBD4
ELK1,KCND3
ELK1,KCNN2
ELK1,KIF4A
ELK1,KLHDC3
ELK1,LASP1
ELK1,LRRC4C
ELK1,LZIC
ELK1,MAF1
ELK1,MCM10
ELK1,MDM4
ELK1,MEA1
ELK1,MECOM
ELK1,MLEC
ELK1,MSH3
ELK1,MTBP
ELK1,MTIF2
ELK1,NOL7
ELK1,NUP155
ELK1,OGG1
ELK1,OSTF1
ELK1,OTUD7B
ELK1,PARD3
ELK1,POLA1
ELK1,PPOX
ELK1,PRCP
ELK1,PRPF19
ELK1,PTBP3
ELK1,PUF60
ELK1,RABIF
ELK1,RAC1
ELK1,RALA
ELK1,RBM22
ELK1,RBP5
ELK1,RNF150
ELK1,RNPS1
ELK1,RPL15
ELK1,RPL37
ELK1,SEC24C
ELK1,SENP1
ELK1,SERPINI1
ELK1,SETDB1
ELK1,SF3B2
ELK1,SFR1
ELK1,SKP2
ELK1,SLBP
ELK1,SLC25A20
ELK1,SMG8
ELK1,SND1
ELK1,SNX12
ELK1,THOC6
ELK1,TINAGL1
ELK1,TMEM68
ELK1,TNF
ELK1,TRIM15
ELK1,TRRAP
ELK1,UBE2I
ELK1,UBE2J2
ELK1,UBE2Q1
ELK1,UGGT1
ELK1,WDR46
ELK1,ZFP36
ELK1,ZNF322
ELK1,ZNF581
ELK1,ZNF623
ELK1,ZSCAN29
ELK4,BRCA1
ELK4,CTCF
ELK4,FOS
ELK4,NR2C2
ENAH,ACTB
ENAH,E2F2
EP400,TRRAP
EPHA2,ATF2
EPHA2,PLCB1
EPHX2,CYP2B6
ERCC3,GTF2H4
ERCC3,MNAT1
ESR1,APBB3
ESR1,APOA1
ESR1,ASPA
ESR1,ATAD2
ESR1,BARD1
ESR1,BLM
ESR1,BRCA1
ESR1,C3
ESR1,CDKL5
ESR1,CILP
ESR1,CRHBP
ESR1,CUL4B
ESR1,CXCL12
ESR1,EEF1G
ESR1,EGR2
ESR1,HSPA4
ESR1,IFNAR1
ESR1,IL10
ESR1,ITGB8
ESR1,JUNB
ESR1,LTF
ESR1,MED24
ESR1,MICB
ESR1,MID1
ESR1,MMS19
ESR1,MRPL43
ESR1,NCOA2
ESR1,NDRG2
ESR1,NQO1
ESR1,NR1H4
ESR1,NR2C2
ESR1,NRF1
ESR1,PIAS1
ESR1,PRPF6
ESR1,PTMA
ESR1,PTPRG
ESR1,REXO4
ESR1,SERPINE1
ESR1,SLCO2B1
ESR1,SLCO4C1
ESR1,SMARCA2
ESR1,SMARCA4
ESR1,SMARCC2
ESR1,SMG5
ESR1,SOCS2
ESR1,STMN1
ESR1,TERT
ESR1,TRIM24
ESR1,TRRAP
ESR1,TSPAN7
ESR1,UBE2I
ESR1,ZMAT2
ETS2,BRCA1
ETS2,CD4
ETS2,CTCF
ETS2,ETV4
ETS2,JUNB
ETS2,MMP9
ETS2,SMARCA4
ETS2,VWF
ETV4,APOH
ETV4,BCHE
ETV4,CETP
ETV4,F9
ETV4,GJB2
ETV4,LOX
ETV4,MEP1B
ETV4,MMP12
ETV4,MMP9
ETV4,NR3C2
ETV4,OAS2
ETV4,PCSK6
ETV4,PTGS2
ETV4,TNF
EXOC2,EXOC4
EXOC2,RALA
EZH1,ZMYND11
EZH2,ADAMTS1
EZH2,AXL
EZH2,KPNB1
EZH2,RPLP0
EZH2,SUZ12
EZH2,ZMYND11
FANCC,FANCI
FANCD2,BRCA1
FANCD2,MYC
FANCD2,RAD51
FANCF,FANCI
FANCF,MYC
FANCG,E2F2
FANCG,E2F4
FANCG,E2F5
FANCG,FANCI
FCER1A,FYN
FCGR2C,EBF1
FDPS,GGPS1
FDPS,HRAS
FDPS,NFYC
FGFR4,CTCF
FGFR4,MYC
FGFR4,PLCB1
FGFR4,PLCG1
FOLH1,ASPA
FOS,ABHD2
FOS,ADRA1B
FOS,ANXA3
FOS,AQP1
FOS,AQP3
FOS,ARHGAP19
FOS,ARID1B
FOS,ATF2
FOS,BRCA1
FOS,BRD8
FOS,C6orf62
FOS,CA2
FOS,CACYBP
FOS,CHCHD2
FOS,CHKA
FOS,CHST4
FOS,CITED2
FOS,CKS1B
FOS,CLIC1
FOS,CSNK2A1
FOS,CSRNP1
FOS,CXCL14
FOS,DNAJC6
FOS,DOCK5
FOS,DPCD
FOS,EEF1D
FOS,EFTUD2
FOS,EGR2
FOS,ESR1
FOS,ETFDH
FOS,ETS2
FOS,ETV4
FOS,F3
FOS,FAM83H
FOS,FAS
FOS,FXYD2
FOS,GABARAPL1
FOS,GPATCH1
FOS,GTF2IRD1
FOS,INPP5A
FOS,ITGA2
FOS,JUNB
FOS,KCNN3
FOS,KDM6A
FOS,KIF14
FOS,LAMC1
FOS,LIFR
FOS,MDC1
FOS,MICAL2
FOS,MID1
FOS,MMP9
FOS,MT2A
FOS,MYC
FOS,NDRG1
FOS,NEK2
FOS,NEU1
FOS,NQO1
FOS,NTF3
FOS,PCDHGA4
FOS,PCK2
FOS,PTGS2
FOS,QSER1
FOS,RAB13
FOS,RBMX
FOS,RPP40
FOS,S100P
FOS,SEMA3F
FOS,SERPINE1
FOS,SMAD3
FOS,SMARCA2
FOS,SMARCA4
FOS,SMARCB1
FOS,SNX27
FOS,SPRR1A
FOS,STK3
FOS,TCEA2
FOS,TFPI2
FOS,THOC6
FOS,TINAGL1
FOS,TSPAN1
FOS,UNKL
FOS,ZFP36
FOS,ZFYVE26
FOS,ZG16
FOS,ZNF532
FOSB,ANXA3
FOSB,AQP1
FOSB,ASAP2
FOSB,BRD8
FOSB,C6orf62
FOSB,CHST4
FOSB,CLIC1
FOSB,CSRNP1
FOSB,CXCL14
FOSB,EFTUD2
FOSB,F3
FOSB,FAM83H
FOSB,JUNB
FOSB,KCNN2
FOSB,KCNN3
FOSB,KIF14
FOSB,MDC1
FOSB,MICAL2
FOSB,MMP9
FOSB,PCDHGA4
FOSB,QSER1
FOSB,RPP40
FOSB,S100A8
FOSB,SEMA3F
FOSB,SERPINE1
FOSB,SLC34A2
FOSB,SPRR1A
FOSB,SRXN1
FOSB,STK3
FOSB,TCEA2
FOSB,TFPI2
FOSB,TPPP2
FOSB,TSPAN1
FOSB,ZNF532
FRMD6,EGR2
FRMD6,EGR3
FRMD6,STK3
FTCD,AMDHD1
FTCD,MTHFD1
FTCD,MTHFD1L
FUBP1,PUF60
FUS,PTBP1
FYN,HNRNPK
FYN,KHDRBS1
FZD1,CTNNB1
FZD1,DVL1
FZD1,LRP6
FZD10,CTNNB1
FZD10,DVL1
FZD10,LRP5
FZD10,LRP6
FZD3,CTCF
FZD3,DVL1
FZD3,EGR2
FZD3,LRP6
FZD6,CTNNB1
FZD6,DVL1
FZD6,LRP6
FZD7,DVL1
FZD7,LRP6
FZD7,MYC
FZD8,CTNNB1
FZD8,DVL1
FZD8,LRP6
FZD9,CTNNB1
FZD9,DVL1
FZD9,EGR2
FZD9,EGR3
FZD9,LRP6
FZD9,MYC
GAB1,MET
GAB1,SHC1
GAB1,SHC3
GADD45A,BRCA1
GADD45A,E2F4
GADD45A,ESR1
GADD45A,MAP3K4
GADD45A,NPM1
GADD45B,CTCF
GADD45B,ESR1
GADD45B,FOS
GADD45B,FOSB
GADD45B,JUNB
GADD45B,MAP3K4
GADD45B,MYC
GADD45B,PCNA
GADD45B,SMAD3
GADD45G,CDK1
GADD45G,ESR1
GADD45G,MAP3K4
GADD45G,PCNA
GALE,CTCF
GCH1,E2F2
GCH1,E2F4
GCH1,E2F5
GCH1,NFYC
GCH1,PTS
GDF5,BMPR1A
GDF5,CTCF
GGPS1,E2F2
GLS2,GLUL
GLUD2,GLUL
GLUD2,NIT2
GMPS,TPMT
GNB1,EGR2
GRB2,DTX1
GRB2,EPHA2
GRB2,ESR1
GRB2,FGFR4
GRB2,KHDRBS1
GRB2,MET
GRB2,NGFR
GRB2,NPM1
GRB2,PDGFRA
GRB2,SHC3
GRB2,SHC4
GSK3B,CREB3L4
GSK3B,FRAT1
GSK3B,NFYC
GSK3B,PARD3
GSTA1,CTCF
GSTA1,NFE2L2
GSTA4,MYC
GTF2IRD1,EXOSC4
HAO1,PGP
HAO2,CAT
HAO2,PGP
HAX1,ABCB4
HAX1,EIF3F
HDAC2,BUB3
HDAC2,CCL2
HDAC2,CCNE1
HDAC2,CD1D
HDAC2,CDC20
HDAC2,CDYL
HDAC2,DDX20
HDAC2,HIF1AN
HDAC2,MECOM
HDAC2,PA2G4
HDAC2,PTMA
HDAC2,RFX5
HDAC2,SETDB1
HDAC2,SNW1
HDAC2,SUV39H1
HDAC2,TOP2A
HDAC6,TARDBP
HDGF,FAS
HEY1,NFYC
HGF,CTCF
HGF,EGFR
HGF,MET
HGS,MYC
HGS,SMAD2
HGS,SMAD3
HGS,TSG101
HK3,BAX
HKDC1,BAX
HLTF,EEF1G
HLTF,HERC2
HMGA1,IL1B
HMGA1,PTGS2
HMGA1,RNF4
HMGA1,SLC2A3
HMGB2,SET
HMGB2,TNF
HNRNPK,PCBP2
HNRNPK,RBM42
HNRNPK,UBE2I
HRAS,CAMK1
HRAS,CAMK2B
HRAS,CTCF
HRAS,EGFR
HRAS,FGFR4
HRAS,FOS
HRAS,MAZ
HRAS,MET
HRAS,MYC
HRAS,PDPK1
HRAS,PIK3CA
HRAS,PIK3CB
HRAS,PIK3CD
HRAS,PIK3R1
HRAS,PIK3R2
HRAS,PIK3R3
HRAS,TP53
HRAS,TPM3
HRAS,TPR
HSF2,A2MP1
HSF2,ATOH8
HSF2,BMPR1B
HSF2,CCT3
HSF2,CCT4
HSF2,GDI1
HSF2,HNRNPA1
HSF2,HSPA4
HSF2,KIN
HSF2,KNTC1
HSF2,KRTAP13-1
HSF2,MDC1
HSF2,NCAPD2
HSF2,NCAPG
HSF2,NOSIP
HSF2,NR2C2
HSF2,NUTF2
HSF2,PTGES3
HSF2,SMG8
HSF2,SNRNP40
HSF2,ST3GAL6
HSF2,SUCLG2
HSF2,TRMT12
HSF2,UBE2I
HSF2,YEATS2
HSF2,ZMAT2
HSP90AA1,CTCF
HSP90AA1,ESR1
HSP90AA1,MYC
HSP90AA1,NR2C2
HSP90AB1,ATF2
HSP90AB1,ESR1
HSP90AB1,FOS
HSP90AB1,FOSB
HSP90AB1,JUNB
HSP90AB1,MYC
HSP90AB1,NR2C2
HTATSF1,FEZ1
IGF1,BRCA1
IGF1,CTCF
IGF1,DCN
IGF1,EGFR
IGF1,ESR1
IGF1,GSK3B
IGF1,IGFBP3
IGF1,MAPK3
IGF1R,PLCB1
IGF2,EGR2
IGF2,EGR3
IGF2,GPC3
IGF2,PLAG1
IGF2,SUZ12
IGFBP3,DNMT3A
IL1RAP,MYD88
ILF2,EEF1G
ILF2,ILF3
ILF3,BIRC5
ILF3,DHX9
ILF3,NDRG1
ILF3,XPO5
IMPDH2,ATF2
IMPDH2,MYC
IMPDH2,TPMT
ITGA2,ESR1
ITGA9,CTCF
JDP2,SNW1
JUNB,ADRA1B
JUNB,ANXA3
JUNB,AQP1
JUNB,ASAP2
JUNB,BRD8
JUNB,C6orf62
JUNB,CHST4
JUNB,CLIC1
JUNB,CXCL14
JUNB,FAM83H
JUNB,GABARAPL1
JUNB,KCNN2
JUNB,KCNN3
JUNB,MDC1
JUNB,MICAL2
JUNB,MMP9
JUNB,NQO1
JUNB,PCDHGA4
JUNB,PTGS2
JUNB,RBMX
JUNB,RPP40
JUNB,SEMA3F
JUNB,SERPINE1
JUNB,SLC34A2
JUNB,SPRR1A
JUNB,SRXN1
JUNB,STK3
JUNB,TFPI2
JUNB,TPPP2
JUNB,ZFP36
KAT7,CEP70
KAT7,RPS10
KAT7,SNAPIN
KDM3B,ACTL6B
KDM3B,CTCF
KDM3B,FOSB
KDM3B,JUNB
KEAP1,NFE2L2
KHDRBS1,DHX9
KHDRBS1,EMG1
KHDRBS1,HNRNPK
KNTC1,ZWILCH
KRAS,ETS2
KRAS,MYC
KRAS,NR3C2
KRAS,PIK3CA
LAMA2,ITGA6
LAMA4,BRD7
LAMA4,ITGA6
LAMA4,ZHX1
LAMB4,ITGA6
LAMC1,CTCF
LCAT,APOA1
LIPG,MGLL
LPCAT1,MYC
LPCAT1,PLAAT3
LRP5,DVL1
LRP5,EGR3
LRP6,ATF2
LRP6,ATF5
LRP6,DVL1
LTA4H,CYP4F3
LTA4H,MYC
MAD2L1,BRCA1
MAD2L1,CTCF
MAP2K1,ATF5
MAP2K1,PPP2CB
MAP2K1,PPP2R1A
MAP2K1,PRKCD
MAP2K2,EGR2
MAP2K2,MAPK1
MAP4K4,MAP3K1
MAPK1,DUSP9
MAPK1,IL17RC
MAPK1,PRKCD
MAPK1,RPS6KB1
MAPK1,SDC1
MAPK1,TNF
MAPK1,ZFP36
MAPK10,BAX
MAPK10,MECOM
MAPK3,ESR1
MAPK3,ETS2
MAPK3,FOS
MAPK3,MYC
MAPK3,RPS6KB1
MAPK3,SMAD2
MAPK3,SMAD3
MAPK3,TSC2
MAPK3,ZNF7
MAPKAPK5,HSPB1
MAT1A,MYC
MAZ,CD4
MAZ,MMP9
MAZ,TSG101
MCM2,CPSF1
MCM2,MCM10
MCM2,MCM3
MCM2,MCM4
MCM2,MCM7
MCM2,RPA1
MCM2,RPS4X
MCM2,SNF8
MCM3,MCM10
MCM3,MCM3AP
MCM3,MCM4
MCM3,MCM7
MCM4,MCM7
MCM4,SSRP1
MCM7,MCM10
MCM7,MCM8
MCM7,RPA1
MCM7,SMC1A
MECOM,SMARCA4
MET,CTNNB1
MET,MYC
MET,PLCB1
MET,PLCG1
MET,PTK2
MET,YBX1
MGST1,MYC
MLLT6,UBQLN4
MMUT,SUCLG2
MOGAT2,MGLL
MRC1,IL10
MRC2,IL10
MTHFD1,E2F4
MTHFD1,MYC
MTMR7,PIP4P2
MTOR,IGF1
MTOR,MYC
MTOR,PIK3CA
MTOR,PIK3CB
MTOR,PIK3CD
MTOR,PIK3R1
MTOR,PIK3R2
MTOR,PIK3R3
MTOR,PRKAA2
MTOR,PRKAB1
MTOR,PRKAB2
MTOR,PRKAG1
MTOR,PRKAG2
MTOR,PRKCA
MTOR,PRKCB
MTOR,PRKCG
MTOR,RHEB
MTOR,RPS6KB1
MTOR,RRAGC
MTOR,RRAGD
MTR,CTH
MYC,AATF
MYC,ABCF1
MYC,ABCF2
MYC,ABL2
MYC,ACBD4
MYC,ACTR3C
MYC,ACYP2
MYC,ADAR
MYC,ADSL
MYC,AGAP3
MYC,AGPAT2
MYC,AHCTF1
MYC,AIDA
MYC,AIG1
MYC,ALDH18A1
MYC,AMBP
MYC,ANGEL2
MYC,APC
MYC,APH1A
MYC,ARF1
MYC,ARID1A
MYC,ARIH2
MYC,ARMC6
MYC,ARRDC4
MYC,ASH1L
MYC,ASPH
MYC,AXIN2
MYC,BAG2
MYC,BARD1
MYC,BAZ1B
MYC,BIRC5
MYC,BOLA1
MYC,BOP1
MYC,BRCA1
MYC,BRD7
MYC,BRD9
MYC,BUB3
MYC,BZW2
MYC,C1orf216
MYC,C2orf76
MYC,C6orf62
MYC,CCNE1
MYC,CCNE2
MYC,CCT7
MYC,CDK6
MYC,CENPK
MYC,CENPM
MYC,CENPV
MYC,CHCHD7
MYC,CHP1
MYC,CITED2
MYC,CKS1B
MYC,CKS2
MYC,CLIC1
MYC,CNOT4
MYC,CNPY2
MYC,COPZ1
MYC,CPSF1
MYC,CREB3L4
MYC,CSNK1G1
MYC,CSNK2A1
MYC,CTCF
MYC,CTNNB1
MYC,CTSA
MYC,CUL4A
MYC,CUTA
MYC,CYGB
MYC,CYP2R1
MYC,DCAF11
MYC,DCAF13
MYC,DCAF7
MYC,DCK
MYC,DDX20
MYC,DDX39A
MYC,DEK
MYC,DEPDC1B
MYC,DEPDC7
MYC,DESI2
MYC,DFFA
MYC,DHODH
MYC,DIMT1
MYC,DKC1
MYC,DNAJC2
MYC,DNAJC5
MYC,DYM
MYC,DYRK2
MYC,EARS2
MYC,EEF1D
MYC,EFTUD2
MYC,EGR2
MYC,EGR3
MYC,EIF2AK1
MYC,EIF2B4
MYC,EIF2S3
MYC,EIF3B
MYC,EIF3H
MYC,EIF4B
MYC,EIF4H
MYC,EIF5B
MYC,ENG
MYC,ENO3
MYC,ENOPH1
MYC,EPHA3
MYC,ERCC3
MYC,ESR1
MYC,ETS2
MYC,ETV4
MYC,EXOC3L1
MYC,EXOSC1
MYC,EXOSC10
MYC,EXOSC4
MYC,F8
MYC,FABP5
MYC,FAM20B
MYC,FAM83H
MYC,FARS2
MYC,FARSB
MYC,FASTK
MYC,FASTKD3
MYC,FEN1
MYC,FEZ1
MYC,FKBP11
MYC,FLAD1
MYC,FOXK1
MYC,FOXP1
MYC,FRAT2
MYC,FUS
MYC,GAS5
MYC,GEMIN5
MYC,GGCT
MYC,GGT5
MYC,GINS1
MYC,GNS
MYC,GPAA1
MYC,GTF2IRD1
MYC,GTF3C2
MYC,GTF3C3
MYC,GTPBP4
MYC,HAX1
MYC,HBA2
MYC,HEATR1
MYC,HLA-C
MYC,HMMR
MYC,HNRNPC
MYC,HNRNPK
MYC,HNRNPL
MYC,HSPA4
MYC,IER2
MYC,IFNAR1
MYC,IGF2BP3
MYC,IL17RC
MYC,ILF3
MYC,INHBC
MYC,INPP5A
MYC,IRAK1
MYC,ISG20L2
MYC,ITGB1BP1
MYC,ITPA
MYC,JTB
MYC,JUNB
MYC,KCNN3
MYC,KDM5B
MYC,KDM6A
MYC,KEAP1
MYC,KHDRBS1
MYC,KIF2A
MYC,KLHL23
MYC,KLK8
MYC,KPNB1
MYC,KPTN
MYC,KRTCAP2
MYC,LAGE3
MYC,LAMC1
MYC,LBR
MYC,LCMT1
MYC,LEMD2
MYC,LIG3
MYC,LMNB1
MYC,LSM4
MYC,LY6E
MYC,MAD2L1
MYC,MAPRE1
MYC,MCM3
MYC,MCM3AP
MYC,MCM7
MYC,MCM8
MYC,MDC1
MYC,MED20
MYC,METTL1
MYC,METTL23
MYC,METTL3
MYC,MFAP1
MYC,MFSD5
MYC,MGLL
MYC,MLEC
MYC,MMP9
MYC,MRPL43
MYC,MRTO4
MYC,MT1H
MYC,MTCH1
MYC,MTPAP
MYC,NAP1L1
MYC,NAT10
MYC,NDRG1
MYC,NDUFA2
MYC,NDUFA4L2
MYC,NFE2L2
MYC,NFYC
MYC,NIPAL3
MYC,NOL7
MYC,NOL8
MYC,NOP2
MYC,NOP56
MYC,NPM1
MYC,NSMCE2
MYC,NSUN5
MYC,NTPCR
MYC,NUDT3
MYC,NUP153
MYC,NUP155
MYC,NUP37
MYC,OAF
MYC,OLA1
MYC,PA2G4
MYC,PABPC1
MYC,PARPBP
MYC,PBK
MYC,PCDHGA4
MYC,PCID2
MYC,PDCD2L
MYC,PDE2A
MYC,PDIA5
MYC,PEX11G
MYC,PFDN6
MYC,PGP
MYC,PHIP
MYC,PIAS1
MYC,PKM
MYC,POGK
MYC,POLD1
MYC,POLE3
MYC,POLG2
MYC,PPIH
MYC,PPP1R3B
MYC,PRDM10
MYC,PRDM15
MYC,PRIM2
MYC,PRODH2
MYC,PROM1
MYC,PRPF6
MYC,PSMA1
MYC,PSMD14
MYC,PSMD3
MYC,PTBP1
MYC,PTEN
MYC,PTMA
MYC,PTTG1
MYC,PUS1
MYC,PWP1
MYC,PWWP2A
MYC,QSER1
MYC,RAB13
MYC,RAD1
MYC,RAD51
MYC,RCL1
MYC,RMI1
MYC,RNF187
MYC,RNF4
MYC,RNF44
MYC,RNMT
MYC,ROBO1
MYC,RPL15
MYC,RPL18
MYC,RPL19
MYC,RPL37
MYC,RPL7
MYC,RPL8
MYC,RPL9
MYC,RPS2
MYC,RPS20
MYC,RPS21
MYC,RPS24
MYC,RPS5
MYC,RPS9
MYC,RPSA
MYC,RRM2
MYC,RTF1
MYC,RUSC1
MYC,SARDH
MYC,SART3
MYC,SCAMP1
MYC,SCML2
MYC,SCRIB
MYC,SDC1
MYC,SDK2
MYC,SEMA3F
MYC,SERPINE1
MYC,SERPINI1
MYC,SET
MYC,SFRP1
MYC,SFT2D2
MYC,SFXN4
MYC,SKP2
MYC,SLC25A39
MYC,SLC25A6
MYC,SLC26A2
MYC,SLC36A1
MYC,SLC39A10
MYC,SLC39A14
MYC,SLC7A2
MYC,SLC7A8
MYC,SLC9B2
MYC,SLMAP
MYC,SMAD2
MYC,SMAD3
MYC,SMARCA4
MYC,SMARCB1
MYC,SMARCD1
MYC,SMC1A
MYC,SNRNP200
MYC,SNRNP40
MYC,SNRPA
MYC,SNRPB
MYC,SNX30
MYC,SOCS2
MYC,SPATS2
MYC,SPRYD4
MYC,SQLE
MYC,SRD5A1
MYC,SRPK1
MYC,SRXN1
MYC,SSB
MYC,SSRP1
MYC,ST3GAL3
MYC,STIP1
MYC,STK35
MYC,STMN1
MYC,STOM
MYC,STT3B
MYC,SUCLG2
MYC,SUN5
MYC,SUPV3L1
MYC,TACSTD2
MYC,TATDN2
MYC,TCERG1
MYC,TCF7L1
MYC,TCF7L2
MYC,TCFL5
MYC,TCP1
MYC,TERT
MYC,TIMELESS
MYC,TIMM13
MYC,TIMM17B
MYC,TIMM50
MYC,TLCD1
MYC,TMEM68
MYC,TMPO
MYC,TOMM20
MYC,TOP1MT
MYC,TOPBP1
MYC,TPR
MYC,TRAPPC2L
MYC,TRIM16
MYC,TRIM24
MYC,TRIM71
MYC,TRIP13
MYC,TRMT6
MYC,TRMT61B
MYC,TRRAP
MYC,TSEN2
MYC,TTC21A
MYC,TTC27
MYC,TUBA1B
MYC,TUBG1
MYC,TXLNG
MYC,TXNL4A
MYC,TXNRD1
MYC,TXNRD2
MYC,UBE2D2
MYC,UBE2D4
MYC,UBQLN4
MYC,UCHL1
MYC,UCK2
MYC,UCKL1
MYC,UNG
MYC,USH1G
MYC,USP31
MYC,USP43
MYC,VKORC1L1
MYC,VPS33A
MYC,VPS54
MYC,WDR46
MYC,WDR5
MYC,WDSUB1
MYC,WRNIP1
MYC,YBX1
MYC,ZBTB37
MYC,ZC3HAV1
MYC,ZFP36
MYC,ZFP64
MYC,ZNF692
MYC,ZNHIT3
MYD88,IRAK1
MYD88,TLR4
MYD88,TNF
MYD88,ZIC2
MYO10,EGR2
MYO10,EGR3
MYO1B,CTCF
NAMPT,CLOCK
NAMPT,NNMT
NAT2,CYP2A6
NAT2,CYP2A7
NFE2L2,BRCA1
NFE2L2,CFTR
NFE2L2,COPS7A
NFE2L2,EIF2AK1
NFE2L2,HBB
NFE2L2,HMOX1
NFE2L2,NQO1
NFE2L2,PMF1
NFE2L2,ZIC2
NFYC,ANK3
NFYC,AURKA
NFYC,CAND1
NFYC,CASP2
NFYC,CCDC149
NFYC,CDCA3
NFYC,CENPF
NFYC,CHP1
NFYC,COPZ1
NFYC,DCAF11
NFYC,ENOPH1
NFYC,FAS
NFYC,FLAD1
NFYC,GGH
NFYC,GOLPH3L
NFYC,HBB
NFYC,HERC2
NFYC,LRRC4C
NFYC,MRPL49
NFYC,MSH6
NFYC,MUC6
NFYC,NIF3L1
NFYC,NUP37
NFYC,OGG1
NFYC,PA2G4
NFYC,PEAK1
NFYC,PHF6
NFYC,PRCP
NFYC,PRDM10
NFYC,PSMD4
NFYC,RMI2
NFYC,RMST
NFYC,RRM2
NFYC,SLBP
NFYC,SLC7A8
NFYC,STARD7
NFYC,SYT13
NFYC,TTK
NFYC,UBE2S
NFYC,USP21
NFYC,ZC2HC1C
NGFR,PLCB1
NPM1,NCL
NPM1,NOP2
NPM1,TCERG1
NPM1,XPO1
NR1H4,ABCB4
NR1H4,SLCO1B3
NR2C2,NR2C2AP
NR3C2,FXYD2
NR3C2,HSPA4
NR3C2,PTGES3
NRAS,MYC
NRAS,PDPK1
NRAS,PIK3CA
NRF1,IDE
NRF1,NQO1
ORC1,CTCF
ORC1,E2F4
ORC1,MCM2
ORC1,MCM3
ORC1,MCM4
ORC1,MCM7
PAPOLA,CPSF3
PAPOLA,SNRPA
PARD3,ESR1
PBXIP1,TSNAX
PBXIP1,UBQLN4
PCCA,ALDH6A1
PCNA,BAZ1B
PCNA,BRCA1
PCNA,E2F2
PCNA,E2F4
PCNA,E2F5
PCNA,MYC
PCNA,PTMA
PCNA,PURA
PCNA,RFC1
PCNA,YBX1
PCYT1A,ATF5
PCYT1A,CHKA
PCYT1A,MAPK1
PCYT1A,MAPK10
PCYT1A,MAPK3
PCYT1A,ZNF143
PDCD11,S100A8
PDE7A,ADSL
PDE7B,ADSL
PDGFD,EGFR
PDGFD,PDGFRA
PDGFRA,PLCB1
PDGFRA,PLCG1
PDGFRA,PTK2
PDPK1,EGR3
PDPK1,RPS6KB1
PHF10,SETDB1
PHF10,UTP14A
PIAS1,UBE2I
PIK3CA,CHKA
PIK3CA,CTCF
PIK3CA,ESR1
PIK3CA,FYN
PIK3CA,FZD3
PIK3CA,GNB1
PIK3CA,HOMER1
PIK3CA,HOMER2
PIK3CA,ITGA2
PIK3CA,MET
PIK3CA,PECAM1
PIK3CA,PLCG1
PIK3CA,PRKCD
PIK3CA,PTK2
PIK3CA,TP53
PIK3CA,TRAF5
PIK3CB,CHKA
PIK3CB,PDPK1
PIK3CB,PLCG1
PIK3CB,PRKCD
PIK3CB,PTK2
PIK3CB,RAC1
PIK3CD,CHKA
PIK3CD,PDPK1
PIK3CD,PLCG1
PIK3CD,PRKCD
PIK3CD,PTK2
PIK3CD,RAC1
PIK3R1,CHKA
PIK3R1,CTNNB1
PIK3R1,EBF1
PIK3R1,EGR3
PIK3R1,ESR1
PIK3R1,KHDRBS1
PIK3R1,NFYC
PIK3R1,PDPK1
PIK3R1,PLCG1
PIK3R1,PRKCD
PIK3R1,PTK2
PIK3R1,RAC1
PIK3R1,RB1
PIK3R1,WBP11
PIK3R2,CHKA
PIK3R2,PDPK1
PIK3R2,PLCG1
PIK3R2,PRKCD
PIK3R2,PTK2
PIK3R2,RAC1
PIK3R3,CHKA
