gene1,gene2
ETS2,ZMYND11
ETV4,APOH
ETV4,BCHE
ETV4,CETP
ETV4,F9
ETV4,GJB2
ETV4,LOX
ETV4,MEP1B
ETV4,MMP12
ETV4,MMP9
ETV4,NFYA
ETV4,NR3C2
ETV4,OAS2
ETV4,PCSK6
ETV4,PTGS2
ETV4,TCF3
ETV4,TNF
EXOC2,EXOC4
EXOC2,RALA
EZH1,ZMYND11
EZH2,ADAMTS1
EZH2,AXL
EZH2,NFYA
EZH2,SUZ12
EZH2,ZMYND11
FANCC,E2F4
FANCC,EGR1
FANCC,FANCI
FANCF,FANCI
FANCG,FANCI
FCER1A,FYN
FCGR3B,NFYA
FDPS,GGPS1
FGFR4,TCF3
FOLH1,ASPA
FOS,ABHD2
FOS,ADRA1B
FOS,AQP1
FOS,ARID1B
FOS,ASAP2
FOS,BHLHE40
FOS,BRCA1
FOS,C6orf62
FOS,CA2
FOS,CKS1B
FOS,CLOCK
FOS,CXCL14
FOS,DNAJC6
FOS,DNASE1L3
FOS,DOCK5
FOS,EFTUD2
FOS,EGR1
FOS,ETS2
FOS,ETV4
FOS,F3
FOS,FAF1
FOS,FAS
FOS,FTL
FOS,GPATCH1
FOS,GTF2H4
FOS,GTF2IRD1
FOS,IL1B
FOS,KAT7
FOS,KIF14
FOS,KIF20A
FOS,MID1
FOS,MT2A
FOS,NDRG1
FOS,NME1
FOS,NQO1
FOS,NUAK1
FOS,PHF20L1
FOS,PIWIL4
FOS,POU2F1
FOS,PSMG3
FOS,QSER1
FOS,RBBP7
FOS,REPIN1
FOS,RPP40
FOS,S100A8
FOS,S100P
FOS,SEMA3F
FOS,SLC41A3
FOS,SMARCA2
FOS,SMARCB1
FOS,SMARCD1
FOS,SPRR1A
FOS,TCF3
FOS,TPD52L2
FOS,TSPAN1
FOS,WASF2
FOS,ZFP36
FOS,ZG16
FOSB,ADRA1B
FOSB,ANK3
FOSB,ANXA10
FOSB,ANXA3
FOSB,AQP1
FOSB,ASAP2
FOSB,BRD8
FOSB,C6orf62
FOSB,CHST4
FOSB,CLIC1
FOSB,CSRNP1
FOSB,CXCL14
FOSB,DUS4L
FOSB,EFTUD2
FOSB,F3
FOSB,FAF1
FOSB,FTL
FOSB,GABARAPL1
FOSB,KAT7
FOSB,KCNMB2
FOSB,KCNN2
FOSB,KCNN3
FOSB,KIF14
FOSB,MAP2
FOSB,MDC1
FOSB,MICAL2
FOSB,MMP9
FOSB,NUAK1
FOSB,PCDHGA4
FOSB,PCSK6
FOSB,PRKAR2A
FOSB,PRSS53
FOSB,PSMG3
FOSB,PTH1R
FOSB,QSER1
FOSB,RBBP7
FOSB,RPP40
FOSB,S100A8
FOSB,SEMA3F
FOSB,SERPINE1
FOSB,SLC34A2
FOSB,SPRR1A
FOSB,SRPK2
FOSB,SRXN1
FOSB,STK3
FOSB,STOML2
FOSB,TAF4
FOSB,TCEA2
FOSB,TCF3
FOSB,TFPI2
FOSB,TPD52L2
FOSB,TPPP2
FOSB,TSPAN1
FOSB,ZFP36
FOSB,ZNF532
FRMD6,EGR2
FRMD6,EGR3
FRMD6,STK3
FTCD,AMDHD1
FTCD,MTHFD1
FTCD,MTHFD1L
FUBP1,PUF60
FYN,EGR1
FYN,HNRNPK
FYN,KHDRBS1
FZD10,LRP5
FZD10,POU2F1
FZD2,DVL1
FZD2,POU2F1
FZD3,EGR2
FZD4,DVL1
FZD4,POU2F1
FZD5,DVL1
FZD5,EGR1
FZD6,DVL1
FZD6,TCF3
FZD9,EGR2
FZD9,EGR3
GAB1,MET
GAB1,SHC1
GAB1,SHC3
GADD45A,BRCA1
GADD45A,E2F4
GADD45A,MAP3K4
GADD45A,NFYA
GADD45A,NPM1
GADD45A,PCNA
GADD45A,POU2F1
GADD45B,EGR1
GADD45B,FOSB
GADD45B,MAP3K4
GADD45B,NFYA
GADD45B,PCNA
GADD45G,CDK1
GADD45G,MAP3K4
GADD45G,PCNA
GADD45G,POU2F1
GCH1,E2F2
GCH1,E2F4
GCH1,NFYC
GCH1,PTS
GDF5,BMPR1A
GGPS1,E2F2
GGPS1,E2F4
GGPS1,E2F5
GGPS1,EGR1
GLS2,GLUL
GLUD2,GLUL
GLUD2,NIT2
GMPS,TPMT
GNB1,EGR2
GRB2,EGR1
GRB2,ELK1
GRB2,FGFR4
GRB2,IGF1R
GRB2,KHDRBS1
GRB2,MET
GRB2,NGFR
GRB2,NPM1
GRB2,PDGFRA
GRB2,SHC3
GRB2,SHC4
GSK3B,CREB3L4
GSK3B,FRAT1
GSK3B,NFYC
GSK3B,PARD3
GSTA1,NFE2L2
GSTM4,EGR1
GSTM4,FOS
GSTM4,TLE1
GSTM4,TP53
GSTP1,FOS
GSTP1,FOSB
GSTP1,TP53
GTF2IRD1,EXOSC4
HAO1,PGP
HAO2,CAT
HAO2,PGP
HAX1,ABCB4
HAX1,EIF3F
HDAC1,BRCA1
HDAC1,BUB1B
HDAC1,BUB3
HDAC1,CD1D
HDAC1,CDC20
HDAC1,DDB2
HDAC1,DNMT1
HDAC1,DNMT3A
HDAC1,EGR1
HDAC1,EZH2
HDAC1,FOS
HDAC1,HDAC2
HDAC1,HIF1AN
HDAC1,MECOM
HDAC1,MICB
HDAC1,POU2F1
HDAC1,RBBP7
HDAC1,RFC1
HDAC1,RHOB
HDAC1,RUVBL2
HDAC1,SETDB1
HDAC1,SFRP1
HDAC1,SMAD2
HDAC1,ZMYND11
HDAC2,BRCA1
HDAC2,BUB3
HDAC2,CCNE1
HDAC2,CD1D
HDAC2,CDC20
HDAC2,CDYL
HDAC2,DDX20
HDAC2,FOS
HDAC2,HIF1AN
HDAC2,MECOM
HDAC2,PA2G4
HDAC2,PTMA
HDAC2,RBBP7
HDAC2,RFX5
HDAC2,SETDB1
HDAC2,SNW1
HDAC2,TOP2A
HDAC4,IL10
HDAC4,POU2F1
HDAC4,RUVBL2
HDAC6,EGR1
HDAC6,TARDBP
HDGF,FAS
HEY1,NFYA
HGF,EGFR
HGF,MET
HGS,TSG101
HK3,BAX
HKDC1,BAX
HLA-C,NFYA
HLTF,EEF1G
HLTF,HERC2
HMGA1,IL1B
HMGA1,NFYA
HMGA1,POU2F1
HMGA1,PTGS2
HMGA1,SLC2A3
HMGB2,SET
HMGB2,TNF
HNRNPK,PCBP2
HOMER1,EGR1
HRAS,CAMK1
HRAS,MAZ
HRAS,PDGFRA
HRAS,TPM3
HRAS,TPR
HSF2,A2MP1
HSF2,ATOH8
HSF2,BHLHE40
HSF2,BMPR1B
HSF2,CCT3
HSF2,CCT4
HSF2,GDI1
HSF2,HSPA4
HSF2,KIN
HSF2,KNTC1
HSF2,KRTAP13-1
HSF2,NCAPD2
HSF2,NCAPG
HSF2,NFYA
HSF2,NOSIP
HSF2,NR2C2
HSF2,NUTF2
HSF2,PTGES3
HSF2,SMG8
HSF2,SNRNP40
HSF2,ST3GAL6
HSF2,SUCLG2
HSF2,TRMT12
HSF2,UBE2I
HSF2,YEATS2
HSF2,ZMAT2
HSP90AA1,EGR1
HSP90AA1,HSF2
HSP90AA1,NR3C2
HSP90AB1,EGR1
HSP90AB1,NR2C2
IGF1,BRCA1
IGF1,DCN
IGF1,GSK3B
IGF1,HDAC2
IGF1,IGF1R
IGF1,MAPK3
IGF1R,BRCA1
IGF1R,E2F2
IGF1R,E2F4
IGF1R,EGR1
IGF1R,PLCB1
IGF2,EGR2
IGF2,EGR3
IGF2,GPC3
IGF2,PLAG1
IGF2,SUZ12
IGFBP3,DNMT3A
IL1RAP,MYD88
ILF2,EEF1G
ILF2,ILF3
ILF2,NFYA
ILF3,BIRC5
ILF3,DHX9
ILF3,NDRG1
ILF3,XPO5
IMPDH2,TPMT
IRF3,MAVS
ITGB8,EGR1
JDP2,SNW1
KAT7,CEP70
KAT7,RPS10
KAT7,SNAPIN
KDM3B,ACTL6B
KHDRBS1,DHX9
KHDRBS1,EMG1
KHDRBS1,HNRNPK
KNTC1,ZWILCH
KRAS,EGR1
KRAS,ETS2
KRAS,NR3C2
KRAS,PIK3CA
KRAS,POU2F1
KRAS,TCF3
LAMA2,ITGA6
LAMA4,BRD7
LAMA4,ITGA6
LAMB4,ITGA6
LCAT,PEMT
LIPG,MGLL
LIPG,NFYA
LPCAT1,EGR1
LPCAT1,PLAAT3
LRP5,DVL1
LRP5,EGR3
LRP6,ATF5
LRP6,DVL1
LTA4H,CYP4F3
MAP2K1,ATF5
MAP2K1,PPP2CB
MAP2K1,PPP2R1A
MAP2K1,PRKCD
MAP2K2,EGR2
MAP2K2,MAPK1
MAP4K4,MAP3K1
MAP4K4,POU2F1
MAPK1,DUSP9
MAPK1,IL17RC
MAPK1,PRKCD
MAPK1,RPS6KB1
MAPK1,SDC1
MAPK1,TNF
MAPK1,ZFP36
MAPK10,BAX
MAPK10,ELK1
MAPK10,FOSB
MAPK10,HNRNPK
MAPK10,MECOM
MAPK3,EGR1
MAPK3,ELK1
MAPK3,ETS2
MAPK3,FOS
MAPK3,HDAC4
MAPK3,RPS6KB1
MAPK3,SMAD2
MAPK3,SMAD3
MAPK3,SMAD4
MAPK3,TCF3
MAPK3,TNF
MAPK3,UBTF
MAPK3,ZNF7
MAPKAPK5,HSPB1
MAZ,CD4
MAZ,MMP9
MAZ,TSG101
MCM2,KAT7
MCM2,MCM10
MCM2,MCM5
MCM2,RPS4X
MCM2,SNF8
MCM3,MCM10
MCM3,MCM3AP
MCM3,SUPT16H
MECOM,HDAC4
MECOM,POU2F1
MECOM,SMARCA4
MECOM,TCF3
MET,PLCG1
MET,PTK2
MLLT6,UBQLN4
MMUT,SUCLG2
MOGAT2,MGLL
MRC1,IL10
MRC2,IL10
MTMR7,PIP4P2
MTOR,EIF4EBP1
MTOR,IGF1
MTOR,PIK3CA
MTOR,PIK3CB
MTOR,PIK3CD
MTOR,PIK3R1
MTOR,PIK3R2
MTOR,PIK3R3
MTOR,PRKAA2
MTOR,PRKAB1
MTOR,PRKAB2
MTOR,PRKAG1
MTOR,PRKCA
MTOR,PRKCB
MTOR,PRKCG
MTOR,RPS6KB1
MTOR,RRAGC
MTOR,RRAGD
MTR,CTH
MYD88,IRAK1
MYD88,TLR4
MYD88,TNF
MYD88,ZIC2
MYO10,EGR1
NAMPT,CLOCK
NAMPT,NNMT
NAT2,CYP2A6
NAT2,CYP2A7
NCOA6,GHR
NFE2L2,BRCA1
NFE2L2,CFTR
NFE2L2,COPS7A
NFE2L2,EGR1
NFE2L2,EIF2AK1
NFE2L2,HBB
NFE2L2,HMOX1
NFE2L2,NQO1
NFE2L2,PMF1
NFE2L2,TCF3
NFE2L2,ZIC2
NFYA,ACD
NFYA,ACLY
NFYA,ADK
NFYA,ANP32E
NFYA,ARL15
NFYA,ARMC1
NFYA,ARMC6
NFYA,ATAD2
NFYA,BEST1
NFYA,CCDC167
NFYA,CENPM
NFYA,CETN2
NFYA,COPZ1
NFYA,CYGB
NFYA,DCAF11
NFYA,DCAF7
NFYA,DDX50
NFYA,DHX57
NFYA,DLGAP5
NFYA,DROSHA
NFYA,ECT2
NFYA,EFCAB11
NFYA,EIF2S3
NFYA,ENSA
NFYA,FAM120AOS
NFYA,FASTKD3
NFYA,GDF2
NFYA,GSTZ1
NFYA,GTF2IRD1
NFYA,HBA2
NFYA,HBB
NFYA,HERC2
NFYA,HIGD1A
NFYA,HNRNPC
NFYA,HNRNPK
NFYA,HSPA4
NFYA,IGF2BP3
NFYA,KDM6B
NFYA,KIF14
NFYA,MCM5
NFYA,METTL13
NFYA,MKRN1
NFYA,MND1
NFYA,MORC2
NFYA,MPZL1
NFYA,MSH6
NFYA,MSTO1
NFYA,MUC6
NFYA,MZT1
NFYA,NCAPG2
NFYA,NIPAL3
NFYA,NR3C2
NFYA,NUP93
NFYA,NUSAP1
NFYA,OGG1
NFYA,OIP5
NFYA,PABPN1
NFYA,PFDN6
NFYA,PGP
NFYA,PHF6
NFYA,PLAG1
NFYA,PLCD3
NFYA,PMF1
NFYA,POLRMT
NFYA,POU2F1
NFYA,PPWD1
NFYA,PRDM10
NFYA,PSMD4
NFYA,PSMG4
NFYA,PTBP1
NFYA,PWWP2A
NFYA,RAB4B
NFYA,RAD54B
NFYA,RBP5
NFYA,RFPL3
NFYA,RMI2
NFYA,RNF20
NFYA,RPL18
NFYA,RPLP1
NFYA,RPS2
NFYA,RRM2
NFYA,SAP130
NFYA,SLBP
NFYA,SLC13A4
NFYA,SLC3A1
NFYA,SLC46A3
NFYA,SNRPF
NFYA,SORT1
NFYA,STIL
NFYA,STIP1
NFYA,SUN2
NFYA,SYT13
NFYA,TCERG1
NFYA,TIMM17B
NFYA,TMEM9
NFYA,TOMM40L
NFYA,TPSAB1
NFYA,TRIM22
NFYA,TROAP
NFYA,UBE2S
NFYA,UNG
NFYA,USP21
NFYA,UTP23
NFYA,VPS35
NFYA,XPO1
NFYA,YBX1
NFYA,ZC2HC1C
NFYA,ZNF143
NFYA,ZNF738
NFYC,ANK3
NFYC,AURKA
NFYC,CAND1
NFYC,CASP2
NFYC,CCDC149
NFYC,CDCA3
NFYC,CENPF
NFYC,CHP1
NFYC,COPZ1
NFYC,DCAF11
NFYC,DEPDC1B
NFYC,ENOPH1
NFYC,FAS
NFYC,FLAD1
NFYC,GGH
NFYC,GOLPH3L
NFYC,HBB
NFYC,HERC2
NFYC,KPNB1
NFYC,LRRC4C
NFYC,MRPL49
NFYC,MSH6
NFYC,MUC6
NFYC,NIF3L1
NFYC,NUP37
NFYC,OGG1
NFYC,PA2G4
NFYC,PEAK1
NFYC,PHF6
NFYC,PRCP
NFYC,PRDM10
NFYC,PSMD4
NFYC,RMI2
NFYC,RMST
NFYC,RRM2
NFYC,SLBP
NFYC,SLC7A8
NFYC,STARD7
NFYC,SYT13
NFYC,TTK
NFYC,UBE2S
NFYC,USP21
NFYC,ZC2HC1C
NGFR,PLCB1
NONO,CA2
NPM1,NCL
NPM1,NOP2
NPM1,TAF1A
NPM1,TCERG1
NPM1,XPO1
NR1H4,ABCB4
NR1H4,SLCO1B3
NR2C2,NR2C2AP
NR3C2,FXYD2
NR3C2,HSPA4
NR3C2,PIAS1
NR3C2,PTGES3
NRAS,PIK3CA
NRAS,POU2F1
NRF1,IDE
NRF1,NQO1
ORC1,KAT7
ORC1,MCM5
ORC6,MCM2
PAPOLA,CPSF3
PAPOLA,SNRPA
PBXIP1,TSNAX
PBXIP1,UBQLN4
PCNA,BRCA1
PCNA,E2F4
PCNA,EZH2
PCNA,HDAC1
PCNA,NFYA
PCNA,RFC1
PCYT1A,ATF5
PCYT1A,CHKA
PCYT1A,MAPK1
PCYT1A,MAPK10
PCYT1A,MAPK3
PCYT1A,ZNF143
PDCD11,S100A8
PDE7A,ADSL
PDE7B,ADSL
PDGFD,EGFR
PDGFD,PDGFRA
PDGFRA,PLCB1
PDGFRA,PLCG1
PDGFRA,PTK2
PDPK1,EGR3
PDPK1,RPS6KB1
PECAM1,EGR1
PHF10,SETDB1
PHF10,UTP14A
PIK3CA,CHKA
PIK3CA,FYN
PIK3CA,GNB1
PIK3CA,HOMER1
PIK3CA,HOMER2
PIK3CA,IGF1R
PIK3CA,PDPK1
PIK3CA,PECAM1
PIK3CA,PRKCD
PIK3CA,TP53
PIK3CA,TRAF5
PIK3CB,CHKA
PIK3CB,PDPK1
PIK3CB,PRKCD
PIK3CB,PTK2
PIK3CB,RAC1
PIK3CD,CHKA
PIK3CD,PDPK1
PIK3CD,PRKCD
PIK3CD,PTK2
PIK3CD,RAC1
PIK3R1,EGR1
PIK3R1,ELK1
PIK3R1,NFYA
PIK3R1,WBP11
PIK3R2,CHKA
PIK3R2,PDPK1
PIK3R2,PRKCD
PIK3R2,PTK2
PIK3R2,RAC1
PIK3R3,NFYA
PIK3R3,PDPK1
PIK3R3,PRKCD
PIK3R3,PTK2
PIK3R3,RAC1
PIP4K2B,ATF5
PIP4K2B,PTEN
PKN1,MEFV
PLAG1,KPNA2
PLCB1,AVPR1A
PLCB1,FPR1
PLCB1,GNB1
PLCG1,PRKCD
PLCG2,NPM1
PLCG2,PRKCD
PLK1,NPM1
PNP,NMRK1
PNP,NNMT
PNP,TP53
PNP,XDH
PNP,ZHX1
POU2F1,AARS2
POU2F1,ACYP2
POU2F1,AKR1C3
POU2F1,ALB
POU2F1,BCO2
POU2F1,BMX
POU2F1,BUB1B
POU2F1,C1QTNF1
POU2F1,CDK16
POU2F1,CENPI
POU2F1,CENPQ
POU2F1,CNPY2
POU2F1,DENND4B
POU2F1,DHX35
POU2F1,EPB41L4A
POU2F1,FAM50A
POU2F1,GON4L
POU2F1,GPM6A
POU2F1,HCAR3
POU2F1,HSPA14
POU2F1,IL13RA2
POU2F1,INTS10
POU2F1,IPO9
POU2F1,KBTBD11
POU2F1,KCNMB2
POU2F1,MAP2
POU2F1,MED30
POU2F1,MGLL
POU2F1,MID1
POU2F1,MNAT1
POU2F1,MRO
POU2F1,MT2A
POU2F1,MTBP
POU2F1,MTCH1
POU2F1,NDUFA4L2
POU2F1,NUP153
POU2F1,OTUD7B
POU2F1,PDE2A
POU2F1,PDZRN4
POU2F1,PIPOX
POU2F1,PODXL
POU2F1,POLR3F
POU2F1,PRIM2
POU2F1,RALGPS2
POU2F1,RBBP7
POU2F1,RNF44
POU2F1,ROBO1
POU2F1,SATB2
POU2F1,SLC38A6
POU2F1,SLC7A6
POU2F1,SMCR8
POU2F1,SPATA6L
POU2F1,SPRY2
POU2F1,STK3
POU2F1,STOM
POU2F1,TK1
POU2F1,TNF
POU2F1,TRMT112
POU2F1,TXNRD1
POU2F1,UBQLN4
POU2F1,XPR1
POU2F1,ZNF862
PPP1CC,TRPM8
PPP1CC,WBP11
PPP2CB,EGR3
PPP2CB,IRAK1
PPP2CB,RPS6KB1
PPP2CB,SMG5
PPP2CB,STK3
PPP2R1A,IRAK1
PPP2R1A,MCM3
PPP2R1A,RPS6KB1
PPP2R1A,SMG5
PPP2R1A,STK3
PPP2R5A,APC
PPP2R5A,EGR1
PPP2R5A,FOSB
PPP2R5A,SMG5
PQBP1,TXNL4A
PQBP1,WBP11
PRKAA2,ACACA
PRKAA2,ACACB
PRKAA2,EGR2
PRKAA2,EGR3
PRKAA2,ELAVL1
PRKAB1,ACACA
PRKAB1,ACACB
PRKAB1,ELAVL1
PRKAB2,ACACA
PRKAB2,ACACB
PRKAB2,ELAVL1
PRKAG1,ACACA
PRKAG1,ACACB
PRKAG1,EGR2
PRKAG1,ELAVL1
PRKAG1,ZIC2
PRKAG2,ACACA
PRKAG2,ACACB
PRKAG2,ADIPOR1
PRKAG2,ADRA1A
PRKAG2,BMP8A
PRKCA,ATP6AP1
PRKCA,PA2G4
PRKCA,PLCB1
PRKCA,PLCB2
PRKCA,PLCG1
PRKCA,PLCG2
PRKCA,PTK2
PRKCA,TRPV4
PRKCB,FCGR2C
PRKCB,FCGR3B
PRKCB,PA2G4
PRKCB,PLCB1
PRKCB,PLCB2
PRKCB,PLCG2
PRKCB,SLC2A2
PRKCB,TRPV4
PRKCD,EGR2
PRKCD,EGR3
PRKCD,NFE2L2
PRKCD,TRPV4
PRKCG,ARAF
PRKCG,ELK1
PRKCG,FOS
PRKCG,PA2G4
PRKCG,PTK2
PRKCG,RAF1
PRKCG,TRPV4
PRKDC,HMGB2
PRKDC,ILF2
PRKDC,XRCC6
PSPH,SHMT1
PTEN,EZH2
PTK2,ITGA2
PTK2,ITGA6
PTMA,IDO2
PTMA,KPNA2
PTMA,KPNB1
PTMA,NUTF2
PTMA,SET
PTMA,VIPR1
PTTG1,RPS10
PTTG1,XRCC6
PURA,CDK5
PURA,FAS
RAC1,ABL2
RAC1,DVL1
RAC1,DVL2
RAC1,DVL3
RAC1,FYN
RAC1,GNB1
RAC1,MAP3K1
RAC1,PTTG1
RAC1,RALBP1
RAC1,TLR4
RAC1,WASF2
RAD50,MRE11
RAD54B,PSMA1
RAF1,KRAS
RAF1,PIK3CA
RAF1,PIK3CB
RAF1,PIK3CD
RAF1,PIK3R1
RAF1,PIK3R2
RAF1,PIK3R3
RAF1,RFXANK
RALA,RALBP1
RALGAPB,RALA
RAN,EGR1
RAN,SMAD2
RAN,SSRP1
RAN,XPO1
RASSF4,STK3
RBBP7,DHX30
RBBP7,SUV39H1
RBSN,RAB4A
RBSN,VPS45
RETSAT,CYP26A1
RETSAT,HSD17B6
RFX5,RFXANK
RGL1,RALA
RHOB,NFYA
RILP,FOSB
RILP,POU2F1
RILP,TUBA1B
RNPS1,SART3
RNPS1,UBQLN4
ROCK2,PTEN
RPS6KA3,EGR3
RPS6KA3,MEFV
RPS6KA3,POU2F1
RPS6KB1,EIF4B
RPS6KB2,EIF4B
RRAGC,EGR2
RRAGC,EGR3
RUVBL1,ACTL6A
RUVBL1,DKC1
RUVBL1,PLG
RUVBL1,RUVBL2
RUVBL2,DPCD
RUVBL2,EXOSC10
RUVBL2,NDRG1
SATB2,PIAS1
SDHB,NFE2L2
SDHB,NRF1
SDHB,SUCLG2
SDHD,SUCLG2
SERPING1,C1R
SERPING1,TCF3
SFRP1,DNMT1
SFRP1,DNMT3A
SFRP1,EZH2
SFRP5,DNMT1
SFRP5,DNMT3A
SHC1,NPM1
SHC2,EGFR
SHC2,EPHA2
SHC2,FGFR4
SHC2,FYN
SHC2,IGF1R
SHC2,MET
SHC2,NGFR
SHC2,PDGFRA
SHMT1,AGXT
SHMT1,AGXT2
SHMT1,SDS
SIRT7,NNMT
SMAD2,BRCA1
SMAD2,PAPOLA
SMAD2,POU2F1
SMAD2,RHOD
SMAD2,SMAD3
SMAD2,STAMBP
SMAD2,ZMYND11
SMAD3,EGR1
SMAD3,GTF2IRD1
SMAD3,HEY1
SMAD3,MECOM
SMAD3,PLAG1
SMAD3,POU2F1
SMAD3,SAP130
SMAD3,SF3B2
SMAD3,SVEP1
SMAD4,E2F4
SMAD4,E2F5
SMAD4,FBLN1
SMAD4,FOS
SMAD4,HP
SMAD4,NAT8
SMAD4,RALA
SMAD4,SMAD2
SMAD4,SMAD3
SMAD4,TCF7L2
SMAD4,UHRF2
SMAD4,XPO5
SMARCA2,ACTL6A
SMARCA2,ACTL6B
SMARCA2,ARID2
SMARCA2,BRCA1
SMARCA2,FOSB
SMARCA2,KHDRBS1
SMARCA2,PRPF6
SMARCA4,ACTL6A
SMARCA4,ARID2
SMARCA4,ZMYND11
SMARCB1,ACTL6A
SMARCB1,ACTL6B
SMARCB1,ARID2
SMARCB1,FOSB
SMARCB1,PHF10
SMARCB1,SMARCD1
SMARCB1,SMARCD2
SMARCB1,SMARCE1
SMARCB1,TCF3
SMARCB1,UBQLN4
SMARCB1,XPO1
SMARCB1,YEATS4
SMARCC1,ARID2
SMARCC1,SMARCD3
SMARCC2,ARID2
SMARCC2,BAZ1B
SMARCC2,ITSN1
SMARCD1,ATF5
SMARCD1,FEZ1
SMARCD1,LDOC1
SMARCD2,EGR1
SMARCD3,EGR3
SMARCD3,NR1H4
SMARCD3,ZIC2
SMARCE1,ARID2
SMARCE1,BAZ1B
SMARCE1,NCOA2
SMG7,EGR1
SMG7,SMG5
SMS,EZH2
SND1,TCF3
SNRPB,DHX9
SNRPB,GEMIN5
SNRPD1,GEMIN5
SNRPD1,SNRPD2
SNW1,PABPN1
SOS1,PDGFRA
SOS1,SHC3
SOS1,SPRY2
SOS2,EGR1
SOS2,FOS
SOS2,GRB2
SOS2,SPRY2
SRM,POU2F1
SRM,SMS
SSRP1,DHX9
SSRP1,EXOSC10
SSRP1,NEK9
SUPT16H,NEK9
TAF12,CPSF1
TAF12,TAF2
TAF4,TAF2
TAF5,TAF12
TAF5,TAF6
TALDO1,ZHX1
TALDO1,ZNF143
TARDBP,EXOSC10
TARDBP,NSFL1C
TARDBP,SETDB1
TCEA2,CENPT
TCEA2,RPA1
TCERG1,HNRNPM
TCERG1,SETDB1
TCERG1,SF3A3
TCERG1,SF3B2
TCERG1,SF3B4
TCF3,ACD
TCF3,ACLY
TCF3,AGAP3
TCF3,ANGPTL6
TCF3,ANKZF1
TCF3,AQP3
TCF3,CALM1
TCF3,CD4
TCF3,CLIC1
TCF3,EXO1
TCF3,EXOC3L1
TCF3,EZH1
TCF3,FBXO44
TCF3,GAS5
TCF3,GFOD2
TCF3,IQSEC1
TCF3,KALRN
TCF3,MLLT6
TCF3,NDUFA4L2
TCF3,NSF
TCF3,NTF3
TCF3,NUP93
TCF3,PPFIBP2
TCF3,PSMB4
TCF3,PSMD4
TCF3,RUSC1
TCF3,SORT1
TCF3,SPP2
TCF3,STAG1
TCF3,STK39
TCF3,SVEP1
TCF3,TMEM106C
TCF3,TMPO
TCF3,TNFAIP2
TCF3,TOMM40L
TCF3,TRIM71
TCF3,YARS2
TCF3,ZG16
TCF3,ZMAT2
TCF7,AXIN1
TCF7,BIRC5
TCF7,TERT
TCF7L1,AXIN1
TCF7L1,BIRC5
TCF7L2,AXIN1
TCF7L2,BIRC5
TCF7L2,CSNK2A1
TCF7L2,PTGS2
TCF7L2,RUVBL1
TCF7L2,STARD7
TCFL5,TOPBP1
TERT,ETV4
TERT,RUVBL2
TERT,XRCC6
TGFB1,ASH1L
TGFB1,DCN
TGFB1,EGR1
TGFB1,FOS
TGFB1,FOSB
TGFB1,SMAD2
TGFB1,SMAD3
TGFB1,SMAD4
TGFBR1,E2F4
TGFBR1,EGR1
TGFBR1,TCF3
TGFBR2,ETV4
TIMELESS,TIPIN
TKT,EGR3
TKT,RPIA
TKT,TALDO1
TLE1,POLE2
TLE1,TK1
TLE1,ZFP64
TP53,ACTL6B
TP53,AHNAK
TP53,AIFM2
TP53,AQP1
TP53,AQP3
TP53,ARID1A
TP53,ARIH2
TP53,C15orf40
TP53,CAMK1
TP53,CCNE1
TP53,CDC25C
TP53,CDKN1A
TP53,CDKN2A
TP53,DNMT1
TP53,DUSP12
TP53,E2F4
TP53,EGR1
TP53,ETS2
TP53,ETV4
TP53,EZH2
TP53,FAS
TP53,GADD45A
TP53,GADD45B
TP53,GAS1
TP53,GPM6A
TP53,HDAC1
TP53,HSP90AA1
TP53,HSPA4
TP53,HSPB1
TP53,IGF1R
TP53,IL1B
TP53,KHK
TP53,KLKB1
TP53,MAPK3
TP53,MCC
TP53,MCM2
TP53,MLLT6
TP53,MNAT1
TP53,NAP1L1
TP53,NDRG1
TP53,NFYA
TP53,NME1
TP53,NQO1
TP53,POLD1
TP53,PPFIBP2
TP53,PRPF6
TP53,PTPN13
TP53,PTPRG
TP53,PTTG1
TP53,PXDC1
TP53,RAB4A
TP53,RUVBL1
TP53,S100A8
TP53,SART1
TP53,SCRIB
TP53,SEMA3F
TP53,SMAD2
TP53,SMARCB1
TP53,SPON2
TP53,SPRYD4
TP53,SSNA1
TP53,STEAP3
TP53,TCF7L2
TP53,TK1
TP53,TOP2A
TP53,UBTF
TP53,YWHAG
TP53,ZHX1
TRIM16,SETDB1
TRIM28,CBX3
TRIM28,SETDB1
TSC1,RHEB
TSC1,RPS6KA3
TSC2,PRKAA2
TSG101,CEP55
TSG101,PPFIBP2
TSG101,SCAMP3
TSG101,SNF8
TSG101,TTF2
TSG101,VPS37C
TTF2,HNRNPA1
TTF2,HNRNPA2B1
TTF2,KIF4A
TTF2,MATR3
TTF2,TACC3
TYMS,E2F4
TYMS,TP53
TYMS,YBX1
UBE2T,FANCI
UBE2T,NFYA
UGDH,EGR1
UGDH,UXS1
UGP2,GALE
UGP2,PGM1
UGP2,UGDH
UGT2B15,ADH1A
UGT2B15,UGDH
UHRF1,TOP2A
UPF2,GSPT2
UPF2,ZFP36
UPF3B,GSPT2
UPF3B,SATB2
UXS1,E2F2
UXS1,E2F4
UXS1,E2F5
UXS1,EGR1
WASF2,ARF1
WASF2,NFYA
WASF2,POU2F1
WBP11,C5orf22
WBP11,MCRS1
WNT1,EGR1
