Node1,Node2,Weight
E2F5,SENP1,-0.451647131
E2F5,SETD2,-0.19727868
E2F5,SHB,-0.786059371
E2F5,SLC16A2,0.345179625
E2F5,SLC25A20,0.156770041
E2F5,SLC39A14,-0.448541024
E2F5,SMARCE1,0.486005884
E2F5,SMC3,-0.299180079
E2F5,SMC4,-0.699974207
E2F5,SORL1,-0.569906573
E2F5,SPRY2,-0.64197778
E2F5,STAG1,-0.812166081
E2F5,STK35,-0.338953109
E2F5,STMN1,-0.382484005
E2F5,STOML2,0.652521953
E2F5,SUV39H1,0.11213427
E2F5,TACC3,-0.507554477
E2F5,TCP1,0.563570895
E2F5,TMEM53,0.178061196
E2F5,TMPO,0.315250301
E2F5,TRMT6,0.637608061
E2F5,TSPAN7,-0.324527382
E2F5,TUFT1,-0.406205346
E2F5,UBE2S,-0.018411294
E2F5,UHRF1,0.176175708
E2F5,UNG,0.028946957
E2F5,WNT5A,-0.220654377
E2F5,WNT9A,0.314064712
E2F5,WRAP73,-0.277448663
E2F5,XPO1,-0.571742808
EBF1,BOP1,-0.713059011
EBF1,HNRNPA2B1,-0.03027683
EBF1,KDM6B,0.377621576
EBF1,LNPEP,0.221051605
EBF1,LRRC42,-0.323345897
EBF1,LSM7,0.010585288
EBF1,MAP3K4,-0.014564872
EBF1,PRPF6,-0.28117268
EBF1,PTPN13,0.451579751
EBF1,R3HDM1,0.359690553
EBF1,RCAN1,-0.027206511
EBF1,RNF44,-0.275740764
EBF1,RPL38,-0.683466328
EBF1,SOWAHA,0.295928338
EBF1,SPSB2,-0.81211194
EBF1,UBXN1,-0.507431348
EBF1,UCKL1,0.350274005
EBF1,ZNF143,0.381825078
EBF1,ZNF605,0.278201846
ECHS1,ACADM,0.098939022
ECHS1,IVD,0.482904133
EGFR,ATP6AP1,0.043408805
EGFR,ATP6V1C2,-0.593903144
EGFR,ATP6V1H,-0.091250356
EGFR,BRCA1,-0.532254783
EGFR,FGF23,0.657299585
EGFR,NR3C2,0.753828112
EGFR,PLCB1,-0.620004428
EGFR,PLCB2,0.583767362
EGFR,SH3GLB2,-0.017530536
EGFR,TP53,0.475674374
EGFR,TSG101,0.063143885
EGFR,YBX1,-0.483251937
EGR2,AGAP1,-0.070829684
EGR2,AGAP3,-0.200031677
EGR2,ANKH,0.536532444
EGR2,AP1S1,-0.537670398
EGR2,ARID4B,-0.109479128
EGR2,BROX,-0.015449894
EGR2,C12orf75,0.076968494
EGR2,CCDC124,-0.13153389
EGR2,CDYL,0.398778339
EGR2,CEP70,-0.081282969
EGR2,CKAP5,-0.448958768
EGR2,COLEC12,0.088768433
EGR2,CSNK1G1,-0.426892778
EGR2,CYP39A1,-0.121493553
EGR2,DDX20,0.126064049
EGR2,EIF3B,-0.529833847
EGR2,ERGIC3,-0.228218648
EGR2,F3,-0.326181189
EGR2,FAM83H,0.040719464
EGR2,FAS,-0.000999444
EGR2,KCNN2,0.830848125
EGR2,KIF2C,-0.055518829
EGR2,LRRC42,0.511542152
EGR2,LSM2,0.025189505
EGR2,MASTL,-0.539350767
EGR2,MATR3,-0.345758215
EGR2,MAZ,0.032034176
EGR2,MID1,-0.282312886
EGR2,MORC2,-0.052021406
EGR2,MRPL34,0.185438229
EGR2,MTCH1,0.32302567
EGR2,NDUFA4L2,-0.384226242
EGR2,NKIRAS2,-0.773847367
EGR2,NTN4,0.29216389
EGR2,PABPC1,0.194262286
EGR2,PABPC4,0.065203511
EGR2,PAFAH1B3,0.358204863
EGR2,PGP,-0.175531434
EGR2,PPOX,-0.254225978
EGR2,PRKAR2B,0.236113224
EGR2,PRPF3,-0.40280055
EGR2,PRR14L,-0.012827691
EGR2,PTGS2,0.1561334
EGR2,PTPN3,0.265884045
EGR2,RBBP7,-0.241249827
EGR2,RNASEH2A,-0.051011135
EGR2,SF3B4,-0.394666209
EGR2,SFT2D2,0.701517011
EGR2,SLC25A39,-0.54097486
EGR2,SOCS2,0.101596628
EGR2,SORT1,0.414074579
EGR2,SPNS1,-0.020315887
EGR2,STAMBP,-0.098946598
EGR2,TDRKH,-0.312251361
EGR2,THOC6,-0.185125011
EGR2,TLCD1,-0.740498219
EGR2,TRMT112,0.111116377
EGR2,UBE2Z,-0.747217852
EGR2,USP1,0.456158671
EGR2,XPR1,-0.581671741
EGR2,ZSWIM6,0.148193108
EGR3,AGAP1,-0.258582519
EGR3,AGAP3,0.150388303
EGR3,AHCTF1,0.213022504
EGR3,AP1S1,-0.27351371
EGR3,ARID4B,0.333308383
EGR3,BROX,-0.3272392
EGR3,C12orf75,-0.305465931
EGR3,CALM1,-0.689451656
EGR3,CAMSAP2,0.206817595
EGR3,CCDC124,-0.851366304
EGR3,CDYL,-0.233291482
EGR3,CEP70,0.280512659
EGR3,CHKA,-0.058260682
EGR3,CKAP5,-0.547903265
EGR3,COLEC12,0.116869201
EGR3,CSNK1G1,0.152458562
EGR3,CYP39A1,0.059714469
EGR3,DCAF11,0.870338584
EGR3,DNAJC14,-0.524576116
EGR3,ERGIC3,-0.15448598
EGR3,EZH1,-0.517316772
EGR3,FAM20B,0.13829809
EGR3,FAM83H,-0.060705494
EGR3,FKBP1A,-0.897394703
EGR3,FREM2,-0.671338346
EGR3,FSD1L,-0.578618767
EGR3,HNRNPL,0.038298232
EGR3,HNRNPU,0.164741641
EGR3,IFFO1,0.780146738
EGR3,KCNN2,0.567887471
EGR3,KDM5B,0.16154882
EGR3,KIF2C,-0.191007584
EGR3,LRRC42,-0.263929391
EGR3,LSM2,-0.420785342
EGR3,LYVE1,-0.741835792
EGR3,MASTL,0.070835899
EGR3,MATR3,0.114660573
EGR3,MAZ,0.214886584
EGR3,MID1,0.30626099
EGR3,MLLT6,-0.043585281
EGR3,MORC2,0.541482464
EGR3,MRPL34,0.067680841
EGR3,MTCH1,0.246390095
EGR3,NDUFA4L2,-0.593241145
EGR3,NKIRAS2,-0.39710012
EGR3,NR2C2,0.347515872
EGR3,NSF,-0.886062478
EGR3,NTN4,0.075224119
EGR3,PABPC1,-0.216360987
EGR3,PAFAH1B3,0.499328042
EGR3,PGP,-0.799724136
EGR3,PITPNM3,-0.05628785
EGR3,PPOX,-0.227786409
EGR3,PRKAR2B,0.201431324
EGR3,PRPF3,-0.37545676
EGR3,PRR14L,0.390027242
EGR3,PTPN3,-0.011737825
EGR3,PURA,0.290424508
EGR3,RANBP1,-0.44482874
EGR3,RBBP7,0.093936281
EGR3,RNASEH2A,-0.652160475
EGR3,SF3B4,-0.768826804
EGR3,SFT2D2,0.575677295
EGR3,SNX27,-0.599042423
EGR3,SNX30,0.515286681
EGR3,SOCS2,0.525931703
EGR3,SORT1,0.589456926
EGR3,SPINT2,0.507075844
EGR3,SPNS1,-0.290050088
EGR3,STAMBP,-0.541978333
EGR3,TAF5,0.640619101
EGR3,TDRKH,-0.592782083
EGR3,THOC2,-0.07751328
EGR3,THOC6,-0.437568497
EGR3,TLCD1,-0.781680031
EGR3,UBAP2L,-0.346997347
EGR3,UBE2Z,-0.763192641
EGR3,USP39,0.145090472
EGR3,USP43,0.458913785
EGR3,XPR1,-0.498144022
EGR3,ZNF706,-0.462755832
EGR3,ZSWIM5,0.019792004
EGR3,ZSWIM6,0.677580353
EHD3,RBSN,0.327180993
EHHADH,ACAT1,-0.58153192
EHHADH,IVD,-0.130184729
ELAVL1,ATF2,0.186210136
ELAVL1,ATF5,0.129185036
ELAVL1,TRAF5,0.400261691
ELAVL1,ZFP36,0.101269325
ELK1,ACD,0.252820365
ELK1,ACTG2,0.779631026
ELK1,AP3B1,-0.424522507
ELK1,AP5M1,0.46981837
ELK1,ARID2,0.599053925
ELK1,ASXL2,0.381667085
ELK1,BANF1,-0.639334815
ELK1,BLM,0.326940069
ELK1,BROX,-0.800574692
ELK1,C17orf58,-0.247479568
ELK1,CBLN2,-0.018801029
ELK1,CDCA8,0.259971549
ELK1,CENPF,0.057323394
ELK1,CIDEB,0.44872766
ELK1,CITED2,-0.572592122
ELK1,CLK2,-0.327813046
ELK1,COLEC11,-0.185514696
ELK1,COMMD5,-0.811819253
ELK1,COPA,-0.617575382
ELK1,CPSF3,0.35049853
ELK1,CSPP1,-0.437536538
ELK1,DAP3,-0.920912569
ELK1,DCAF8,-0.379499557
ELK1,DDX55,-0.396920308
ELK1,DHX30,-0.127150414
ELK1,DISP1,0.160538561
ELK1,DNAJC2,0.502923258
ELK1,DNAJC7,-0.275946707
ELK1,DPCD,0.257212646
ELK1,EIF2AK1,0.475184639
ELK1,EIF3G,0.376681215
ELK1,EMG1,-0.482205082
ELK1,EPB41L4A,-0.51587233
ELK1,EPHA2,-0.390084402
ELK1,ERCC3,0.207106985
ELK1,EXOSC10,0.205631812
ELK1,FAM168B,0.410679109
ELK1,FANCI,0.205133069
ELK1,FBXL18,0.520922733
ELK1,FBXW2,0.160181942
ELK1,FUT4,-0.376531808
ELK1,FZD4,0.52719504
ELK1,GPANK1,0.177518759
ELK1,HEATR1,0.134240644
ELK1,ITGB3BP,0.102745902
ELK1,ITPA,-0.104365501
ELK1,KAT7,-0.123184161
ELK1,KBTBD4,-0.17262324
ELK1,KCND3,-0.220533867
ELK1,KCNN2,0.203254192
ELK1,KIF4A,0.422427974
ELK1,KLHDC3,0.287219664
ELK1,LASP1,0.118536729
ELK1,LRRC4C,0.533166486
ELK1,LZIC,-0.324536531
ELK1,MAF1,-0.544714394
ELK1,MCM10,-0.073203244
ELK1,MDM4,0.114701423
ELK1,MEA1,-0.191677345
ELK1,MECOM,0.514968557
ELK1,MLEC,-0.40756881
ELK1,MSH3,-0.602032644
ELK1,MTBP,-0.038328353
ELK1,MTIF2,0.442439364
ELK1,NOL7,-0.30241472
ELK1,NUP155,-0.09538245
ELK1,OGG1,0.180306116
ELK1,OSTF1,-0.665311939
ELK1,OTUD7B,-0.527135506
ELK1,PARD3,0.160308183
ELK1,POLA1,0.58370313
ELK1,PPOX,-0.49107392
ELK1,PRCP,0.140937182
ELK1,PRPF19,0.534516447
ELK1,PTBP3,0.039110551
ELK1,PUF60,-0.79634518
ELK1,RABIF,-0.739666868
ELK1,RAC1,0.273473144
ELK1,RALA,0.852197087
ELK1,RBM22,-0.758056405
ELK1,RBP5,-0.025640316
ELK1,RNF150,-0.154351306
ELK1,RNPS1,0.40944776
ELK1,RPL15,-0.016682536
ELK1,RPL37,0.210551405
ELK1,SEC24C,0.035055129
ELK1,SENP1,0.403616967
ELK1,SERPINI1,0.729727219
ELK1,SETDB1,-0.226609487
ELK1,SF3B2,0.034761817
ELK1,SFR1,0.685690336
ELK1,SKP2,0.714006799
ELK1,SLBP,-0.379107256
ELK1,SLC25A20,-0.469729281
ELK1,SMG8,-0.44352516
ELK1,SND1,0.451369129
ELK1,SNX12,0.194903819
ELK1,THOC6,-0.128121259
ELK1,TINAGL1,-0.432079807
ELK1,TMEM68,-0.498678321
ELK1,TNF,0.032129699
ELK1,TRIM15,0.078342866
ELK1,TRRAP,0.582848934
ELK1,UBE2I,0.132516879
ELK1,UBE2J2,-0.896512698
ELK1,UBE2Q1,-0.772099097
ELK1,UGGT1,0.403037793
ELK1,WDR46,-0.395665711
ELK1,ZFP36,-0.110546182
ELK1,ZNF322,0.668130604
ELK1,ZNF581,0.446061042
ELK1,ZNF623,-0.448138779
ELK1,ZSCAN29,-0.043025315
ELK4,BRCA1,-0.405260094
ELK4,NR2C2,0.503721161
ENAH,ACTB,-0.862912696
ENAH,E2F2,-0.692530803
EP400,TRRAP,0.50696963
EPHA2,ATF2,-0.68707901
EPHA2,PLCB1,-0.915383829
EPHX2,CYP2B6,0.345158854
ERCC3,GTF2H4,0.712830651
ERCC3,MNAT1,0.202062848
ETS2,BRCA1,-0.399498722
ETS2,CD163,0.441983876
ETS2,NAE1,0.507681867
ETV4,APOH,0.082441384
ETV4,BCHE,0.423182154
ETV4,CETP,0.147828788
ETV4,F9,0.255266933
ETV4,GJB2,0.44320455
ETV4,LOX,-0.233227933
ETV4,MEP1B,0.011530605
ETV4,MMP12,-0.022817512
ETV4,MMP9,0.573524612
ETV4,NR3C2,0.05848203
ETV4,OAS2,0.146609696
ETV4,PCSK6,0.105809481
ETV4,PTGS2,0.373920583
ETV4,TNF,0.041543368
EXOC2,EXOC4,-0.299795827
EXOC2,RALA,-0.364355682
EZH1,ZMYND11,-0.016951846
EZH2,ADAMTS1,-0.341765099
EZH2,AXL,-0.247465927
EZH2,KPNB1,0.304058722
EZH2,RPLP0,0.256156032
EZH2,SUZ12,0.497432704
EZH2,ZMYND11,-0.026501167
FANCC,FANCI,0.581796591
FANCF,FANCI,0.24993178
FANCF,MYC,0.373877741
FANCG,FANCI,0.828735671
FCER1A,FYN,0.098346941
FCGR2C,EBF1,-0.145716732
FOLH1,ASPA,0.428204127
FOSB,ADRA1B,0.000500247
FOSB,ANK3,-0.702914769
FOSB,ANXA10,-0.624160918
FOSB,ANXA3,-0.677525752
FOSB,AQP1,0.049149368
FOSB,ASAP2,0.484958489
FOSB,BRD8,0.542307454
FOSB,C6orf62,0.088868366
FOSB,CHST4,-0.003185865
FOSB,CLIC1,-0.279144503
FOSB,CSRNP1,-0.179143753
FOSB,CXCL14,-0.407100023
FOSB,DUS4L,-0.140518869
FOSB,EFTUD2,-0.060760923
FOSB,F3,-0.482620529
FOSB,FAF1,0.380982146
FOSB,FAM83H,-0.014142347
FOSB,FTL,0.369604232
FOSB,GABARAPL1,0.004134095
FOSB,KAT7,0.437992296
FOSB,KCNMB2,0.748790923
FOSB,KCNN2,0.095722865
FOSB,KCNN3,0.004102409
FOSB,KIF14,-0.009150517
FOSB,MAP2,-0.428571192
FOSB,MDC1,0.34265804
FOSB,MICAL2,-0.425231667
FOSB,MMP9,0.61647987
FOSB,NUAK1,0.834341803
FOSB,PCDHGA4,-0.486207014
FOSB,PCSK6,-0.761548711
FOSB,PRKAR2A,0.378711471
FOSB,PRSS53,0.404098616
FOSB,PSMG3,0.254035616
FOSB,PTH1R,-0.057060553
FOSB,QSER1,0.506910889
FOSB,RBBP7,-0.245078763
FOSB,RPP40,0.330456396
FOSB,S100A8,0.321903236
FOSB,SEMA3F,0.617128028
FOSB,SERPINE1,-0.343944555
FOSB,SLC34A2,0.39525249
FOSB,SPRR1A,0.173576824
FOSB,SRPK2,-0.574942504
FOSB,SRXN1,-0.185963588
FOSB,STK3,-0.236810168
FOSB,STOML2,-0.548575734
FOSB,TAF4,0.767536868
FOSB,TCEA2,-0.036254823
FOSB,TFPI2,-0.639291207
FOSB,TPD52L2,0.852160682
FOSB,TPPP2,-0.008038683
FOSB,TSPAN1,-0.568379312
FOSB,ZFP36,-0.531703175
FOSB,ZNF532,0.031445393
FRMD6,EGR2,0.639017318
FRMD6,EGR3,0.530492579
FRMD6,STK3,-0.46560009
FTCD,AMDHD1,0.291933862
FTCD,MTHFD1,-0.271832333
FTCD,MTHFD1L,0.204526426
FUBP1,PUF60,0.159999388
FZD10,DVL1,0.691504571
FZD10,LRP5,0.590831515
FZD10,LRP6,-0.149764147
FZD3,EGR2,-0.581965528
FZD7,DVL1,-0.498445335
FZD7,LRP6,-0.563243217
FZD7,MYC,0.447655219
FZD8,DVL1,0.769216899
FZD8,LRP6,0.088005041
FZD9,LRP6,-0.437940449
FZD9,MYC,-0.674895546
GAB1,MET,0.636849637
GAB1,SHC1,0.404297858
GAB1,SHC3,-0.517939884
GADD45A,BRCA1,-0.089562789
GADD45A,MAP3K4,-0.398737551
GADD45A,NPM1,0.151760069
GADD45B,MAP3K4,-0.162223243
GADD45B,MYC,-0.426033249
GADD45G,CDK1,-0.493689127
GADD45G,MAP3K4,-0.397787616
GADD45G,PCNA,0.312990633
GCH1,NFYC,0.167945823
GCH1,PTS,0.767819107
GDF5,BMPR1A,-0.438619372
GLS2,GLUL,-0.397322126
GLUD2,GLUL,0.627253158
GLUD2,NIT2,0.051206979
GMPS,TPMT,0.045682907
GNA14,PLCB1,-0.860325897
GNB1,EGR2,-0.116769578
GRB2,EPHA2,0.078515212
GRB2,FGFR4,0.881918846
GRB2,MET,-0.144299826
GRB2,NGFR,0.568494697
GRB2,NPM1,0.25676221
GRB2,PDGFRA,0.076849698
GRB2,SHC3,0.261424464
GRB2,SHC4,0.295778091
GSK3B,DVL2,0.027855829
GSK3B,MYC,-0.121034079
GSK3B,PARD3,0.391414042
GSK3B,YBX1,0.025654567
GSTA4,MYC,0.126815503
GTF2IRD1,EXOSC4,-0.397066023
HAO1,PGP,-0.400899918
HAO2,CAT,0.386978254
HAO2,PGP,-0.527671414
HAX1,ABCB4,-0.084591826
HAX1,EIF3F,-0.082163119
HDAC2,BUB3,-0.430832202
HDAC2,CCL2,-0.670583704
HDAC2,CCNE1,0.622971434
HDAC2,CD1D,-0.430758627
HDAC2,CDC20,0.193978162
HDAC2,CDYL,-0.717636244
HDAC2,DDX20,0.43127675
HDAC2,HIF1AN,-0.020120325
HDAC2,MECOM,0.110602104
HDAC2,PA2G4,-0.062335333
HDAC2,PTMA,0.19136331
HDAC2,RFX5,-0.664778085
HDAC2,SETDB1,0.621746843
HDAC2,SNW1,0.210126245
HDAC2,SUV39H1,0.839649274
HDAC2,TOP2A,0.573348155
HDAC4,IL10,-0.498998821
HDAC6,TARDBP,-0.862385338
HDGF,FAS,-0.211652604
HGF,EGFR,0.69067114
HGF,MET,-0.080483213
HGS,TSG101,-0.547014065
HK3,BAX,0.568227707
HKDC1,BAX,0.477314405
HLTF,EEF1G,-0.759310214
HLTF,HERC2,0.613233126
HMGA1,IL1B,-0.370372009
HMGA1,PTGS2,-0.491308638
HMGA1,RNF4,-0.332722978
HMGA1,SLC2A3,-0.66237245
HMGB2,SET,0.7930469
HMGB2,TNF,-0.373214316
HNRNPK,HNRNPL,0.256303888
HNRNPK,RBM42,0.209941716
HOMER2,MYC,-0.366627439
HRAS,CAMK1,0.349635806
HRAS,EGFR,-0.218366339
HRAS,MAZ,0.268824007
HRAS,MYC,0.55927186
HRAS,PDGFRA,0.107074036
HRAS,PIK3CB,-0.394667738
HRAS,PIK3CD,-0.703730471
HRAS,TP53,-0.072883467
HRAS,TPM3,-0.336331621
HRAS,TPR,-0.280141704
HSF2,A2MP1,0.454376213
HSF2,ATOH8,0.202605009
HSF2,BMPR1B,0.357932343
HSF2,CCT3,0.223059326
HSF2,CCT4,-0.184428338
HSF2,GDI1,-0.411497625
HSF2,HNRNPA1,-0.287273622
HSF2,HSPA4,0.005546659
HSF2,KIN,0.413341169
HSF2,KNTC1,0.849920864
HSF2,KRTAP13-1,0.166650396
HSF2,MDC1,0.012038957
HSF2,NCAPD2,-0.090188804
HSF2,NCAPG,0.30750665
HSF2,NOSIP,-0.519797353
HSF2,NR2C2,0.68684597
HSF2,NUTF2,-0.400105706
HSF2,PTGES3,-0.361374331
HSF2,SMG8,0.277505961
HSF2,SNRNP40,-0.688757423
HSF2,ST3GAL6,0.350309201
HSF2,SUCLG2,-0.050149627
HSF2,TRMT12,0.089885606
HSF2,UBE2I,-0.145152626
HSF2,YEATS2,-0.113443144
HSF2,ZMAT2,-0.206831781
HSP90AA1,MYC,-0.365345595
HSP90AA1,NR2C2,0.645175561
HSP90AA1,NR3C2,-0.067997101
HSP90AB1,NR2C2,-0.50335719
IGF1,BRCA1,-0.705262643
IGF1,DCN,0.893402565
IGF1,EGFR,0.48273937
IGF1,GSK3B,-0.091603752
IGF1,IGFBP3,0.734538525
IGF1,MAPK3,-0.229956545
IGF1R,PLCB1,0.448539704
IGFBP3,DNMT3A,-0.142817071
IL1RAP,MYD88,0.172025184
ILF2,EEF1G,0.221328059
ILF2,ILF3,-0.325487838
ILF3,BIRC5,0.502128142
ILF3,DHX9,-0.354733164
ILF3,NDRG1,0.428346355
ILF3,XPO5,0.303213329
IMPDH2,ATF2,0.415290087
IMPDH2,MYC,0.358884526
IMPDH2,TPMT,-0.140650232
IRF3,MAVS,0.055180104
IRF3,PURA,-0.289303327
JDP2,SNW1,0.072343274
KAT7,CEP70,-0.273224554
KAT7,RPS10,0.273628247
KAT7,SNAPIN,0.279225745
KDM3B,ACTL6B,0.280894348
KNTC1,ZWILCH,0.690963105
KRAS,ETS2,0.275504499
KRAS,MYC,-0.097508651
KRAS,NR3C2,0.227609348
LAMA2,ITGA6,-0.012057453
LAMA4,BRD7,-0.356685131
LAMA4,ITGA6,0.261662604
LAMB4,ITGA6,0.823178967
LAMC1,EBF1,0.029133997
LEF1,AXIN2,0.683245604
LEF1,CD1D,-0.158301612
LEF1,KPNA2,0.7618622
LIPG,MGLL,0.480935787
LPCAT1,MYC,0.113110355
LPCAT1,PLAAT3,-0.04872964
LRP5,DVL1,0.639574712
LRP5,EGR3,0.276845322
LRP6,ATF5,-0.378685276
LRP6,DVL1,-0.172135461
LTA4H,CYP4F3,-0.095346652
LTA4H,MYC,0.409249591
MAP2K1,ARAF,0.229162461
MAP2K1,ATF2,-0.812025233
MAP2K1,ATF5,-0.381679018
MAP2K1,EGFR,0.24153903
MAP2K1,HRAS,-0.43182429
MAP2K1,KRAS,0.606612081
MAP2K1,MYC,-0.010451139
MAP2K1,PPP2CB,-0.004706411
MAP2K1,PPP2R1A,-0.495285436
MAP2K2,EGR2,0.733778718
MAP2K2,MAPK1,-0.274278024
MAP4K4,MAP3K1,-0.470437542
MAPK1,DUSP9,0.385930229
MAPK1,IL17RC,-0.051125583
MAPK1,PRKCD,0.62832135
MAPK1,RPS6KB1,0.310330489
MAPK1,SDC1,-0.029693829
MAPK1,TNF,-0.022378834
MAPK1,ZFP36,-0.323468746
MAPK10,BAX,-0.596533261
MAPK10,MECOM,0.066303037
MAPK3,ELK4,-0.404405991
MAPK3,ETS2,-0.391852594
MAPK3,HDAC4,-0.170071322
MAPK3,MYC,-0.134669643
MAPK3,RPS6KB1,-0.455333427
MAPK3,TNF,-0.048323584
MAPK3,ZNF7,0.199571988
MAPKAPK5,HSPB1,0.437190092
MAZ,CD4,-0.237237495
MAZ,MMP9,0.676292847
MAZ,TSG101,-0.449572164
MCM3,MCM10,0.82469037
MCM3,MCM3AP,-0.321635623
MCM3,MCM5,0.729909532
MCM3,SUPT16H,-0.007947445
MCM6,GMNN,-0.500131465
MCM6,MCM10,0.960557387
MCM6,SMC1A,0.51250206
MECOM,HDAC4,-0.177685588
MECOM,SMARCA4,-0.6584224
MET,MYC,-0.393705253
MET,PLCB1,0.591240555
MET,PLCG1,0.67457557
MET,PTK2,-0.77276028
MET,YBX1,-0.133207992
MGST3,MYC,0.548116774
MLLT6,UBQLN4,0.777584041
MMUT,SUCLG2,0.086913607
MOGAT2,MGLL,0.553678256
MRC1,IL10,0.182729983
MRC2,IL10,0.355325753
MTHFD1,MYC,0.246104194
MTMR7,PIP4P2,-0.028952508
MTOR,AKT2,0.271441519
MTOR,IGF1,-0.201360504
MTOR,MYC,-0.896706032
MTOR,PIK3CA,0.486548641
MTOR,PIK3CB,0.063315174
MTOR,PIK3CD,0.52271864
MTOR,PIK3R1,0.047417114
MTOR,PIK3R2,0.231485181
MTOR,PIK3R3,0.564719028
MTOR,PRKAA2,0.391213863
MTOR,PRKAB1,-0.33766709
MTOR,PRKAB2,0.323499904
MTOR,PRKAG1,-0.644931401
MTOR,PRKAG2,0.128436762
MTOR,PRKCA,-0.133739846
MTOR,PRKCB,0.563870758
MTOR,PRKCG,-0.16127584
MTOR,RPS6KB1,-0.013647242
MTOR,RRAGC,0.248672517
MTOR,RRAGD,-0.54055528
MTR,CTH,0.541598073
MYC,AATF,0.477186508
MYC,ACADM,0.476037065
MYC,ACBD4,0.409493736
MYC,ACTR3C,0.234241846
MYC,ADNP,-0.360117189
MYC,ADSL,0.379017866
MYC,AGPAT2,0.026456406
MYC,AHCTF1,-0.382929096
MYC,AIG1,0.124838861
MYC,ALDH18A1,-0.729520253
MYC,ALYREF,0.233564966
MYC,AMBP,-0.611746488
MYC,ARMC1,0.325110268
MYC,ASH1L,-0.869441065
MYC,AXIN2,0.415503486
MYC,BAG2,0.835673766
MYC,BOP1,0.592648734
MYC,BRCA1,0.263823923
MYC,BRD7,-0.130230785
MYC,BUB3,-0.679326981
MYC,C6orf62,-0.827176781
MYC,CDCA7,-0.617958697
MYC,CDK16,-0.41268963
MYC,CENPK,0.164855057
MYC,CKS1B,0.067479309
MYC,CKS2,0.208333018
MYC,CNOT4,-0.141053102
MYC,CNPY2,0.38240281
MYC,CSNK2A1,0.792333437
MYC,CYP2R1,0.199651683
MYC,DCAF7,-0.072785531
MYC,DEPDC1B,0.513107572
MYC,DESI2,-0.234639607
MYC,DNAJC25,0.277532905
MYC,DYRK2,0.29981146
MYC,EARS2,0.250826686
MYC,EIF2B4,0.144730179
MYC,EIF3B,0.120035928
MYC,EIF3H,0.749649733
MYC,EIF4B,0.545420356
MYC,EIF4H,-0.022446121
MYC,EIF5B,0.012775763
MYC,ENO3,-0.493198563
MYC,ERCC3,-0.330148642
MYC,ETFDH,-0.02819475
MYC,ETS2,0.32028672
MYC,EXOSC1,0.579704187
MYC,EXOSC10,0.110369997
MYC,EXOSC4,0.459567705
MYC,EZH1,0.37121413
MYC,F8,-0.077500089
MYC,FEZ1,-0.336883326
MYC,FKBP11,0.272044916
MYC,FLAD1,0.233030737
MYC,FOXM1,-0.036333191
MYC,GGCT,0.485084104
MYC,GGT5,-0.172544697
MYC,GMNN,-0.417855785
MYC,GNS,0.549165808
MYC,GPAA1,-0.025384011
MYC,GTF3C2,0.073238461
MYC,GTPBP4,0.580623075
MYC,HBA2,0.423092346
MYC,HEATR1,0.222771421
MYC,HMMR,0.092575902
MYC,HMOX1,0.0344137
MYC,HNRNPA1,0.3711393
MYC,HNRNPA2B1,-0.065357892
MYC,HNRNPC,-0.538665533
MYC,HNRNPK,-0.26959569
MYC,IL17RC,0.450856406
MYC,INPP5A,-0.277747278
MYC,IRAK1,0.052247698
MYC,IRF3,-0.721638593
MYC,ISOC1,0.582861994
MYC,ITGA6,0.454642137
MYC,JTB,-0.152305946
MYC,KCNN3,0.129376281
MYC,KDM6A,-0.333738929
MYC,KIFC1,-0.099323759
MYC,KPNB1,0.086075928
MYC,KPTN,-0.022699948
MYC,KRTCAP2,-0.110965216
MYC,LAMC1,-0.05743811
MYC,LCMT1,0.222784754
MYC,LEF1,-0.144921628
MYC,LRG1,0.043112422
MYC,LRRC58,0.275795348
MYC,MAPRE1,-0.273735142
MYC,MCM3,0.30266596
MYC,MCM5,0.14616904
MYC,MED20,-0.674537404
MYC,MFAP1,0.042893821
MYC,MIS18A,-0.010004404
MYC,MLLT6,-0.126360661
MYC,MRO,0.342897948
MYC,MRPL43,0.194171343
MYC,MTCH1,-0.458618602
MYC,MTFR1,-0.001993246
MYC,NNT,0.519308318
MYC,NOL11,0.38354762
MYC,NOL7,0.431083893
MYC,NOP56,0.688281051
MYC,NTPCR,-0.549005539
MYC,NUDT19,0.130008016
MYC,NUP153,-0.011226703
MYC,NUP155,0.401020158
MYC,NUP37,0.579724014
MYC,OAF,-0.101272506
MYC,PA2G4,0.583622919
MYC,PABPC4,0.068995899
MYC,PARPBP,0.11887435
MYC,PBK,0.288710709
MYC,PCID2,0.105828541
MYC,PCSK6,-0.324843391
MYC,PDCD2L,0.605218702
MYC,PDIA5,-0.771229996
MYC,PFDN6,-0.113417898
MYC,PGP,0.178226262
MYC,PHF10,0.278166893
MYC,PIAS1,-0.292495575
MYC,PKM,0.3696329
MYC,PLOD3,0.241491944
MYC,POGK,0.702866946
MYC,POLD1,-0.463394236
MYC,PPIA,0.598260079
MYC,PPP1R3B,-0.559057586
MYC,PRIM2,-0.050614507
MYC,PRPF6,-0.524346815
MYC,PSMD3,0.31170987
MYC,PTTG1,0.160425211
MYC,PWP1,0.383763396
MYC,PYCR2,-0.111223125
MYC,RAB22A,0.292256978
MYC,RABAC1,-0.369703204
MYC,RAD51,0.196106944
