Node1,Node2,Weight
ARID1B,SMARCA2,-0.119048825
ARID1B,SMARCA4,0.624352776
ARID1B,SMARCB1,0.653574245
ARID4B,SAP130,0.348102128
ASL,ADSL,-0.707518119
ASS1,ADSS1,-0.46259624
ASS1,ASL,0.41867967
ASS1,CTCF,0.233312397
ASS1,MYC,0.044782629
ATF2,ACBD4,0.492743238
ATF2,ADRA1B,0.428982951
ATF2,AHCTF1,0.311683295
ATF2,ALDH18A1,-0.231675639
ATF2,AQP1,0.00524179
ATF2,ARF1,-0.189943486
ATF2,ARID1B,0.03246687
ATF2,BAZ1B,0.210936666
ATF2,C6orf62,0.180879917
ATF2,CCDC86,0.210067743
ATF2,CDKL5,0.077116192
ATF2,CEP55,0.216419255
ATF2,CH25H,-0.05168604
ATF2,CHD7,-0.067189393
ATF2,COL15A1,-0.066662013
ATF2,COPA,0.593787133
ATF2,CPNE1,-0.395334939
ATF2,CREB3L2,-0.026343351
ATF2,DCAF11,0.205666907
ATF2,DCUN1D3,-0.051848447
ATF2,DNAJC9,-0.194654564
ATF2,DPF3,0.625340943
ATF2,DSE,-0.376872412
ATF2,DTL,0.377227371
ATF2,EARS2,0.191923969
ATF2,EBF1,0.182736074
ATF2,ENOPH1,0.407134636
ATF2,ENSA,-0.103267681
ATF2,EXOC6B,0.539265653
ATF2,FAM50A,0.095943724
ATF2,FGF13,0.150761149
ATF2,FOSB,0.068920468
ATF2,GABARAPL1,-0.331370412
ATF2,GAS5,-0.038672759
ATF2,HHIP,-0.171986895
ATF2,IRAK1,-0.448523368
ATF2,JUNB,-0.148233548
ATF2,KCNN2,-0.037953738
ATF2,KCNN3,0.559056655
ATF2,KDM5B,-0.126443019
ATF2,KIF18A,0.361059375
ATF2,KLF13,-0.404548032
ATF2,KLHL12,0.002248528
ATF2,KRTCAP2,0.519965546
ATF2,LIG3,-0.142451023
ATF2,LOX,-0.211244004
ATF2,LPP,-0.682356876
ATF2,MAF1,-0.176424411
ATF2,MAP3K1,-0.40319625
ATF2,MCM10,0.317671814
ATF2,MRPL34,0.571483069
ATF2,NCSTN,0.325897939
ATF2,NDUFA2,0.096295421
ATF2,NEDD1,0.17051739
ATF2,NPM1,0.085374496
ATF2,NUDT3,0.139654452
ATF2,OIT3,-0.440020209
ATF2,ONECUT2,0.656224523
ATF2,OXNAD1,-0.110132438
ATF2,PCDH9,0.490017993
ATF2,PCK2,0.186243961
ATF2,PFDN6,0.26019364
ATF2,PHACTR3,0.381387872
ATF2,POGK,0.340868511
ATF2,PTGS2,-0.392798976
ATF2,PWP1,-0.216233856
ATF2,RAB25,-0.241401977
ATF2,RAD51C,-0.084698502
ATF2,RCC2,-0.017159774
ATF2,RNF44,-0.370321124
ATF2,RNMT,0.148827975
ATF2,RPS27,0.70385154
ATF2,RUSC1,0.597834441
ATF2,SART3,-0.241665998
ATF2,SLC16A2,0.071318836
ATF2,SLC5A7,0.104685474
ATF2,SMARCA2,-0.091903979
ATF2,SMARCD1,0.006720618
ATF2,SNRNP40,0.432344206
ATF2,STAU2,0.052043319
ATF2,STRBP,0.054399541
ATF2,TAF2,-0.015698419
ATF2,TSPAN7,0.040865004
ATF2,UBE2I,0.100735728
ATF2,UCK2,0.158172212
ATF2,UNC5C,0.213110744
ATF2,WDHD1,0.393810496
ATF2,ZBTB37,0.593126241
ATF2,ZCCHC17,-0.001432373
ATF2,ZWILCH,-0.071343099
ATF5,ACBD4,0.552573426
ATF5,ADK,-0.296045536
ATF5,ADRA1B,-0.090599943
ATF5,CDKL5,0.363268009
ATF5,CENPE,-0.237372206
ATF5,CEP55,-0.216905976
ATF5,CIRBP-AS1,0.369228485
ATF5,COPA,0.024045232
ATF5,DNAJC7,-0.494250931
ATF5,DNAJC9,-0.23311867
ATF5,ENOPH1,-0.296801359
ATF5,FBXO4,0.323765942
ATF5,FGF13,-0.111931937
ATF5,GGNBP2,0.126929995
ATF5,HHIP,-0.374046698
ATF5,HNRNPA2B1,-0.329895834
ATF5,HNRNPU,0.13963703
ATF5,IGF2BP2,-0.610219101
ATF5,JDP2,0.203706317
ATF5,KAT7,-0.3885602
ATF5,KCNN2,-0.456934676
ATF5,KLF13,-0.298523536
ATF5,KLHL12,0.551320452
ATF5,KRTCAP2,0.020068282
ATF5,LIG3,-0.43664958
ATF5,LOX,-0.223976836
ATF5,LPP,-0.069853796
ATF5,MCAM,0.225481757
ATF5,NEDD1,-0.401247349
ATF5,NPM1,-0.386144036
ATF5,NUDT3,-0.27515799
ATF5,ONECUT2,0.6115028
ATF5,PCDH9,0.224739248
ATF5,PEX5,0.272363001
ATF5,PFDN6,-0.305347384
ATF5,PHACTR3,-0.398698399
ATF5,RAD51C,-0.352505022
ATF5,RNF44,-0.340467591
ATF5,RPS27,0.137887989
ATF5,RUSC1,-0.009636549
ATF5,SAFB2,0.314547248
ATF5,SLC5A7,0.120077413
ATF5,SND1,-0.251626344
ATF5,STAMBP,0.110531705
ATF5,TAF2,-0.604038196
ATF5,TAPT1,0.701439595
ATF5,TSPYL1,-0.321169977
ATF5,UCK2,0.144456823
ATF5,ZNF711,-0.620123655
ATF5,ZNF746,-0.019466891
ATF5,ZWILCH,-0.196909862
ATIC,ADSS1,0.042727264
ATIC,FTCD,0.294976083
ATP6V1F,EGR2,0.280824778
ATP6V1F,EGR3,0.078202801
AXIN1,PIAS1,0.067453677
B4GALT3,ATF2,-0.14982352
B4GALT3,MYC,0.185459355
B4GALT3,ST3GAL3,-0.316609436
BAD,CTCF,-0.581137915
BAD,MAPK3,0.465807065
BARD1,BRCA1,0.633002765
BARD1,BRD7,-0.407872928
BARD1,FEZ1,-0.29150156
BARD1,MDC1,0.56192242
BARD1,SETDB1,-0.014315395
BCL2L1,BAX,0.739913372
BDP1,POLR3F,0.360200236
BHMT,DMGDH,0.635860514
BMP5,BMPR1A,-0.196288967
BMP8A,BMPR1A,-0.31027076
BRAF,FOS,-0.070594353
BRAF,FOSB,0.034149632
BRAF,HRAS,-0.392931669
BRAF,JUNB,-0.301086767
BRAF,NRAS,0.136866738
BRCA1,ASPM,0.484120987
BRCA1,AURKA,0.694200299
BRCA1,CTCF,0.091953271
BRCA1,DDB2,-0.477148288
BRCA1,ETV4,0.429110837
BRCA1,JUNB,-0.654485399
BRCA1,KPNA2,0.713061153
BRCA1,MDC1,0.74106149
BRCA1,RAD51,0.495551431
BRCA1,RFC1,0.367602945
BRCA1,SMC1A,0.639068571
BRCA1,TRRAP,0.24685852
BRCA2,BUB1B,0.35849837
BRCA2,CCNE1,-0.106728419
BRCA2,FANCG,0.685677516
BRCA2,PSMD3,0.321277673
BRCA2,RPA1,0.269153421
BRCA2,SEM1,-0.374288877
BRD7,CTCF,0.613263207
BRD7,PAFAH1B3,-0.117580675
BRD7,PTPN13,0.153607579
BRD7,RPLP1,0.20662785
BRD8,TRRAP,0.269513933
C7,CTCF,0.080847115
CAD,MYC,0.02694375
CAMK1,EGR2,-0.345908822
CAMK1,EGR3,-0.441196586
CAMK2B,EGR2,-0.363889849
CAMK2B,EGR3,-0.343052756
CAT,EGR3,-0.334092293
CAT,NFE2L2,0.678796729
CAT,NFYC,0.469660774
CCNA2,ATF2,0.060429456
CCNA2,ETS2,-0.007792811
CCNA2,MYC,0.215312371
CCNA2,PTMA,0.464912316
CCNB1,FOXM1,0.823721802
CCNB1,PTMA,0.230130575
CCNB1,PTTG1,0.892404462
CCNB2,ANAPC11,0.713919955
CCNB2,ANAPC7,0.796383098
CCND1,ATF2,0.031336668
CCND1,BRCA1,0.578593001
CCND1,CDK6,0.204020892
CCND1,CREB3L4,0.084695637
CCND1,CTCF,0.465377546
CCND1,CTNNB1,0.206498283
CCND1,E2F4,0.728289838
CCND1,E2F8,0.453323832
CCND1,ESR1,0.270195294
CCND1,ETS2,-0.823698331
CCND1,FOS,0.267191193
CCND1,HEY1,0.181544387
CCND1,MAPK3,-0.63357771
CCND1,MYC,-0.493374215
CCND1,RB1,0.60460957
CCND1,SMARCA4,0.215584464
CCND1,TCF7L1,0.284330482
CCND1,TCF7L2,0.483423123
CCNE1,EGR2,-0.157618482
CCNE1,EGR3,0.047358621
CCNE1,EZH2,0.257933601
CCNE1,SMARCC1,0.560869557
CCNE1,TCF19,-0.075274656
CD14,ATF2,-0.701110561
CD14,CTCF,0.116971617
CD14,TLR4,0.788226591
CDC20,FBXO5,0.941228519
CDC20,NFYC,0.023103116
CDC20,PTTG1,0.943954683
CDC23,NFYC,-0.045715401
CDC23,PTTG1,0.826818718
CDC25B,ESR1,-0.406838778
CDC25B,MYC,0.362261867
CDC25C,PPP1CC,0.79066561
CDC45,E2F2,0.712502854
CDC45,E2F4,0.092876827
CDC45,MCM2,0.504617027
CDC45,MCM3,0.389497787
CDC45,MCM4,0.40033621
CDC45,MCM7,0.592050178
CDC6,FOXM1,0.881402713
CDK1,FOXM1,0.945013179
CDK1,HMGA1,0.499984228
CDK1,MDM4,0.144023329
CDK1,NPM1,0.837425456
CDK1,PTMA,0.530137402
CDK1,PTTG1,0.893756619
CDK6,CTCF,0.711036981
CDK6,CTNNB1,0.190612026
CDK6,MCM2,-0.044419272
CDK7,ERCC3,0.351967814
CDK7,PCGF6,0.375971099
CDKN1A,EZH2,-0.137981473
CDKN1A,FUBP1,0.034001198
CDKN1A,NELFCD,-0.452474282
CDKN1A,NPM1,-0.204829888
CDKN1A,PTMA,-0.627897702
CDKN1A,TAF5,-0.408464855
CDKN1A,TSG101,-0.120041014
CDKN1A,XRCC6,-0.420220621
CDKN2A,EZH2,0.649171577
CDKN2A,FOXM1,0.737970918
CDKN2A,MCM5,0.396371683
CDKN2C,CCND1,0.337664254
CDKN2C,E2F2,0.432515019
CDKN2C,EGR2,-0.487405486
CDKN2C,EGR3,-0.384638015
CDKN2C,MYC,-0.846575977
CDKN2C,RBBP5,0.288909265
CDKN2C,WDR5,0.223743773
CENPS,FANCI,0.389986714
CENPX,FANCI,-0.129325699
CFI,C3,0.662838906
CFI,CTCF,-0.028846183
CITED2,LHX2,-0.282573431
CKS1B,NFYC,0.085862589
CKS1B,SKP2,0.188886029
CKS2,SKP2,0.504252321
CKS2,YBX1,0.419344774
CLEC4M,IL10,-0.436331298
CLOCK,CSNK1D,-0.141466235
CNOT3,CAND1,-0.041678381
CNOT3,CNOT1,-0.164395607
CNOT4,CNOT1,0.190156161
CNOT4,UBE2D2,-0.614676296
CSNK1A1,ATF2,-0.19190844
CSNK1A1,AXIN1,-0.477725993
CSNK1A1,HMGB2,-0.419692266
CSNK1A1,MDM4,0.521804941
CSNK2A1,ATF2,0.111066038
CSNK2A1,BDP1,0.435162272
CSNK2A1,BRCA1,0.196078912
CSNK2A1,CUX2,-0.434281842
CSNK2A1,MAZ,0.298541839
CSNK2A1,SSRP1,0.733837144
CSNK2A1,UBTF,-0.129069436
CSNK2A1,ZHX1,-0.594763719
CTCF,AADAC,0.138942069
CTCF,AARS2,0.325868823
CTCF,ACBD4,0.243334863
CTCF,ADAMTS1,0.317400946
CTCF,ADAMTSL2,-0.151992014
CTCF,ANXA4,-0.43669157
CTCF,ARHGAP19,-0.110427022
CTCF,ASAP2,0.098811261
CTCF,BACE2,-0.217391886
CTCF,BAK1,-0.531828406
CTCF,BDH2,0.376659016
CTCF,BMX,0.25022246
CTCF,C18orf54,-0.042925224
CTCF,C1R,-0.096585257
CTCF,C1RL,-0.027971596
CTCF,CA2,-0.223683765
CTCF,CAMLG,0.193508833
CTCF,CAMSAP1,0.298788366
CTCF,CBLN2,0.476696482
CTCF,CDCA5,-0.01205644
CTCF,CDKN2AIPNL,-0.075160811
CTCF,CENPN,0.254998057
CTCF,CERS5,-0.224712849
CTCF,CFP,-0.469090521
CTCF,CKAP2,0.175031309
CTCF,CLGN,0.188765059
CTCF,CLIC1,-0.169361808
CTCF,CLTA,-0.288407658
CTCF,CNTFR,0.03487425
CTCF,COG2,-0.07086008
CTCF,CPNE1,0.473383303
CTCF,CRHBP,0.091267343
CTCF,CS,0.588279945
CTCF,CSNK1G1,0.06709008
CTCF,CTSA,-0.165398542
CTCF,CUTA,0.064021583
CTCF,CXCL12,0.312712558
CTCF,DDX20,-0.037069151
CTCF,DHX16,0.149743876
CTCF,DNAJC9,0.177509075
CTCF,DPP8,0.074514483
CTCF,DSTYK,-0.546391587
CTCF,DTL,0.089028756
CTCF,EBF1,0.137830258
CTCF,EPB41L4A,-0.116267144
CTCF,ETHE1,-0.200998459
CTCF,FAM83D,0.257705274
CTCF,FAS,0.340941754
CTCF,FASTK,0.153708306
CTCF,FAT4,0.300103247
CTCF,FEN1,0.099152181
CTCF,FGF13,0.119073116
CTCF,FREM2,0.155883293
CTCF,FXYD1,0.502135033
CTCF,GABPB2,-0.056270102
CTCF,GALNT11,-0.562675464
CTCF,GGT5,-0.098560503
CTCF,GORASP2,0.132846834
CTCF,HAAO,0.393746413
CTCF,HJURP,-0.316026822
CTCF,IFFO1,0.770242178
CTCF,IL13RA2,-0.188947233
CTCF,INMT,0.116951214
CTCF,ISYNA1,0.481954461
CTCF,ITIH1,-0.025705495
CTCF,KCTD6,-0.065793721
CTCF,KDM6B,0.636352729
CTCF,KIFC1,0.045256064
CTCF,KLHDC3,0.624658703
CTCF,KMO,0.130641945
CTCF,KRTCAP2,-0.699613115
CTCF,KRTCAP3,-0.40085266
CTCF,LOX,0.331846564
CTCF,LRRC4C,-0.336784904
CTCF,LSM2,0.15268523
CTCF,LSM4,-0.038329168
CTCF,LZIC,-0.033181559
CTCF,MANEAL,0.685953456
CTCF,MAVS,0.601666092
CTCF,MBNL3,0.330814768
CTCF,MCM10,-0.172590296
CTCF,MCM3,0.420955071
CTCF,MDC1,0.189893459
CTCF,METTL1,-0.116969032
CTCF,METTL23,-0.010141537
CTCF,MFAP3L,0.065100216
CTCF,MND1,0.134314798
CTCF,MRO,-0.109232264
CTCF,MRPL11,-0.097364094
CTCF,MTX1,-0.51980567
CTCF,NAA20,-0.576195515
CTCF,NDC80,-0.180426304
CTCF,NDUFA4L2,-0.07075054
CTCF,NEU1,-0.268852009
CTCF,NIPAL3,-0.030249322
CTCF,NPY1R,0.339311453
CTCF,NSFL1C,0.124651623
CTCF,NUP160,0.307652336
CTCF,NVL,-0.036636869
CTCF,OLFML2B,0.072814027
CTCF,OLFML3,0.141183214
CTCF,OSBPL3,-0.017091256
CTCF,PBXIP1,-0.344704509
CTCF,PCBP2,0.586461703
CTCF,PCK2,0.209372637
CTCF,PDE2A,0.571701796
CTCF,PHYHD1,0.247344716
CTCF,PIPOX,0.203344566
CTCF,PLXNC1,0.111979829
CTCF,POLG2,0.271010871
CTCF,POLR2J,-0.113849884
CTCF,PPFIBP2,0.511215607
CTCF,PRCP,0.188509946
CTCF,PRDM10,0.107805644
CTCF,PRKAR2B,-0.249045675
CTCF,PRMT3,-0.128661413
CTCF,PRPF6,0.014681696
CTCF,PSG6,0.192316352
CTCF,PSMA1,-0.516322786
CTCF,RAB11FIP4,-0.454146158
CTCF,RAB13,-0.283958006
CTCF,RAD21,-0.319196698
CTCF,RALGPS2,0.485291141
CTCF,RBM24,0.323223771
CTCF,RBM45,0.144677522
CTCF,RBM4B,-0.017819313
CTCF,RBMS3,0.160860732
CTCF,RCC2,0.380513038
CTCF,REXO4,0.110621523
CTCF,RGS4,0.189783622
CTCF,RNF144A,-0.226778736
CTCF,RNF216,0.18691205
CTCF,ROMO1,0.349483981
CTCF,RPL12,0.053749989
CTCF,RPL29,0.031914801
CTCF,RPLP0,0.485260388
CTCF,RPS4X,0.329161307
CTCF,RPS5,0.195270338
CTCF,RTP3,0.10046392
CTCF,SAMHD1,0.06045936
CTCF,SATB2,0.052094803
CTCF,SEPHS1,0.35174134
CTCF,SF3A3,0.10682618
CTCF,SHB,0.386946815
CTCF,SHBG,-0.223938625
CTCF,SHCBP1,-0.11302584
CTCF,SHISA9,-0.138439571
CTCF,SLC16A2,-0.103533928
CTCF,SLC25A37,0.411927933
CTCF,SLC27A2,-0.326555401
CTCF,SLC36A1,-0.093504446
CTCF,SLC4A1AP,-0.183978016
CTCF,SLC5A5,-0.229643482
CTCF,SLC7A6,0.483446957
CTCF,SLC7A8,-0.255703574
CTCF,SLCO2B1,0.154917018
CTCF,SLCO4C1,0.178677513
CTCF,SNHG7,-0.055384407
CTCF,SNRPC,-0.197100317
CTCF,SNRPD1,-0.005385756
CTCF,SNRPD2,-0.092282147
CTCF,SOCS2,0.161724618
CTCF,SOCS7,0.180722002
CTCF,SORT1,-0.19944812
CTCF,SSRP1,0.083359181
CTCF,STAG1,0.110058657
CTCF,STAU2,-0.491059671
CTCF,SUOX,0.364335901
CTCF,TACC3,-0.328259175
CTCF,TBC1D14,0.435319489
CTCF,TCHP,-0.122058034
CTCF,TIGD1,0.324072462
CTCF,TK1,0.18953506
CTCF,TMEM30B,0.182372542
CTCF,TMEM53,0.293523654
CTCF,TMEM65,-0.49165572
CTCF,TMSB10,-0.615782513
CTCF,TNFAIP2,-0.322191599
CTCF,TRMT6,0.369073485
CTCF,TRNP1,-0.248568349
CTCF,TRRAP,0.442066346
CTCF,TTC27,-0.2504613
CTCF,TTL,-0.015827112
CTCF,TUFT1,-0.427847467
CTCF,U2SURP,-0.106505936
CTCF,UBE2A,0.005982945
CTCF,UNKL,-0.217948682
CTCF,VBP1,-0.169879067
CTCF,VIPR1,-0.223102585
CTCF,VKORC1,0.591207919
CTCF,VPS33A,0.232223623
CTCF,WRNIP1,0.240073447
CTCF,YBX1,0.211548206
CTCF,ZHX1,-0.385942987
CTCF,ZNF3,0.63030273
CTCF,ZNF692,0.45282798
CTNNB1,ATF2,0.448780406
CTNNB1,AXIN1,0.045361267
CTNNB1,AXIN2,0.135161412
CTNNB1,CSNK2A1,0.447701184
CTNNB1,DLG5,0.060028362
CTNNB1,ESR1,0.36408792
CTNNB1,FYN,0.187226276
CTNNB1,NDRG1,-0.388381246
CTNNB1,PECAM1,0.454614043
CTNNB1,PTGS2,0.424346149
CTNNB1,RUVBL2,-0.473618343
CTNNB1,SMAD2,0.175678602
CTNNB1,SMAD3,0.409805508
CTNNB1,SMARCA4,0.392264297
CTNNB1,TERT,-0.061470863
CTNNBL1,STAMBP,0.223864911
CYP1A2,CYP26A1,-0.03334885
CYP1A2,CYP2C19,0.063664848
CYP1A2,CYP2J2,0.3230598
CYP1A2,GSTO2,-0.574807647
CYP1A2,NAT2,0.549296291
CYP26A1,CYP2B6,0.5262164
CYP2A6,CYP2B6,0.927858412
CYP2A6,CYP2C9,0.62177012
CYP2A7,CYP26A1,0.473103227
CYP2C19,ESR1,-0.423868876
CYP2C8,CYP26A1,0.078633048
CYP2C9,CYP26A1,-0.1987427
CYP2C9,NCOA6,-0.824741078
CYP8B1,AKR1D1,0.251479175
CYP8B1,TP53,0.187621904
DACH1,UBE2I,-0.153894619
DBF4,E2F4,0.225594432
DBF4,MCM2,0.536040314
DBF4,MCM3,0.591976491
DBF4,MCM4,0.709512728
DBF4,MCM7,0.669640451
DCN,NR1H4,0.009950646
DCTN2,EGR2,-0.022822601
DCTN2,EGR3,-0.111555465
DCTN2,TUBA1B,0.296858369
DCTN4,HSF2,-0.380784385
DCTN4,TUBA1B,-0.028731156
DDB2,CUL4A,-0.29582699
DDB2,CUL4B,-0.654212734
DDX20,DHX9,0.180332193
DDX20,GEMIN5,0.269398301
DDX20,SNRPB,-0.105629261
DDX20,SNRPD1,0.212322873
DDX20,SNRPD2,-0.103225815
DDX20,SNRPE,0.061353179
DDX20,SNRPF,0.155193126
DGKQ,PLCD3,0.520785291
DGKZ,EGR3,-0.087565782
DGKZ,PLCD3,0.07681759
DNAJC2,HSPA14,0.604910123
DNMT3A,CBX1,0.207839006
DNMT3A,EZH2,0.352997943
DNMT3A,SETDB1,0.191937872
DNMT3A,SUV39H1,0.525385022
DNMT3A,UBE2I,0.402301308
DR1,NR2C2,-0.190892552
DR1,POLE3,0.592434784
DR1,PTGS2,0.634629994
DTYMK,TK1,0.833274859
DUSP1,ATF2,0.273755319
DUSP1,ATF5,0.448471591
DUSP1,CTCF,0.172378939
DUSP1,MYC,0.353569491
DUSP1,NFE2L2,0.42894782
DUT,E2F4,0.560454582
DUT,MYC,-0.59086658
DUT,TK1,0.046795623
DVL1,APC,-0.617302142
DVL1,BRD7,0.228362164
DVL1,CTNNB1,0.082341352
DVL1,EBF1,-0.563206377
DVL1,FRAT1,-0.341571114
DVL1,FRAT2,0.052740245
DVL1,MYC,-0.322878856
DVL1,NKD2,-0.799668656
DVL1,SMAD2,-0.491492351
DVL1,SMAD3,0.0902769
DVL2,APC,-0.381592111
DVL2,FOS,0.182106537
DVL2,FOSB,0.414708549
DVL2,FRAT1,-0.659795581
DVL2,JUNB,0.245994143
DVL2,MYC,0.12172786
DVL2,NKD2,0.190175486
DVL2,RNPS1,0.38542905
DVL3,APC,-0.2691692
DVL3,CTNNB1,0.280585912
DVL3,FRAT1,-0.39453762
DVL3,KAT7,-0.140918692
DVL3,NKD2,-0.665541308
DYNC1H1,CTCF,-0.412852884
DYNC1H1,SMAD2,0.565832366
DYNC1H1,TUBA1B,0.326172925
DYNC1I2,FOS,-0.03247637
DYNC1I2,TUBA1B,0.287788598
DYNLL1,EGR2,0.31167148
DYNLL1,EGR3,0.379098496
DYNLL1,NRF1,-0.01023866
DYNLL1,TUBA1B,0.337620878
DYNLL1,ZHX1,-0.378938894
DYNLL1,ZMYND11,0.177757757
E2F2,ACSL1,-0.517786754
E2F2,ACTR6,0.289175952
E2F2,AGBL5,0.634848773
E2F2,AP1S1,-0.120545151
E2F2,APIP,0.227646082
E2F2,ARHGAP11A,0.789071896
E2F2,ARID3B,0.255540786
E2F2,ARL6IP6,0.501839548
E2F2,ARSJ,-0.274867915
E2F2,BAP1,0.351536334
E2F2,BMPR1B,-0.147402486
E2F2,BROX,-0.713501184
E2F2,CA2,-0.459545586
E2F2,CAMK2B,-0.003184413
E2F2,CAPRIN1,0.263726415
E2F2,CBX1,0.563101554
E2F2,CCNE2,0.591431032
E2F2,CDCA3,0.797371464
E2F2,CHCHD7,-0.014760965
E2F2,CHRDL1,-0.128781111
E2F2,CLIC1,0.278144855
E2F2,CLTA,0.531517825
E2F2,CNOT10,-0.03801918
E2F2,COPS6,0.495840407
E2F2,CSRNP1,-0.061555118
E2F2,CTNNB1,0.078606928
E2F2,DCAF7,0.538451209
E2F2,DEK,0.531005195
E2F2,DENR,0.477661846
E2F2,DHX30,0.482795533
E2F2,DHX9,0.115859765
E2F2,DPF2,0.02985577
E2F2,DTL,0.794981717
E2F2,DTX1,0.455165994
E2F2,EFCAB7,-0.038153156
E2F2,FBLN1,0.753543979
E2F2,FUS,0.44735417
E2F2,FZD9,-0.120059664
E2F2,GALNT11,-0.010060239
E2F2,GCHFR,0.402614928
E2F2,GINS1,0.758130935
E2F2,GON4L,-0.201909477
E2F2,GPAA1,0.127240575
E2F2,GPR158,-0.00320087
E2F2,GTF3C2,0.567438211
E2F2,HAT1,0.682652357
E2F2,HMGB2,0.672484772
E2F2,IGFBP3,-0.036705793
E2F2,KDM6A,0.052483154
